LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
HI,10,54400,26.07,39.11,56213,26.93,39.11,58025,27.80,39.11,59838,28.67,39.11,61651,29.54,39.11,63464,30.41,39.11,65277,31.28,39.11,67090,32.15,39.11,68903,33.02,39.11,70716,33.88,39.11
HI,11,59767,28.64,39.11,61760,29.59,39.11,63752,30.55,39.11,65744,31.50,39.11,67737,32.46,39.11,69729,33.41,39.11,71721,34.37,39.11,73714,35.32,39.11,75706,36.28,39.11,77698,37.23,39.11
HI,12,71637,34.33,39.11,74026,35.47,39.11,76414,36.61,39.11,78803,37.76,39.11,81191,38.90,39.11,83580,40.05,40.05,85968,41.19,41.19,88357,42.34,42.34,90745,43.48,43.48,93133,44.63,44.63
HI,13,85186,40.82,40.82,88026,42.18,42.18,90865,43.54,43.54,93704,44.90,44.90,96544,46.26,46.26,99383,47.62,47.62,102222,48.98,48.98,105062,50.34,50.34,107901,51.70,51.70,110740,53.06,53.06
HI,14,100663,48.23,48.23,104019,49.84,49.84,107374,51.45,51.45,110730,53.06,53.06,114085,54.66,54.66,117441,56.27,56.27,120796,57.88,57.88,124152,59.49,59.49,127507,61.10,61.10,130863,62.70,62.70
HI,15,118409,56.74,56.74,122356,58.63,58.63,126304,60.52,60.52,130251,62.41,62.41,134199,64.30,64.30,138146,66.19,66.19,142093,68.08,68.08,146041,69.98,69.98,149988,71.87,71.87,153935,73.76,73.76
HNT,1,21070,10.10,15.15,21775,10.43,15.65,22475,10.77,16.16,23173,11.10,16.65,23873,11.44,17.16,24284,11.64,17.46,24977,11.97,17.96,25675,12.30,18.45,25702,12.32,18.48,26350,12.63,18.95
HNT,2,23690,11.35,17.03,24254,11.62,17.43,25038,12.00,18.00,25702,12.32,18.48,25992,12.45,18.68,26757,12.82,19.23,27521,13.19,19.79,28286,13.55,20.33,29050,13.92,20.88,29815,14.29,21.44
HNT,3,25848,12.39,18.59,26710,12.80,19.20,27572,13.21,19.82,28434,13.62,20.43,29296,14.04,21.06,30158,14.45,21.68,31020,14.86,22.29,31882,15.28,22.92,32744,15.69,23.54,33606,16.10,24.15
HNT,4,29018,13.90,20.85,29985,14.37,21.56,30953,14.83,22.25,31921,15.30,22.95,32888,15.76,23.64,33856,16.22,24.33,34823,16.69,25.04,35791,17.15,25.73,36759,17.61,26.42,37726,18.08,27.12
HNT,5,32465,15.56,23.34,33547,16.07,24.11,34630,16.59,24.89,35712,17.11,25.67,36795,17.63,26.45,37877,18.15,27.23,38960,18.67,28.01,40042,19.19,28.79,41124,19.70,29.55,42207,20.22,30.33
HNT,6,36189,17.34,26.01,37396,17.92,26.88,38602,18.50,27.75,39809,19.07,28.61,41015,19.65,29.48,42222,20.23,30.35,43429,20.81,31.22,44635,21.39,32.09,45842,21.97,32.96,47048,22.54,33.81
HNT,7,40215,19.27,28.91,41555,19.91,29.87,42895,20.55,30.83,44235,21.20,31.80,45575,21.84,32.76,46915,22.48,33.72,48255,23.12,34.68,49595,23.76,35.64,50935,24.41,36.62,52275,25.05,37.58
HNT,8,44537,21.34,32.01,46022,22.05,33.08,47507,22.76,34.14,48992,23.47,35.21,50477,24.19,36.29,51962,24.90,37.35,53447,25.61,38.42,54932,26.32,38.94,56417,27.03,38.94,57902,27.74,38.94
HNT,9,49191,23.57,35.36,50831,24.36,36.54,52470,25.14,37.71,54109,25.93,38.90,55749,26.71,38.94,57388,27.50,38.94,59027,28.28,38.94,60667,29.07,38.94,62306,29.85,38.94,63946,30.64,38.94
HNT,10,54171,25.96,38.94,55976,26.82,38.94,57781,27.69,38.94,59587,28.55,38.94,61392,29.42,38.94,63197,30.28,38.94,65003,31.15,38.94,66808,32.01,38.94,68613,32.88,38.94,70418,33.74,38.94
HNT,11,59516,28.52,38.94,61500,29.47,38.94,63484,30.42,38.94,65468,31.37,38.94,67452,32.32,38.94,69436,33.27,38.94,71420,34.22,38.94,73404,35.17,38.94,75387,36.12,38.94,77371,37.07,38.94
HNT,12,71336,34.18,38.94,73714,35.32,38.94,76093,36.46,38.94,78471,37.60,38.94,80850,38.74,38.94,83228,39.88,39.88,85607,41.02,41.02,87985,42.16,42.16,90363,43.30,43.30,92742,44.44,44.44
HNT,13,84828,40.65,40.65,87655,42.00,42.00,90483,43.36,43.36,93310,44.71,44.71,96138,46.07,46.07,98965,47.42,47.42,101792,48.77,48.77,104620,50.13,50.13,107447,51.48,51.48,110275,52.84,52.84
HNT,14,100240,48.03,48.03,103581,49.63,49.63,106923,51.23,51.23,110264,52.83,52.83,113606,54.44,54.44,116947,56.04,56.04,120288,57.64,57.64,123630,59.24,59.24,126971,60.84,60.84,130313,62.44,62.44
HNT,15,117911,56.50,56.50,121842,58.38,58.38,125773,60.26,60.26,129703,62.15,62.15,133634,64.03,64.03,137565,65.92,65.92,141496,67.80,67.80,145426,69.68,69.68,149357,71.57,71.57,153288,73.45,73.45
HOU,1,23375,11.20,16.80,24156,11.57,17.36,24934,11.95,17.93,25707,12.32,18.48,26485,12.69,19.04,26940,12.91,19.37,27709,13.28,19.92,28484,13.65,20.48,28513,13.66,20.49,29233,14.01,21.02
HOU,2,26281,12.59,18.89,26907,12.89,19.34,27777,13.31,19.97,28513,13.66,20.49,28835,13.82,20.73,29683,14.22,21.33,30531,14.63,21.95,31379,15.04,22.56,32228,15.44,23.16,33076,15.85,23.78
HOU,3,28675,13.74,20.61,29632,14.20,21.30,30588,14.66,21.99,31544,15.11,22.67,32501,15.57,23.36,33457,16.03,24.05,34413,16.49,24.74,35370,16.95,25.43,36326,17.41,26.12,37282,17.86,26.79
HOU,4,32192,15.43,23.15,33265,15.94,23.91,34339,16.45,24.68,35412,16.97,25.46,36485,17.48,26.22,37559,18.00,27.00,38632,18.51,27.77,39706,19.03,28.55,40779,19.54,29.31,41853,20.05,30.08
HOU,5,36016,17.26,25.89,37216,17.83,26.75,38417,18.41,27.62,39618,18.98,28.47,40819,19.56,29.34,42020,20.13,30.20,43221,20.71,31.07,44422,21.29,31.94,45623,21.86,32.79,46823,22.44,33.66
HOU,6,40147,19.24,28.86,41486,19.88,29.82,42824,20.52,30.78,44163,21.16,31.74,45502,21.80,32.70,46840,22.44,33.66,48179,23.09,34.64,49517,23.73,35.60,50856,24.37,36.56,52194,25.01,37.52
HOU,7,44613,21.38,32.07,46100,22.09,33.14,47587,22.80,34.20,49073,23.51,35.27,50560,24.23,36.35,52046,24.94,37.41,53533,25.65,38.48,55020,26.36,39.54,56506,27.08,40.62,57993,27.79,41.69
HOU,8,49408,23.67,35.51,51055,24.46,36.69,52703,25.25,37.88,54350,26.04,39.06,55998,26.83,40.25,57645,27.62,41.43,59293,28.41,42.62,60940,29.20,43.20,62588,29.99,43.20,64235,30.78,43.20
HOU,9,54572,26.15,39.23,56390,27.02,40.53,58209,27.89,41.84,60028,28.76,43.14,61846,29.63,43.20,63665,30.51,43.20,65484,31.38,43.20,67302,32.25,43.20,69121,33.12,43.20,70940,33.99,43.20
HOU,10,60096,28.80,43.20,62099,29.76,43.20,64101,30.71,43.20,66104,31.67,43.20,68107,32.63,43.20,70110,33.59,43.20,72112,34.55,43.20,74115,35.51,43.20,76118,36.47,43.20,78121,37.43,43.20
HOU,11,66026,31.64,43.20,68227,32.69,43.20,70428,33.75,43.20,72628,34.80,43.20,74829,35.85,43.20,77030,36.91,43.20,79231,37.96,43.20,81432,39.02,43.20,83633,40.07,43.20,85834,41.13,43.20
HOU,12,79139,37.92,43.20,81777,39.18,43.20,84416,40.45,43.20,87054,41.71,43.20,89693,42.98,43.20,92331,44.24,44.24,94970,45.51,45.51,97609,46.77,46.77,100247,48.03,48.03,102886,49.30,49.30
HOU,13,94106,45.09,45.09,97243,46.59,46.59,100380,48.10,48.10,103516,49.60,49.60,106653,51.10,51.10,109790,52.61,52.61,112926,54.11,54.11,116063,55.61,55.61,119200,57.12,57.12,122336,58.62,58.62
HOU,14,111204,53.28,53.28,114911,55.06,55.06,118618,56.84,56.84,122325,58.61,58.61,126032,60.39,60.39,129738,62.16,62.16,133445,63.94,63.94,137152,65.72,65.72,140859,67.49,67.49,144566,69.27,69.27
HOU,15,130808,62.68,62.68,135169,64.77,64.77,139529,66.86,66.86,143890,68.95,68.95,148251,71.04,71.04,152611,73.12,73.12,156972,75.21,75.21,158700,76.04,76.04,158700,76.04,76.04,158700,76.04,76.04
IND,1,20827,9.98,14.97,21523,10.31,15.47,22216,10.64,15.96,22905,10.98,16.47,23598,11.31,16.97,24004,11.50,17.25,24688,11.83,17.75,25379,12.16,18.24,25405,12.17,18.26,26046,12.48,18.72
IND,2,23417,11.22,16.83,23974,11.49,17.24,24749,11.86,17.79,25405,12.17,18.26,25692,12.31,18.47,26448,12.67,19.01,27203,13.03,19.55,27959,13.40,20.10,28715,13.76,20.64,29470,14.12,21.18
IND,3,25550,12.24,18.36,26402,12.65,18.98,27254,13.06,19.59,28106,13.47,20.21,28958,13.88,20.82,29810,14.28,21.42,30662,14.69,22.04,31514,15.10,22.65,32366,15.51,23.27,33218,15.92,23.88
IND,4,28683,13.74,20.61,29639,14.20,21.30,30595,14.66,21.99,31552,15.12,22.68,32508,15.58,23.37,33465,16.03,24.05,34421,16.49,24.74,35378,16.95,25.43,36334,17.41,26.12,37290,17.87,26.81
IND,5,32090,15.38,23.07,33160,15.89,23.84,34230,16.40,24.60,35300,16.91,25.37,36370,17.43,26.15,37440,17.94,26.91,38510,18.45,27.68,39580,18.97,28.46,40649,19.48,29.22,41719,19.99,29.99
IND,6,35771,17.14,25.71,36964,17.71,26.57,38156,18.28,27.42,39349,18.85,28.28,40542,19.43,29.15,41734,20.00,30.00,42927,20.57,30.86,44120,21.14,31.71,45312,21.71,32.57,46505,22.28,33.42
IND,7,39750,19.05,28.58,41075,19.68,29.52,42399,20.32,30.48,43724,20.95,31.43,45049,21.59,32.39,46373,22.22,33.33,47698,22.85,34.28,49022,23.49,35.24,50347,24.12,36.18,51671,24.76,37.14
IND,8,44022,21.09,31.64,45490,21.80,32.70,46958,22.50,33.75,48426,23.20,34.80,49894,23.91,35.87,51362,24.61,36.92,52830,25.31,37.97,54298,26.02,38.49,55765,26.72,38.49,57233,27.42,38.49
IND,9,48623,23.30,34.95,50244,24.07,36.11,51864,24.85,37.28,53484,25.63,38.45,55105,26.40,38.49,56725,27.18,38.49,58346,27.96,38.49,59966,28.73,38.49,61587,29.51,38.49,63207,30.29,38.49
IND,10,53545,25.66,38.49,55330,26.51,38.49,57114,27.37,38.49,58899,28.22,38.49,60683,29.08,38.49,62467,29.93,38.49,64252,30.79,38.49,66036,31.64,38.49,67821,32.50,38.49,69605,33.35,38.49
IND,11,58829,28.19,38.49,60790,29.13,38.49,62751,30.07,38.49,64712,31.01,38.49,66673,31.95,38.49,68634,32.89,38.49,70595,33.83,38.49,72556,34.77,38.49,74517,35.71,38.49,76478,36.64,38.49
IND,12,70512,33.79,38.49,72863,34.91,38.49,75214,36.04,38.49,77565,37.17,38.49,79916,38.29,38.49,82267,39.42,39.42,84618,40.55,40.55,86969,41.67,41.67,89320,42.80,42.80,91671,43.92,43.92
IND,13,83848,40.18,40.18,86643,41.52,41.52,89438,42.85,42.85,92233,44.19,44.19,95027,45.53,45.53,97822,46.87,46.87,100617,48.21,48.21,103412,49.55,49.55,106206,50.89,50.89,109001,52.23,52.23
IND,14,99082,47.48,47.48,102385,49.06,49.06,105688,50.64,50.64,108991,52.22,52.22,112294,53.81,53.81,115596,55.39,55.39,118899,56.97,56.97,122202,58.55,58.55,125505,60.14,60.14,128807,61.72,61.72
IND,15,116549,55.85,55.85,120435,57.71,57.71,124320,59.57,59.57,128205,61.43,61.43,132091,63.29,63.29,135976,65.15,65.15,139861,67.02,67.02,143747,68.88,68.88,147632,70.74,70.74,151518,72.60,72.60
LA,1,23094,11.07,16.61,23865,11.44,17.16,24633,11.80,17.70,25398,12.17,18.26,26166,12.54,18.81,26616,12.75,19.13,27375,13.12,19.68,28141,13.48,20.22,28170,13.50,20.25,28881,13.84,20.76
LA,2,25965,12.44,18.66,26583,12.74,19.11,27442,13.15,19.73,28170,13.50,20.25,28488,13.65,20.48,29326,14.05,21.08,30164,14.45,21.68,31002,14.85,22.28,31840,15.26,22.89,32678,15.66,23.49
LA,3,28330,13.57,20.36,29275,14.03,21.05,30220,14.48,21.72,31164,14.93,22.40,32109,15.39,23.09,33054,15.84,23.76,33999,16.29,24.44,34944,16.74,25.11,35888,17.20,25.80,36833,17.65,26.48
LA,4,31804,15.24,22.86,32865,15.75,23.63,33925,16.26,24.39,34986,16.76,25.14,36046,17.27,25.91,37107,17.78,26.67,38167,18.29,27.44,39228,18.80,28.20,40288,19.30,28.95,41349,19.81,29.72
LA,5,35582,17.05,25.58,36768,17.62,26.43,37955,18.19,27.29,39141,18.75,28.13,40328,19.32,28.98,41514,19.89,29.84,42700,20.46,30.69,43887,21.03,31.55,45073,21.60,32.40,46260,22.17,33.26
LA,6,39664,19.01,28.52,40986,19.64,29.46,42309,20.27,30.41,43631,20.91,31.37,44954,21.54,32.31,46276,22.17,33.26,47599,22.81,34.22,48921,23.44,35.16,50243,24.07,36.11,51566,24.71,37.07
LA,7,44076,21.12,31.68,45545,21.82,32.73,47014,22.53,33.80,48482,23.23,34.85,49951,23.93,35.90,51420,24.64,36.96,52888,25.34,38.01,54357,26.05,39.08,55826,26.75,40.13,57294,27.45,41.18
LA,8,48813,23.39,35.09,50441,24.17,36.26,52068,24.95,37.43,53696,25.73,38.60,55324,26.51,39.77,56951,27.29,40.94,58579,28.07,42.11,60206,28.85,42.68,61834,29.63,42.68,63462,30.41,42.68
LA,9,53915,25.83,38.75,55711,26.69,40.04,57508,27.56,41.34,59305,28.42,42.63,61102,29.28,42.68,62898,30.14,42.68,64695,31.00,42.68,66492,31.86,42.68,68289,32.72,42.68,70086,33.58,42.68
LA,10,59372,28.45,42.68,61351,29.40,42.68,63329,30.34,42.68,65308,31.29,42.68,67287,32.24,42.68,69265,33.19,42.68,71244,34.14,42.68,73223,35.09,42.68,75201,36.03,42.68,77180,36.98,42.68
LA,11,65231,31.26,42.68,67405,32.30,42.68,69579,33.34,42.68,71754,34.38,42.68,73928,35.42,42.68,76103,36.47,42.68,78277,37.51,42.68,80452,38.55,42.68,82626,39.59,42.68,84800,40.63,42.68
LA,12,78186,37.46,42.68,80792,38.71,42.68,83399,39.96,42.68,86006,41.21,42.68,88613,42.46,42.68,91219,43.71,43.71,93826,44.96,44.96,96433,46.21,46.21,99040,47.46,47.46,101647,48.70,48.70
LA,13,92973,44.55,44.55,96072,46.03,46.03,99171,47.52,47.52,102270,49.00,49.00,105369,50.49,50.49,108467,51.97,51.97,111566,53.46,53.46,114665,54.94,54.94,117764,56.43,56.43,120863,57.91,57.91
LA,14,109865,52.64,52.64,113527,54.40,54.40,117189,56.15,56.15,120852,57.91,57.91,124514,59.66,59.66,128176,61.42,61.42,131838,63.17,63.17,135500,64.93,64.93,139163,66.68,66.68,142825,68.44,68.44
LA,15,129233,61.92,61.92,133541,63.99,63.99,137849,66.05,66.05,142157,68.12,68.12,146465,70.18,70.18,150774,72.24,72.24,155082,74.31,74.31,158700,76.04,76.04,158700,76.04,76.04,158700,76.04,76.04
MFL,1,21937,10.51,15.77,22670,10.86,16.29,23399,11.21,16.82,24125,11.56,17.34,24855,11.91,17.87,25283,12.11,18.17,26004,12.46,18.69,26731,12.81,19.22,26759,12.82,19.23,27434,13.15,19.73
MFL,2,24664,11.82,17.73,25251,12.10,18.15,26068,12.49,18.74,26759,12.82,19.23,27061,12.97,19.46,27857,13.35,20.03,28653,13.73,20.60,29449,14.11,21.17,30245,14.49,21.74,31041,14.87,22.31
MFL,3,26911,12.89,19.34,27808,13.32,19.98,28706,13.75,20.63,29603,14.18,21.27,30501,14.61,21.92,31398,15.04,22.56,32296,15.47,23.21,33193,15.90,23.85,34091,16.33,24.50,34988,16.76,25.14
MFL,4,30211,14.48,21.72,31218,14.96,22.44,32226,15.44,23.16,33233,15.92,23.88,34240,16.41,24.62,35248,16.89,25.34,36255,17.37,26.06,37263,17.85,26.78,38270,18.34,27.51,39277,18.82,28.23
MFL,5,33799,16.20,24.30,34926,16.74,25.11,36053,17.28,25.92,37180,17.82,26.73,38307,18.36,27.54,39434,18.90,28.35,40561,19.44,29.16,41688,19.98,29.97,42815,20.52,30.78,43942,21.06,31.59
MFL,6,37677,18.05,27.08,38933,18.66,27.99,40189,19.26,28.89,41445,19.86,29.79,42702,20.46,30.69,43958,21.06,31.59,45214,21.66,32.49,46470,22.27,33.41,47727,22.87,34.31,48983,23.47,35.21
MFL,7,41868,20.06,30.09,43263,20.73,31.10,44658,21.40,32.10,46054,22.07,33.11,47449,22.74,34.11,48844,23.40,35.10,50239,24.07,36.11,51634,24.74,37.11,53029,25.41,38.12,54424,26.08,39.12
MFL,8,46368,22.22,33.33,47914,22.96,34.44,49460,23.70,35.55,51006,24.44,36.66,52552,25.18,37.77,54098,25.92,38.88,55644,26.66,39.99,57190,27.40,40.53,58737,28.14,40.53,60283,28.89,40.53
MFL,9,51214,24.54,36.81,52921,25.36,38.04,54627,26.17,39.26,56334,26.99,40.49,58041,27.81,40.53,59748,28.63,40.53,61454,29.45,40.53,63161,30.26,40.53,64868,31.08,40.53,66575,31.90,40.53
MFL,10,56398,27.02,40.53,58278,27.92,40.53,60157,28.82,40.53,62037,29.73,40.53,63916,30.63,40.53,65796,31.53,40.53,67675,32.43,40.53,69555,33.33,40.53,71434,34.23,40.53,73313,35.13,40.53
MFL,11,61963,29.69,40.53,64028,30.68,40.53,66094,31.67,40.53,68159,32.66,40.53,70225,33.65,40.53,72290,34.64,40.53,74356,35.63,40.53,76421,36.62,40.53,78487,37.61,40.53,80552,38.60,40.53
MFL,12,74269,35.59,40.53,76745,36.77,40.53,79221,37.96,40.53,81698,39.15,40.53,84174,40.33,40.53,86650,41.52,41.52,89126,42.71,42.71,91602,43.89,43.89,94078,45.08,45.08,96555,46.26,46.26
MFL,13,88316,42.32,42.32,91259,43.73,43.73,94203,45.14,45.14,97147,46.55,46.55,100090,47.96,47.96,103034,49.37,49.37,105978,50.78,50.78,108921,52.19,52.19,111865,53.60,53.60,114808,55.01,55.01
MFL,14,104361,50.01,50.01,107840,51.67,51.67,111319,53.34,53.34,114798,55.01,55.01,118276,56.67,56.67,121755,58.34,58.34,125234,60.01,60.01,128713,61.67,61.67,132191,63.34,63.34,135670,65.01,65.01
MFL,15,122759,58.82,58.82,126851,60.78,60.78,130944,62.74,62.74,135036,64.70,64.70,139128,66.66,66.66,143221,68.63,68.63,147313,70.59,70.59,151405,72.55,72.55,155498,74.51,74.51,158700,76.04,76.04
MIL,1,21448,10.28,15.42,22165,10.62,15.93,22878,10.96,16.44,23588,11.30,16.95,24301,11.64,17.46,24720,11.84,17.76,25425,12.18,18.27,26136,12.52,18.78,26163,12.54,18.81,26823,12.85,19.28
MIL,2,24115,11.55,17.33,24689,11.83,17.75,25487,12.21,18.32,26163,12.54,18.81,26458,12.68,19.02,27236,13.05,19.58,28015,13.42,20.13,28793,13.80,20.70,29571,14.17,21.26,30349,14.54,21.81
MIL,3,26311,12.61,18.92,27189,13.03,19.55,28066,13.45,20.18,28944,13.87,20.81,29821,14.29,21.44,30699,14.71,22.07,31576,15.13,22.70,32454,15.55,23.33,33331,15.97,23.96,34209,16.39,24.59
MIL,4,29538,14.15,21.23,30523,14.63,21.95,31508,15.10,22.65,32493,15.57,23.36,33478,16.04,24.06,34463,16.51,24.77,35448,16.99,25.49,36433,17.46,26.19,37418,17.93,26.90,38403,18.40,27.60
MIL,5,33047,15.83,23.75,34149,16.36,24.54,35250,16.89,25.34,36352,17.42,26.13,37454,17.95,26.93,38556,18.47,27.71,39658,19.00,28.50,40760,19.53,29.30,41862,20.06,30.09,42964,20.59,30.89
MIL,6,36838,17.65,26.48,38066,18.24,27.36,39294,18.83,28.25,40522,19.42,29.13,41751,20.01,30.02,42979,20.59,30.89,44207,21.18,31.77,45435,21.77,32.66,46664,22.36,33.54,47892,22.95,34.43
MIL,7,40936,19.61,29.42,42300,20.27,30.41,43664,20.92,31.38,45028,21.58,32.37,46392,22.23,33.35,47756,22.88,34.32,49120,23.54,35.31,50484,24.19,36.29,51848,24.84,37.26,53212,25.50,38.25
MIL,8,45335,21.72,32.58,46847,22.45,33.68,48358,23.17,34.76,49870,23.90,35.85,51382,24.62,36.93,52893,25.34,38.01,54405,26.07,39.11,55917,26.79,39.63,57428,27.52,39.63,58940,28.24,39.63
MIL,9,50073,23.99,35.99,51742,24.79,37.19,53411,25.59,38.39,55079,26.39,39.59,56748,27.19,39.63,58417,27.99,39.63,60086,28.79,39.63,61754,29.59,39.63,63423,30.39,39.63,65092,31.19,39.63
MIL,10,55142,26.42,39.63,56980,27.30,39.63,58817,28.18,39.63,60655,29.06,39.63,62493,29.94,39.63,64330,30.82,39.63,66168,31.70,39.63,68006,32.59,39.63,69843,33.47,39.63,71681,34.35,39.63
MIL,11,60583,29.03,39.63,62602,30.00,39.63,64622,30.96,39.63,66641,31.93,39.63,68661,32.90,39.63,70680,33.87,39.63,72700,34.83,39.63,74720,35.80,39.63,76739,36.77,39.63,78759,37.74,39.63
MIL,12,72615,34.79,39.63,75036,35.95,39.63,77457,37.11,39.63,79878,38.27,39.63,82299,39.43,39.63,84720,40.59,40.59,87141,41.75,41.75,89562,42.91,42.91,91983,44.07,44.07,94404,45.23,45.23
MIL,13,86349,41.37,41.37,89227,42.75,42.75,92105,44.13,44.13,94983,45.51,45.51,97861,46.89,46.89,100739,48.27,48.27,103617,49.65,49.65,106495,51.03,51.03,109374,52.41,52.41,112252,53.79,53.79
MIL,14,102037,48.89,48.89,105438,50.52,50.52,108840,52.15,52.15,112241,53.78,53.78,115642,55.41,55.41,119044,57.04,57.04,122445,58.67,58.67,125846,60.30,60.30,129247,61.93,61.93,132649,63.56,63.56
MIL,15,120025,57.51,57.51,124026,59.43,59.43,128027,61.34,61.34,132029,63.26,63.26,136030,65.18,65.18,140031,67.10,67.10,144032,69.01,69.01,148034,70.93,70.93,152035,72.85,72.85,156036,74.77,74.77
MSP,1,21968,10.53,15.80,22702,10.88,16.32,23432,11.23,16.85,24159,11.58,17.37,24890,11.93,17.90,25318,12.13,18.20,26040,12.48,18.72,26768,12.83,19.25,26796,12.84,19.26,27472,13.16,19.74
MSP,2,24699,11.83,17.75,25287,12.12,18.18,26104,12.51,18.77,26796,12.84,19.26,27099,12.98,19.47,27896,13.37,20.06,28693,13.75,20.63,29490,14.13,21.20,30287,14.51,21.77,31084,14.89,22.34
MSP,3,26949,12.91,19.37,27847,13.34,20.01,28746,13.77,20.66,29645,14.20,21.30,30544,14.64,21.96,31442,15.07,22.61,32341,15.50,23.25,33240,15.93,23.90,34139,16.36,24.54,35037,16.79,25.19
MSP,4,30253,14.50,21.75,31262,14.98,22.47,32271,15.46,23.19,33280,15.95,23.93,34289,16.43,24.65,35297,16.91,25.37,36306,17.40,26.10,37315,17.88,26.82,38324,18.36,27.54,39333,18.85,28.28
MSP,5,33847,16.22,24.33,34976,16.76,25.14,36104,17.30,25.95,37233,17.84,26.76,38361,18.38,27.57,39490,18.92,28.38,40618,19.46,29.19,41747,20.00,30.00,42875,20.54,30.81,44004,21.08,31.62
MSP,6,37730,18.08,27.12,38988,18.68,28.02,40246,19.28,28.92,41504,19.89,29.84,42762,20.49,30.74,44020,21.09,31.64,45278,21.70,32.55,46536,22.30,33.45,47794,22.90,34.35,49052,23.50,35.25
MSP,7,41927,20.09,30.14,43324,20.76,31.14,44721,21.43,32.15,46118,22.10,33.15,47516,22.77,34.16,48913,23.44,35.16,50310,24.11,36.17,51707,24.78,37.17,53104,25.45,38.18,54501,26.11,39.17
MSP,8,46433,22.25,33.38,47981,22.99,34.49,49529,23.73,35.60,51078,24.47,36.71,52626,25.22,37.83,54174,25.96,38.94,55723,26.70,40.05,57271,27.44,40.59,58819,28.18,40.59,60368,28.93,40.59
MSP,9,51286,24.57,36.86,52995,25.39,38.09,54704,26.21,39.32,56413,27.03,40.55,58122,27.85,40.59,59832,28.67,40.59,61541,29.49,40.59,63250,30.31,40.59,64959,31.13,40.59,66668,31.94,40.59
MSP,10,56477,27.06,40.59,58360,27.96,40.59,60242,28.87,40.59,62124,29.77,40.59,64006,30.67,40.59,65888,31.57,40.59,67770,32.47,40.59,69652,33.37,40.59,71535,34.28,40.59,73417,35.18,40.59
MSP,11,62050,29.73,40.59,64118,30.72,40.59,66187,31.71,40.59,68255,32.70,40.59,70324,33.70,40.59,72392,34.69,40.59,74461,35.68,40.59,76529,36.67,40.59,78597,37.66,40.59,80666,38.65,40.59
MSP,12,74373,35.64,40.59,76853,36.82,40.59,79333,38.01,40.59,81813,39.20,40.59,84292,40.39,40.59,86772,41.58,41.58,89252,42.77,42.77,91731,43.95,43.95,94211,45.14,45.14,96691,46.33,46.33
MSP,13,88440,42.38,42.38,91388,43.79,43.79,94335,45.20,45.20,97283,46.61,46.61,100231,48.03,48.03,103179,49.44,49.44,106127,50.85,50.85,109074,52.26,52.26,112022,53.68,53.68,114970,55.09,55.09
MSP,14,104508,50.08,50.08,107992,51.75,51.75,111476,53.41,53.41,114959,55.08,55.08,118443,56.75,56.75,121926,58.42,58.42,125410,60.09,60.09,128894,61.76,61.76,132377,63.43,63.43,135861,65.10,65.10
MSP,15,122932,58.90,58.90,127030,60.87,60.87,131128,62.83,62.83,135226,64.79,64.79,139324,66.76,66.76,143422,68.72,68.72,147520,70.69,70.69,151619,72.65,72.65,155717,74.61,74.61,158700,76.04,76.04
NY,1,23377,11.20,16.80,24158,11.58,17.37,24936,11.95,17.93,25709,12.32,18.48,26487,12.69,19.04,26942,12.91,19.37,27711,13.28,19.92,28486,13.65,20.48,28515,13.66,20.49,29235,14.01,21.02
NY,2,26283,12.59,18.89,26909,12.89,19.34,27779,13.31,19.97,28515,13.66,20.49,28837,13.82,20.73,29685,14.22,21.33,30534,14.63,21.95,31382,15.04,22.56,32230,15.44,23.16,33078,15.85,23.78
NY,3,28678,13.74,20.61,29634,14.20,21.30,30590,14.66,21.99,31547,15.12,22.68,32503,15.57,23.36,33459,16.03,24.05,34416,16.49,24.74,35372,16.95,25.43,36329,17.41,26.12,37285,17.87,26.81
NY,4,32194,15.43,23.15,33268,15.94,23.91,34341,16.45,24.68,35415,16.97,25.46,36488,17.48,26.22,37562,18.00,27.00,38635,18.51,27.77,39709,19.03,28.55,40782,19.54,29.31,41856,20.06,30.09
NY,5,36018,17.26,25.89,37219,17.83,26.75,38420,18.41,27.62,39621,18.98,28.47,40822,19.56,29.34,42023,20.14,30.21,43224,20.71,31.07,44425,21.29,31.94,45626,21.86,32.79,46827,22.44,33.66
NY,6,40150,19.24,28.86,41489,19.88,29.82,42828,20.52,30.78,44166,21.16,31.74,45505,21.80,32.70,46844,22.45,33.68,48182,23.09,34.64,49521,23.73,35.60,50860,24.37,36.56,52199,25.01,37.52
NY,7,44617,21.38,32.07,46104,22.09,33.14,47590,22.80,34.20,49077,23.52,35.28,50564,24.23,36.35,52051,24.94,37.41,53537,25.65,38.48,55024,26.37,39.56,56511,27.08,40.62,57997,27.79,41.69
