LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
COL,12,71323,34.17,38.93,73701,35.31,38.93,76078,36.45,38.93,78455,37.59,38.93,80832,38.73,38.93,83209,39.87,39.87,85587,41.01,41.01,87964,42.15,42.15,90341,43.29,43.29,92718,44.43,44.43
COL,13,84813,40.64,40.64,87640,41.99,41.99,90467,43.35,43.35,93295,44.70,44.70,96122,46.06,46.06,98949,47.41,47.41,101776,48.77,48.77,104603,50.12,50.12,107430,51.48,51.48,110257,52.83,52.83
COL,14,100223,48.02,48.02,103564,49.62,49.62,106904,51.22,51.22,110244,52.82,52.82,113584,54.42,54.42,116925,56.03,56.03,120265,57.63,57.63,123605,59.23,59.23,126945,60.83,60.83,130285,62.43,62.43
COL,15,117891,56.49,56.49,121821,58.37,58.37,125750,60.25,60.25,129680,62.14,62.14,133609,64.02,64.02,137539,65.90,65.90,141468,67.79,67.79,145398,69.67,69.67,149327,71.55,71.55,153257,73.43,73.43
DAY,1,20901,10.01,15.02,21600,10.35,15.53,22295,10.68,16.02,22986,11.01,16.52,23682,11.35,17.03,24090,11.54,17.31,24777,11.87,17.81,25469,12.20,18.30,25496,12.22,18.33,26147,12.53,18.80
DAY,2,23500,11.26,16.89,24059,11.53,17.30,24837,11.90,17.85,25496,12.22,18.33,25781,12.35,18.53,26539,12.72,19.08,27297,13.08,19.62,28055,13.44,20.16,28812,13.81,20.72,29570,14.17,21.26
DAY,3,25640,12.29,18.44,26495,12.70,19.05,27349,13.10,19.65,28203,13.51,20.27,29058,13.92,20.88,29912,14.33,21.50,30766,14.74,22.11,31621,15.15,22.73,32475,15.56,23.34,33329,15.97,23.96
DAY,4,28785,13.79,20.69,29743,14.25,21.38,30702,14.71,22.07,31661,15.17,22.76,32620,15.63,23.45,33579,16.09,24.14,34538,16.55,24.83,35497,17.01,25.52,36456,17.47,26.21,37415,17.93,26.90
DAY,5,32204,15.43,23.15,33278,15.95,23.93,34352,16.46,24.69,35426,16.97,25.46,36501,17.49,26.24,37575,18.00,27.00,38649,18.52,27.78,39723,19.03,28.55,40797,19.55,29.33,41871,20.06,30.09
DAY,6,35898,17.20,25.80,37095,17.77,26.66,38291,18.35,27.53,39487,18.92,28.38,40683,19.49,29.24,41879,20.07,30.11,43075,20.64,30.96,44271,21.21,31.82,45467,21.79,32.69,46663,22.36,33.54
DAY,7,39892,19.11,28.67,41222,19.75,29.63,42552,20.39,30.59,43882,21.03,31.55,45212,21.66,32.49,46541,22.30,33.45,47871,22.94,34.41,49201,23.57,35.36,50531,24.21,36.32,51860,24.85,37.28
DAY,8,44179,21.17,31.76,45652,21.87,32.81,47125,22.58,33.87,48598,23.29,34.94,50070,23.99,35.99,51543,24.70,37.05,53016,25.40,38.10,54489,26.11,38.63,55961,26.81,38.63,57434,27.52,38.63
DAY,9,48796,23.38,35.07,50423,24.16,36.24,52049,24.94,37.41,53675,25.72,38.58,55301,26.50,38.63,56927,27.28,38.63,58554,28.06,38.63,60180,28.84,38.63,61806,29.61,38.63,63432,30.39,38.63
DAY,10,53737,25.75,38.63,55528,26.61,38.63,57319,27.46,38.63,59110,28.32,38.63,60902,29.18,38.63,62693,30.04,38.63,64484,30.90,38.63,66275,31.76,38.63,68067,32.61,38.63,69858,33.47,38.63
DAY,11,59038,28.29,38.63,61006,29.23,38.63,62974,30.17,38.63,64942,31.12,38.63,66910,32.06,38.63,68878,33.00,38.63,70846,33.95,38.63,72814,34.89,38.63,74782,35.83,38.63,76750,36.78,38.63
DAY,12,70763,33.91,38.63,73122,35.04,38.63,75480,36.17,38.63,77839,37.30,38.63,80197,38.43,38.63,82556,39.56,39.56,84914,40.69,40.69,87273,41.82,41.82,89632,42.95,42.95,91990,44.08,44.08
DAY,13,84147,40.32,40.32,86952,41.66,41.66,89757,43.01,43.01,92562,44.35,44.35,95367,45.70,45.70,98172,47.04,47.04,100977,48.38,48.38,103781,49.73,49.73,106586,51.07,51.07,109391,52.42,52.42
DAY,14,99436,47.65,47.65,102750,49.23,49.23,106064,50.82,50.82,109378,52.41,52.41,112692,54.00,54.00,116006,55.59,55.59,119320,57.17,57.17,122634,58.76,58.76,125948,60.35,60.35,129262,61.94,61.94
DAY,15,116965,56.04,56.04,120864,57.91,57.91,124763,59.78,59.78,128661,61.65,61.65,132560,63.52,63.52,136459,65.39,65.39,140357,67.25,67.25,144256,69.12,69.12,148155,70.99,70.99,152054,72.86,72.86
DCB,1,22336,10.70,16.05,23083,11.06,16.59,23825,11.42,17.13,24565,11.77,17.66,25307,12.13,18.20,25743,12.33,18.50,26477,12.69,19.04,27218,13.04,19.56,27246,13.06,19.59,27942,13.39,20.09
DCB,2,25114,12.03,18.05,25711,12.32,18.48,26542,12.72,19.08,27246,13.06,19.59,27551,13.20,19.80,28361,13.59,20.39,29171,13.98,20.97,29980,14.37,21.56,30790,14.75,22.13,31600,15.14,22.71
DCB,3,27400,13.13,19.70,28313,13.57,20.36,29226,14.00,21.00,30139,14.44,21.66,31053,14.88,22.32,31966,15.32,22.98,32879,15.75,23.63,33792,16.19,24.29,34705,16.63,24.95,35618,17.07,25.61
DCB,4,30761,14.74,22.11,31785,15.23,22.85,32810,15.72,23.58,33835,16.21,24.32,34860,16.70,25.05,35885,17.19,25.79,36909,17.69,26.54,37934,18.18,27.27,38959,18.67,28.01,39984,19.16,28.74
DCB,5,34415,16.49,24.74,35563,17.04,25.56,36711,17.59,26.39,37859,18.14,27.21,39006,18.69,28.04,40154,19.24,28.86,41302,19.79,29.69,42450,20.34,30.51,43597,20.89,31.34,44745,21.44,32.16
DCB,6,38363,18.38,27.57,39641,18.99,28.49,40919,19.61,29.42,42198,20.22,30.33,43476,20.83,31.25,44754,21.44,32.16,46032,22.06,33.09,47310,22.67,34.01,48589,23.28,34.92,49867,23.89,35.84
DCB,7,42631,20.43,30.65,44052,21.11,31.67,45473,21.79,32.69,46894,22.47,33.71,48315,23.15,34.73,49736,23.83,35.75,51158,24.51,36.77,52579,25.19,37.79,54000,25.87,38.81,55421,26.56,39.84
DCB,8,47212,22.62,33.93,48786,23.38,35.07,50360,24.13,36.20,51934,24.88,37.32,53508,25.64,38.46,55082,26.39,39.59,56655,27.15,40.73,58229,27.90,41.28,59803,28.66,41.28,61377,29.41,41.28
DCB,9,52146,24.99,37.49,53884,25.82,38.73,55622,26.65,39.98,57360,27.48,41.22,59098,28.32,41.28,60836,29.15,41.28,62573,29.98,41.28,64311,30.82,41.28,66049,31.65,41.28,67787,32.48,41.28
DCB,10,57426,27.52,41.28,59340,28.43,41.28,61254,29.35,41.28,63168,30.27,41.28,65083,31.18,41.28,66997,32.10,41.28,68911,33.02,41.28,70825,33.94,41.28,72740,34.85,41.28,74654,35.77,41.28
DCB,11,63091,30.23,41.28,65194,31.24,41.28,67297,32.25,41.28,69400,33.25,41.28,71504,34.26,41.28,73607,35.27,41.28,75710,36.28,41.28,77813,37.28,41.28,79916,38.29,41.28,82019,39.30,41.28
DCB,12,75621,36.23,41.28,78142,37.44,41.28,80662,38.65,41.28,83183,39.86,41.28,85703,41.07,41.28,88224,42.27,42.27,90744,43.48,43.48,93264,44.69,44.69,95785,45.90,45.90,98305,47.10,47.10
DCB,13,89924,43.09,43.09,92922,44.52,44.52,95919,45.96,45.96,98916,47.40,47.40,101914,48.83,48.83,104911,50.27,50.27,107909,51.71,51.71,110906,53.14,53.14,113904,54.58,54.58,116901,56.01,56.01
DCB,14,106263,50.92,50.92,109804,52.61,52.61,113346,54.31,54.31,116887,56.01,56.01,120429,57.70,57.70,123970,59.40,59.40,127512,61.10,61.10,131053,62.79,62.79,134595,64.49,64.49,138136,66.19,66.19
DCB,15,124995,59.89,59.89,129161,61.89,61.89,133328,63.89,63.89,137494,65.88,65.88,141660,67.88,67.88,145827,69.87,69.87,149993,71.87,71.87,154160,73.87,73.87,157100,75.28,75.28,157100,75.28,75.28
DEN,1,22030,10.56,15.84,22767,10.91,16.37,23499,11.26,16.89,24228,11.61,17.42,24961,11.96,17.94,25391,12.17,18.26,26115,12.51,18.77,26845,12.86,19.29,26874,12.88,19.32,27560,13.21,19.82
DEN,2,24770,11.87,17.81,25359,12.15,18.23,26179,12.54,18.81,26874,12.88,19.32,27174,13.02,19.53,27973,13.40,20.10,28771,13.79,20.69,29570,14.17,21.26,30369,14.55,21.83,31168,14.93,22.40
DEN,3,27025,12.95,19.43,27926,13.38,20.07,28827,13.81,20.72,29727,14.24,21.36,30628,14.68,22.02,31528,15.11,22.67,32429,15.54,23.31,33329,15.97,23.96,34230,16.40,24.60,35130,16.83,25.25
DEN,4,30340,14.54,21.81,31350,15.02,22.53,32361,15.51,23.27,33372,15.99,23.99,34383,16.47,24.71,35394,16.96,25.44,36404,17.44,26.16,37415,17.93,26.90,38426,18.41,27.62,39437,18.90,28.35
DEN,5,33944,16.26,24.39,35076,16.81,25.22,36208,17.35,26.03,37340,17.89,26.84,38473,18.43,27.65,39605,18.98,28.47,40737,19.52,29.28,41869,20.06,30.09,43001,20.60,30.90,44133,21.15,31.73
DEN,6,37838,18.13,27.20,39099,18.73,28.10,40359,19.34,29.01,41620,19.94,29.91,42881,20.55,30.83,44142,21.15,31.73,45402,21.75,32.63,46663,22.36,33.54,47924,22.96,34.44,49184,23.57,35.36
DEN,7,42048,20.15,30.23,43449,20.82,31.23,44851,21.49,32.24,46253,22.16,33.24,47654,22.83,34.25,49056,23.51,35.27,50457,24.18,36.27,51859,24.85,37.28,53261,25.52,38.28,54662,26.19,39.29
DEN,8,46566,22.31,33.47,48119,23.06,34.59,49671,23.80,35.70,51223,24.54,36.81,52775,25.29,37.94,54328,26.03,39.05,55880,26.78,40.17,57432,27.52,40.71,58985,28.26,40.71,60537,29.01,40.71
DEN,9,51433,24.64,36.96,53147,25.47,38.21,54861,26.29,39.44,56575,27.11,40.67,58289,27.93,40.71,60003,28.75,40.71,61717,29.57,40.71,63431,30.39,40.71,65145,31.21,40.71,66859,32.04,40.71
DEN,10,56640,27.14,40.71,58528,28.04,40.71,60416,28.95,40.71,62304,29.85,40.71,64192,30.76,40.71,66080,31.66,40.71,67968,32.57,40.71,69856,33.47,40.71,71744,34.38,40.71,73632,35.28,40.71
DEN,11,62228,29.82,40.71,64302,30.81,40.71,66376,31.80,40.71,68451,32.80,40.71,70525,33.79,40.71,72599,34.79,40.71,74673,35.78,40.71,76748,36.77,40.71,78822,37.77,40.71,80896,38.76,40.71
DEN,12,74587,35.74,40.71,77072,36.93,40.71,79558,38.12,40.71,82044,39.31,40.71,84530,40.50,40.71,87016,41.69,41.69,89502,42.89,42.89,91988,44.08,44.08,94474,45.27,45.27,96960,46.46,46.46
DEN,13,88693,42.50,42.50,91650,43.91,43.91,94606,45.33,45.33,97563,46.75,46.75,100519,48.16,48.16,103475,49.58,49.58,106432,51.00,51.00,109388,52.41,52.41,112345,53.83,53.83,115301,55.25,55.25
DEN,14,104809,50.22,50.22,108302,51.89,51.89,111795,53.57,53.57,115288,55.24,55.24,118781,56.91,56.91,122274,58.59,58.59,125767,60.26,60.26,129260,61.94,61.94,132753,63.61,63.61,136246,65.28,65.28
DEN,15,123285,59.07,59.07,127394,61.04,61.04,131503,63.01,63.01,135612,64.98,64.98,139722,66.95,66.95,143831,68.92,68.92,147940,70.89,70.89,152050,72.86,72.86,156159,74.82,74.82,157100,75.28,75.28
DET,1,22313,10.69,16.04,23058,11.05,16.58,23800,11.40,17.10,24539,11.76,17.64,25281,12.11,18.17,25716,12.32,18.48,26450,12.67,19.01,27189,13.03,19.55,27218,13.04,19.56,27913,13.37,20.06
DET,2,25087,12.02,18.03,25684,12.31,18.47,26514,12.70,19.05,27218,13.04,19.56,27522,13.19,19.79,28331,13.57,20.36,29140,13.96,20.94,29949,14.35,21.53,30758,14.74,22.11,31567,15.13,22.70
DET,3,27372,13.12,19.68,28284,13.55,20.33,29196,13.99,20.99,30108,14.43,21.65,31020,14.86,22.29,31932,15.30,22.95,32844,15.74,23.61,33756,16.17,24.26,34668,16.61,24.92,35580,17.05,25.58
DET,4,30728,14.72,22.08,31752,15.21,22.82,32776,15.70,23.55,33800,16.20,24.30,34823,16.69,25.04,35847,17.18,25.77,36871,17.67,26.51,37895,18.16,27.24,38918,18.65,27.98,39942,19.14,28.71
DET,5,34379,16.47,24.71,35526,17.02,25.53,36672,17.57,26.36,37819,18.12,27.18,38966,18.67,28.01,40112,19.22,28.83,41259,19.77,29.66,42405,20.32,30.48,43552,20.87,31.31,44698,21.42,32.13
DET,6,38323,18.36,27.54,39600,18.97,28.46,40876,19.59,29.39,42153,20.20,30.30,43430,20.81,31.22,44707,21.42,32.13,45984,22.03,33.05,47261,22.65,33.98,48538,23.26,34.89,49815,23.87,35.81
DET,7,42586,20.41,30.62,44006,21.09,31.64,45426,21.77,32.66,46845,22.45,33.68,48265,23.13,34.70,49684,23.81,35.72,51104,24.49,36.74,52524,25.17,37.76,53943,25.85,38.78,55363,26.53,39.80
DET,8,47163,22.60,33.90,48735,23.35,35.03,50307,24.10,36.15,51880,24.86,37.29,53452,25.61,38.42,55024,26.37,39.56,56596,27.12,40.68,58168,27.87,41.24,59741,28.63,41.24,61313,29.38,41.24
DET,9,52092,24.96,37.44,53828,25.79,38.69,55564,26.62,39.93,57300,27.46,41.19,59036,28.29,41.24,60772,29.12,41.24,62508,29.95,41.24,64244,30.78,41.24,65980,31.61,41.24,67716,32.45,41.24
DET,10,57366,27.49,41.24,59278,28.40,41.24,61190,29.32,41.24,63102,30.24,41.24,65014,31.15,41.24,66927,32.07,41.24,68839,32.98,41.24,70751,33.90,41.24,72663,34.82,41.24,74576,35.73,41.24
DET,11,63025,30.20,41.24,65126,31.21,41.24,67227,32.21,41.24,69328,33.22,41.24,71429,34.23,41.24,73530,35.23,41.24,75630,36.24,41.24,77731,37.25,41.24,79832,38.25,41.24,81933,39.26,41.24
DET,12,75542,36.20,41.24,78060,37.40,41.24,80578,38.61,41.24,83096,39.82,41.24,85613,41.02,41.24,88131,42.23,42.23,90649,43.44,43.44,93167,44.64,44.64,95685,45.85,45.85,98202,47.05,47.05
DET,13,89830,43.04,43.04,92824,44.48,44.48,95819,45.91,45.91,98813,47.35,47.35,101807,48.78,48.78,104801,50.22,50.22,107796,51.65,51.65,110790,53.09,53.09,113784,54.52,54.52,116779,55.96,55.96
DET,14,106152,50.86,50.86,109689,52.56,52.56,113227,54.25,54.25,116765,55.95,55.95,120303,57.64,57.64,123841,59.34,59.34,127378,61.03,61.03,130916,62.73,62.73,134454,64.42,64.42,137992,66.12,66.12
DET,15,124864,59.83,59.83,129026,61.82,61.82,133188,63.82,63.82,137350,65.81,65.81,141512,67.81,67.81,145674,69.80,69.80,149836,71.79,71.79,153998,73.79,73.79,157100,75.28,75.28,157100,75.28,75.28
DFW,1,21698,10.40,15.60,22423,10.74,16.11,23145,11.09,16.64,23862,11.43,17.15,24584,11.78,17.67,25008,11.98,17.97,25721,12.32,18.48,26440,12.67,19.01,26468,12.68,19.02,27144,13.01,19.52
DFW,2,24396,11.69,17.54,24976,11.97,17.96,25784,12.35,18.53,26468,12.68,19.02,26763,12.82,19.23,27550,13.20,19.80,28337,13.58,20.37,29124,13.95,20.93,29910,14.33,21.50,30697,14.71,22.07
DFW,3,26617,12.75,19.13,27504,13.18,19.77,28391,13.60,20.40,29278,14.03,21.05,30165,14.45,21.68,31052,14.88,22.32,31939,15.30,22.95,32826,15.73,23.60,33713,16.15,24.23,34600,16.58,24.87
DFW,4,29882,14.32,21.48,30877,14.79,22.19,31873,15.27,22.91,32868,15.75,23.63,33864,16.23,24.35,34859,16.70,25.05,35855,17.18,25.77,36850,17.66,26.49,37846,18.13,27.20,38841,18.61,27.92
DFW,5,33432,16.02,24.03,34547,16.55,24.83,35662,17.09,25.64,36777,17.62,26.43,37892,18.16,27.24,39007,18.69,28.04,40122,19.22,28.83,41237,19.76,29.64,42352,20.29,30.44,43467,20.83,31.25
DFW,6,37267,17.86,26.79,38508,18.45,27.68,39750,19.05,28.58,40992,19.64,29.46,42233,20.24,30.36,43475,20.83,31.25,44717,21.43,32.15,45958,22.02,33.03,47200,22.62,33.93,48442,23.21,34.82
DFW,7,41413,19.84,29.76,42793,20.50,30.75,44174,21.17,31.76,45554,21.83,32.75,46935,22.49,33.74,48315,23.15,34.73,49696,23.81,35.72,51076,24.47,36.71,52456,25.13,37.70,53837,25.80,38.70
DFW,8,45863,21.98,32.97,47392,22.71,34.07,48921,23.44,35.16,50450,24.17,36.26,51979,24.91,37.37,53507,25.64,38.46,55036,26.37,39.56,56565,27.10,40.10,58094,27.84,40.10,59623,28.57,40.10
DFW,9,50656,24.27,36.41,52344,25.08,37.62,54032,25.89,38.84,55721,26.70,40.05,57409,27.51,40.10,59097,28.32,40.10,60785,29.13,40.10,62473,29.93,40.10,64161,30.74,40.10,65850,31.55,40.10
DFW,10,55785,26.73,40.10,57644,27.62,40.10,59504,28.51,40.10,61363,29.40,40.10,63223,30.29,40.10,65082,31.18,40.10,66942,32.08,40.10,68801,32.97,40.10,70661,33.86,40.10,72520,34.75,40.10
DFW,11,61288,29.37,40.10,63331,30.35,40.10,65374,31.32,40.10,67417,32.30,40.10,69460,33.28,40.10,71503,34.26,40.10,73546,35.24,40.10,75589,36.22,40.10,77632,37.20,40.10,79675,38.18,40.10
DFW,12,73460,35.20,40.10,75909,36.37,40.10,78357,37.55,40.10,80805,38.72,40.10,83254,39.89,40.10,85702,41.06,41.06,88151,42.24,42.24,90599,43.41,43.41,93047,44.58,44.58,95496,45.76,45.76
DFW,13,87354,41.86,41.86,90266,43.25,43.25,93178,44.65,44.65,96090,46.04,46.04,99001,47.44,47.44,101913,48.83,48.83,104825,50.23,50.23,107737,51.62,51.62,110648,53.02,53.02,113560,54.41,54.41
DFW,14,103226,49.46,49.46,106666,51.11,51.11,110107,52.76,52.76,113547,54.41,54.41,116987,56.06,56.06,120427,57.70,57.70,123868,59.35,59.35,127308,61.00,61.00,130748,62.65,62.65,134189,64.30,64.30
DFW,15,121423,58.18,58.18,125470,60.12,60.12,129518,62.06,62.06,133565,64.00,64.00,137612,65.94,65.94,141659,67.88,67.88,145707,69.82,69.82,149754,71.76,71.76,153801,73.69,73.69,157100,75.28,75.28
GS,1,17981,8.62,12.93,18582,8.90,13.35,19180,9.19,13.79,19775,9.48,14.22,20373,9.76,14.64,20724,9.93,14.90,21315,10.21,15.32,21911,10.50,15.75,21934,10.51,15.77,22494,10.78,16.17
GS,2,20217,9.69,14.54,20698,9.92,14.88,21367,10.24,15.36,21934,10.51,15.77,22179,10.63,15.95,22831,10.94,16.41,23483,11.25,16.88,24135,11.56,17.34,24787,11.88,17.82,25439,12.19,18.29
GS,3,22058,10.57,15.86,22793,10.92,16.38,23528,11.27,16.91,24263,11.63,17.45,24998,11.98,17.97,25733,12.33,18.50,26468,12.68,19.02,27203,13.03,19.55,27938,13.39,20.09,28673,13.74,20.61
GS,4,24763,11.87,17.81,25588,12.26,18.39,26413,12.66,18.99,27238,13.05,19.58,28063,13.45,20.18,28888,13.84,20.76,29713,14.24,21.36,30538,14.63,21.95,31363,15.03,22.55,32188,15.42,23.13
GS,5,27705,13.28,19.92,28629,13.72,20.58,29553,14.16,21.24,30477,14.60,21.90,31401,15.05,22.58,32325,15.49,23.24,33249,15.93,23.90,34173,16.37,24.56,35097,16.82,25.23,36021,17.26,25.89
GS,6,30883,14.80,22.20,31912,15.29,22.94,32941,15.78,23.67,33970,16.28,24.42,34999,16.77,25.16,36028,17.26,25.89,37057,17.76,26.64,38086,18.25,27.38,39115,18.74,28.11,40144,19.24,28.86
GS,7,34319,16.44,24.66,35463,16.99,25.49,36607,17.54,26.31,37751,18.09,27.14,38895,18.64,27.96,40039,19.18,28.77,41183,19.73,29.60,42327,20.28,30.42,43471,20.83,31.25,44615,21.38,32.07
GS,8,38007,18.21,27.32,39274,18.82,28.23,40541,19.43,29.15,41808,20.03,30.05,43075,20.64,30.96,44342,21.25,31.88,45609,21.85,32.78,46876,22.46,33.23,48143,23.07,33.23,49410,23.68,33.23
GS,9,41979,20.11,30.17,43378,20.78,31.17,44777,21.46,32.19,46176,22.13,33.20,47575,22.80,33.23,48974,23.47,33.23,50373,24.14,33.23,51772,24.81,33.23,53171,25.48,33.23,54570,26.15,33.23
GS,10,46229,22.15,33.23,47770,22.89,33.23,49311,23.63,33.23,50852,24.37,33.23,52393,25.10,33.23,53934,25.84,33.23,55475,26.58,33.23,57016,27.32,33.23,58557,28.06,33.23,60098,28.80,33.23
GS,11,50790,24.34,33.23,52483,25.15,33.23,54176,25.96,33.23,55869,26.77,33.23,57562,27.58,33.23,59255,28.39,33.23,60948,29.20,33.23,62641,30.01,33.23,64334,30.83,33.23,66027,31.64,33.23
GS,12,60877,29.17,33.23,62906,30.14,33.23,64935,31.11,33.23,66964,32.09,33.23,68993,33.06,33.23,71022,34.03,34.03,73051,35.00,35.00,75080,35.98,35.98,77109,36.95,36.95,79138,37.92,37.92
GS,13,72391,34.69,34.69,74804,35.84,35.84,77217,37.00,37.00,79630,38.16,38.16,82043,39.31,39.31,84456,40.47,40.47,86869,41.62,41.62,89282,42.78,42.78,91695,43.94,43.94,94108,45.09,45.09
GS,14,85544,40.99,40.99,88395,42.36,42.36,91246,43.72,43.72,94097,45.09,45.09,96948,46.45,46.45,99799,47.82,47.82,102650,49.19,49.19,105501,50.55,50.55,108352,51.92,51.92,111203,53.28,53.28
GS,15,100624,48.21,48.21,103978,49.82,49.82,107332,51.43,51.43,110686,53.04,53.04,114040,54.64,54.64,117394,56.25,56.25,120748,57.86,57.86,124102,59.46,59.46,127456,61.07,61.07,130810,62.68,62.68
HAR,1,22624,10.84,16.26,23380,11.20,16.80,24132,11.56,17.34,24881,11.92,17.88,25633,12.28,18.42,26075,12.49,18.74,26819,12.85,19.28,27568,13.21,19.82,27597,13.22,19.83,28302,13.56,20.34
HAR,2,25437,12.19,18.29,26042,12.48,18.72,26884,12.88,19.32,27597,13.22,19.83,27906,13.37,20.06,28726,13.76,20.64,29546,14.16,21.24,30367,14.55,21.83,31187,14.94,22.41,32007,15.34,23.01
HAR,3,27753,13.30,19.95,28678,13.74,20.61,29603,14.18,21.27,30528,14.63,21.95,31452,15.07,22.61,32377,15.51,23.27,33302,15.96,23.94,34227,16.40,24.60,35152,16.84,25.26,36076,17.29,25.94
HAR,4,31157,14.93,22.40,32195,15.43,23.15,33233,15.92,23.88,34271,16.42,24.63,35309,16.92,25.38,36347,17.42,26.13,37385,17.91,26.87,38423,18.41,27.62,39461,18.91,28.37,40499,19.41,29.12
HAR,5,34858,16.70,25.05,36021,17.26,25.89,37184,17.82,26.73,38346,18.37,27.56,39509,18.93,28.40,40671,19.49,29.24,41834,20.05,30.08,42996,20.60,30.90,44159,21.16,31.74,45322,21.72,32.58
HAR,6,38857,18.62,27.93,40152,19.24,28.86,41446,19.86,29.79,42741,20.48,30.72,44036,21.10,31.65,45330,21.72,32.58,46625,22.34,33.51,47920,22.96,34.44,49214,23.58,35.37,50509,24.20,36.30
HAR,7,43180,20.69,31.04,44620,21.38,32.07,46059,22.07,33.11,47498,22.76,34.14,48938,23.45,35.18,50377,24.14,36.21,51816,24.83,37.25,53256,25.52,38.28,54695,26.21,39.32,56135,26.90,40.35
HAR,8,47820,22.91,34.37,49415,23.68,35.52,51009,24.44,36.66,52603,25.21,37.82,54197,25.97,38.96,55791,26.73,40.10,57385,27.50,41.25,58979,28.26,41.81,60574,29.02,41.81,62168,29.79,41.81
HAR,9,52818,25.31,37.97,54578,26.15,39.23,56338,26.99,40.49,58099,27.84,41.76,59859,28.68,41.81,61619,29.53,41.81,63379,30.37,41.81,65140,31.21,41.81,66900,32.06,41.81,68660,32.90,41.81
HAR,10,58165,27.87,41.81,60104,28.80,41.81,62043,29.73,41.81,63982,30.66,41.81,65921,31.59,41.81,67860,32.52,41.81,69799,33.44,41.81,71738,34.37,41.81,73676,35.30,41.81,75615,36.23,41.81
HAR,11,63904,30.62,41.81,66034,31.64,41.81,68164,32.66,41.81,70294,33.68,41.81,72425,34.70,41.81,74555,35.72,41.81,76685,36.74,41.81,78815,37.76,41.81,80945,38.79,41.81,83075,39.81,41.81
HAR,12,76595,36.70,41.81,79148,37.92,41.81,81701,39.15,41.81,84254,40.37,41.81,86807,41.59,41.81,89360,42.82,42.82,91913,44.04,44.04,94466,45.26,45.26,97019,46.49,46.49,99571,47.71,47.71
HAR,13,91082,43.64,43.64,94118,45.10,45.10,97154,46.55,46.55,100190,48.01,48.01,103227,49.46,49.46,106263,50.92,50.92,109299,52.37,52.37,112335,53.83,53.83,115371,55.28,55.28,118407,56.74,56.74
HAR,14,107631,51.57,51.57,111219,53.29,53.29,114806,55.01,55.01,118393,56.73,56.73,121980,58.45,58.45,125567,60.17,60.17,129154,61.89,61.89,132741,63.60,63.60,136328,65.32,65.32,139916,67.04,67.04
HAR,15,126605,60.66,60.66,130825,62.69,62.69,135045,64.71,64.71,139265,66.73,66.73,143485,68.75,68.75,147705,70.77,70.77,151925,72.80,72.80,156145,74.82,74.82,157100,75.28,75.28,157100,75.28,75.28
HI,1,20950,10.04,15.06,21650,10.37,15.56,22347,10.71,16.07,23040,11.04,16.56,23737,11.37,17.06,24146,11.57,17.36,24834,11.90,17.85,25529,12.23,18.35,25555,12.24,18.36,26208,12.56,18.84
HI,2,23555,11.29,16.94,24115,11.55,17.33,24895,11.93,17.90,25555,12.24,18.36,25841,12.38,18.57,26600,12.75,19.13,27360,13.11,19.67,28120,13.47,20.21,28879,13.84,20.76,29639,14.20,21.30
HI,3,25700,12.31,18.47,26556,12.72,19.08,27412,13.13,19.70,28269,13.55,20.33,29125,13.96,20.94,29982,14.37,21.56,30838,14.78,22.17,31694,15.19,22.79,32551,15.60,23.40,33407,16.01,24.02
HI,4,28851,13.82,20.73,29813,14.29,21.44,30774,14.75,22.13,31735,15.21,22.82,32696,15.67,23.51,33657,16.13,24.20,34619,16.59,24.89,35580,17.05,25.58,36541,17.51,26.27,37502,17.97,26.96
HI,5,32279,15.47,23.21,33356,15.98,23.97,34432,16.50,24.75,35509,17.01,25.52,36585,17.53,26.30,37662,18.05,27.08,38738,18.56,27.84,39815,19.08,28.62,40892,19.59,29.39,41968,20.11,30.17
HI,6,35982,17.24,25.86,37181,17.82,26.73,38380,18.39,27.59,39578,18.96,28.44,40777,19.54,29.31,41976,20.11,30.17,43175,20.69,31.04,44374,21.26,31.89,45573,21.84,32.76,46772,22.41,33.62
HI,7,39985,19.16,28.74,41318,19.80,29.70,42651,20.44,30.66,43984,21.08,31.62,45317,21.71,32.57,46649,22.35,33.53,47982,22.99,34.49,49315,23.63,35.45,50648,24.27,36.41,51981,24.91,37.37
HI,8,44282,21.22,31.83,45758,21.93,32.90,47234,22.63,33.95,48711,23.34,35.01,50187,24.05,36.08,51663,24.75,37.13,53139,25.46,38.19,54615,26.17,38.72,56091,26.88,38.72,57568,27.58,38.72
HI,9,48910,23.44,35.16,50540,24.22,36.33,52170,25.00,37.50,53800,25.78,38.67,55430,26.56,38.72,57060,27.34,38.72,58690,28.12,38.72,60320,28.90,38.72,61950,29.68,38.72,63580,30.46,38.72
