LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
DEN,4,32460,15.55,23.33,33542,16.07,24.11,34623,16.59,24.89,35705,17.11,25.67,36787,17.63,26.45,37868,18.14,27.21,38950,18.66,27.99,40031,19.18,28.77,41113,19.70,29.55,42194,20.22,30.33
DEN,5,36317,17.40,26.10,37528,17.98,26.97,38739,18.56,27.84,39950,19.14,28.71,41160,19.72,29.58,42371,20.30,30.45,43582,20.88,31.32,44793,21.46,32.19,46004,22.04,33.06,47214,22.62,33.93
DEN,6,40482,19.40,29.10,41830,20.04,30.06,43179,20.69,31.04,44528,21.34,32.01,45877,21.98,32.97,47226,22.63,33.95,48574,23.27,34.91,49923,23.92,35.88,51272,24.57,36.86,52621,25.21,37.82
DEN,7,44986,21.56,32.34,46485,22.27,33.41,47985,22.99,34.49,49484,23.71,35.57,50983,24.43,36.65,52483,25.15,37.73,53982,25.87,38.81,55482,26.58,39.87,56981,27.30,40.95,58480,28.02,42.03
DEN,8,49820,23.87,35.81,51482,24.67,37.01,53143,25.46,38.19,54804,26.26,39.39,56465,27.06,40.59,58126,27.85,41.78,59788,28.65,42.98,61449,29.44,43.56,63110,30.24,43.56,64771,31.04,43.56
DEN,9,55027,26.37,39.56,56862,27.25,40.88,58696,28.12,42.18,60530,29.00,43.50,62365,29.88,43.56,64199,30.76,43.56,66034,31.64,43.56,67868,32.52,43.56,69702,33.40,43.56,71537,34.28,43.56
DEN,10,60598,29.04,43.56,62618,30.00,43.56,64638,30.97,43.56,66658,31.94,43.56,68679,32.91,43.56,70699,33.88,43.56,72719,34.84,43.56,74739,35.81,43.56,76759,36.78,43.56,78779,37.75,43.56
DEN,11,66577,31.90,43.56,68796,32.96,43.56,71016,34.03,43.56,73236,35.09,43.56,75455,36.15,43.56,77675,37.22,43.56,79894,38.28,43.56,82114,39.35,43.56,84333,40.41,43.56,86553,41.47,43.56
DEN,12,79799,38.24,43.56,82459,39.51,43.56,85119,40.79,43.56,87779,42.06,43.56,90439,43.33,43.56,93099,44.61,44.61,95759,45.88,45.88,98419,47.16,47.16,101079,48.43,48.43,103739,49.71,49.71
DEN,13,94890,45.47,45.47,98054,46.98,46.98,101217,48.50,48.50,104380,50.01,50.01,107543,51.53,51.53,110706,53.05,53.05,113869,54.56,54.56,117032,56.08,56.08,120195,57.59,57.59,123358,59.11,59.11
DEN,14,112133,53.73,53.73,115870,55.52,55.52,119608,57.31,57.31,123346,59.10,59.10,127084,60.89,60.89,130821,62.68,62.68,134559,64.47,64.47,138297,66.27,66.27,142035,68.06,68.06,145772,69.85,69.85
DEN,15,131898,63.20,63.20,136294,65.31,65.31,140691,67.41,67.41,145087,69.52,69.52,149484,71.63,71.63,153880,73.73,73.73,158277,75.84,75.84,162673,77.95,77.95,164200,78.68,78.68,164200,78.68,78.68
DET,1,23716,11.36,17.04,24510,11.74,17.61,25299,12.12,18.18,26083,12.50,18.75,26872,12.88,19.32,27333,13.10,19.65,28112,13.47,20.21,28900,13.85,20.78,28930,13.86,20.79,29671,14.22,21.33
DET,2,26665,12.78,19.17,27300,13.08,19.62,28183,13.50,20.25,28930,13.86,20.79,29258,14.02,21.03,30119,14.43,21.65,30980,14.84,22.26,31842,15.26,22.89,32703,15.67,23.51,33564,16.08,24.12
DET,3,29094,13.94,20.91,30064,14.41,21.62,31034,14.87,22.31,32003,15.33,23.00,32973,15.80,23.70,33942,16.26,24.39,34912,16.73,25.10,35882,17.19,25.79,36851,17.66,26.49,37821,18.12,27.18
DET,4,32662,15.65,23.48,33750,16.17,24.26,34839,16.69,25.04,35927,17.21,25.82,37015,17.74,26.61,38104,18.26,27.39,39192,18.78,28.17,40280,19.30,28.95,41368,19.82,29.73,42457,20.34,30.51
DET,5,36543,17.51,26.27,37761,18.09,27.14,38980,18.68,28.02,40198,19.26,28.89,41416,19.84,29.76,42635,20.43,30.65,43853,21.01,31.52,45071,21.60,32.40,46290,22.18,33.27,47508,22.76,34.14
DET,6,40733,19.52,29.28,42090,20.17,30.26,43448,20.82,31.23,44805,21.47,32.21,46162,22.12,33.18,47519,22.77,34.16,48876,23.42,35.13,50234,24.07,36.11,51591,24.72,37.08,52948,25.37,38.06
DET,7,45266,21.69,32.54,46774,22.41,33.62,48283,23.14,34.71,49792,23.86,35.79,51300,24.58,36.87,52809,25.30,37.95,54318,26.03,39.05,55826,26.75,40.13,57335,27.47,41.21,58844,28.20,42.30
DET,8,50130,24.02,36.03,51802,24.82,37.23,53473,25.62,38.43,55145,26.42,39.63,56816,27.22,40.83,58488,28.02,42.03,60159,28.83,43.25,61831,29.63,43.83,63502,30.43,43.83,65174,31.23,43.83
DET,9,55369,26.53,39.80,57215,27.41,41.12,59061,28.30,42.45,60907,29.18,43.77,62753,30.07,43.83,64598,30.95,43.83,66444,31.84,43.83,68290,32.72,43.83,70136,33.61,43.83,71981,34.49,43.83
DET,10,60975,29.22,43.83,63008,30.19,43.83,65040,31.16,43.83,67073,32.14,43.83,69105,33.11,43.83,71138,34.09,43.83,73171,35.06,43.83,75203,36.03,43.83,77236,37.01,43.83,79269,37.98,43.83
DET,11,66991,32.10,43.83,69224,33.17,43.83,71458,34.24,43.83,73691,35.31,43.83,75924,36.38,43.83,78158,37.45,43.83,80391,38.52,43.83,82624,39.59,43.83,84858,40.66,43.83,87091,41.73,43.83
DET,12,80295,38.47,43.83,82972,39.76,43.83,85648,41.04,43.83,88325,42.32,43.83,91001,43.60,43.83,93678,44.89,44.89,96354,46.17,46.17,99031,47.45,47.45,101707,48.73,48.73,104384,50.02,50.02
DET,13,95480,45.75,45.75,98663,47.28,47.28,101846,48.80,48.80,105029,50.33,50.33,108211,51.85,51.85,111394,53.38,53.38,114577,54.90,54.90,117760,56.43,56.43,120942,57.95,57.95,124125,59.48,59.48
DET,14,112830,54.06,54.06,116591,55.87,55.87,120352,57.67,57.67,124113,59.47,59.47,127874,61.27,61.27,131635,63.07,63.07,135396,64.88,64.88,139157,66.68,66.68,142918,68.48,68.48,146679,70.28,70.28
DET,15,132718,63.59,63.59,137142,65.71,65.71,141565,67.83,67.83,145989,69.95,69.95,150413,72.07,72.07,154837,74.19,74.19,159261,76.31,76.31,163684,78.43,78.43,164200,78.68,78.68,164200,78.68,78.68
DFW,1,23181,11.11,16.67,23957,11.48,17.22,24728,11.85,17.78,25494,12.22,18.33,26266,12.59,18.89,26716,12.80,19.20,27477,13.17,19.76,28247,13.53,20.30,28277,13.55,20.33,29001,13.90,20.85
DFW,2,26063,12.49,18.74,26684,12.79,19.19,27547,13.20,19.80,28277,13.55,20.33,28598,13.70,20.55,29440,14.11,21.17,30281,14.51,21.77,31123,14.91,22.37,31964,15.32,22.98,32806,15.72,23.58
DFW,3,28438,13.63,20.45,29385,14.08,21.12,30333,14.53,21.80,31281,14.99,22.49,32228,15.44,23.16,33176,15.90,23.85,34124,16.35,24.53,35072,16.80,25.20,36019,17.26,25.89,36967,17.71,26.57
DFW,4,31925,15.30,22.95,32989,15.81,23.72,34052,16.32,24.48,35116,16.83,25.25,36180,17.34,26.01,37243,17.85,26.78,38307,18.36,27.54,39371,18.86,28.29,40434,19.37,29.06,41498,19.88,29.82
DFW,5,35718,17.11,25.67,36909,17.69,26.54,38100,18.26,27.39,39291,18.83,28.25,40481,19.40,29.10,41672,19.97,29.96,42863,20.54,30.81,44054,21.11,31.67,45245,21.68,32.52,46435,22.25,33.38
DFW,6,39814,19.08,28.62,41140,19.71,29.57,42467,20.35,30.53,43793,20.98,31.47,45120,21.62,32.43,46447,22.26,33.39,47773,22.89,34.34,49100,23.53,35.30,50426,24.16,36.24,51753,24.80,37.20
DFW,7,44244,21.20,31.80,45718,21.91,32.87,47193,22.61,33.92,48668,23.32,34.98,50142,24.03,36.05,51617,24.73,37.10,53092,25.44,38.16,54566,26.15,39.23,56041,26.85,40.28,57516,27.56,41.34
DFW,8,48998,23.48,35.22,50632,24.26,36.39,52266,25.04,37.56,53900,25.83,38.75,55534,26.61,39.92,57168,27.39,41.09,58801,28.17,42.26,60435,28.96,42.84,62069,29.74,42.84,63703,30.52,42.84
DFW,9,54120,25.93,38.90,55924,26.80,40.20,57728,27.66,41.49,59532,28.53,42.80,61336,29.39,42.84,63140,30.25,42.84,64944,31.12,42.84,66748,31.98,42.84,68552,32.85,42.84,70357,33.71,42.84
DFW,10,59598,28.56,42.84,61585,29.51,42.84,63572,30.46,42.84,65559,31.41,42.84,67545,32.36,42.84,69532,33.32,42.84,71519,34.27,42.84,73506,35.22,42.84,75492,36.17,42.84,77479,37.12,42.84
DFW,11,65479,31.37,42.84,67661,32.42,42.84,69844,33.47,42.84,72027,34.51,42.84,74210,35.56,42.84,76393,36.60,42.84,78576,37.65,42.84,80759,38.70,42.84,82942,39.74,42.84,85125,40.79,42.84
DFW,12,78482,37.61,42.84,81098,38.86,42.84,83715,40.11,42.84,86331,41.37,42.84,88947,42.62,42.84,91563,43.87,43.87,94179,45.13,45.13,96795,46.38,46.38,99411,47.63,47.63,102027,48.89,48.89
DFW,13,93325,44.72,44.72,96436,46.21,46.21,99547,47.70,47.70,102658,49.19,49.19,105769,50.68,50.68,108880,52.17,52.17,111990,53.66,53.66,115101,55.15,55.15,118212,56.64,56.64,121323,58.13,58.13
DFW,14,110283,52.84,52.84,113959,54.60,54.60,117635,56.37,56.37,121311,58.13,58.13,124987,59.89,59.89,128663,61.65,61.65,132339,63.41,63.41,136015,65.17,65.17,139691,66.93,66.93,143367,68.70,68.70
DFW,15,129722,62.16,62.16,134046,64.23,64.23,138370,66.30,66.30,142694,68.37,68.37,147018,70.44,70.44,151341,72.52,72.52,155665,74.59,74.59,159989,76.66,76.66,164200,78.68,78.68,164200,78.68,78.68
DV,1,21806,10.45,15.68,22536,10.80,16.20,23261,11.15,16.73,23982,11.49,17.24,24708,11.84,17.76,25131,12.04,18.06,25848,12.39,18.59,26572,12.73,19.10,26600,12.75,19.13,27281,13.07,19.61
DV,2,24517,11.75,17.63,25101,12.03,18.05,25913,12.42,18.63,26600,12.75,19.13,26902,12.89,19.34,27693,13.27,19.91,28485,13.65,20.48,29277,14.03,21.05,30068,14.41,21.62,30860,14.79,22.19
DV,3,26751,12.82,19.23,27642,13.24,19.86,28534,13.67,20.51,29425,14.10,21.15,30317,14.53,21.80,31208,14.95,22.43,32100,15.38,23.07,32991,15.81,23.72,33883,16.24,24.36,34774,16.66,24.99
DV,4,30031,14.39,21.59,31032,14.87,22.31,32032,15.35,23.03,33033,15.83,23.75,34033,16.31,24.47,35034,16.79,25.19,36035,17.27,25.91,37035,17.75,26.63,38036,18.23,27.35,39037,18.70,28.05
DV,5,33599,16.10,24.15,34720,16.64,24.96,35840,17.17,25.76,36960,17.71,26.57,38080,18.25,27.38,39200,18.78,28.17,40320,19.32,28.98,41441,19.86,29.79,42561,20.39,30.59,43681,20.93,31.40
DV,6,37452,17.95,26.93,38700,18.54,27.81,39948,19.14,28.71,41196,19.74,29.61,42443,20.34,30.51,43691,20.93,31.40,44939,21.53,32.30,46187,22.13,33.20,47435,22.73,34.10,48683,23.33,35.00
DV,7,41619,19.94,29.91,43006,20.61,30.92,44394,21.27,31.91,45781,21.94,32.91,47168,22.60,33.90,48555,23.27,34.91,49942,23.93,35.90,51329,24.59,36.89,52717,25.26,37.89,54104,25.92,38.88
DV,8,46092,22.09,33.14,47629,22.82,34.23,49166,23.56,35.34,50703,24.29,36.44,52239,25.03,37.55,53776,25.77,38.66,55313,26.50,39.75,56850,27.24,40.29,58387,27.98,40.29,59924,28.71,40.29
DV,9,50909,24.39,36.59,52606,25.21,37.82,54303,26.02,39.03,56000,26.83,40.25,57698,27.65,40.29,59395,28.46,40.29,61092,29.27,40.29,62789,30.09,40.29,64486,30.90,40.29,66183,31.71,40.29
DV,10,56063,26.86,40.29,57932,27.76,40.29,59801,28.65,40.29,61670,29.55,40.29,63539,30.45,40.29,65408,31.34,40.29,67276,32.24,40.29,69145,33.13,40.29,71014,34.03,40.29,72883,34.92,40.29
DV,11,61594,29.51,40.29,63648,30.50,40.29,65701,31.48,40.29,67755,32.47,40.29,69808,33.45,40.29,71862,34.43,40.29,73915,35.42,40.29,75969,36.40,40.29,78022,37.38,40.29,80075,38.37,40.29
DV,12,73827,35.37,40.29,76288,36.55,40.29,78749,37.73,40.29,81210,38.91,40.29,83670,40.09,40.29,86131,41.27,41.27,88592,42.45,42.45,91053,43.63,43.63,93514,44.81,44.81,95975,45.99,45.99
DV,13,87789,42.06,42.06,90715,43.47,43.47,93642,44.87,44.87,96568,46.27,46.27,99494,47.67,47.67,102421,49.08,49.08,105347,50.48,50.48,108274,51.88,51.88,111200,53.28,53.28,114126,54.68,54.68
DV,14,103741,49.71,49.71,107199,51.37,51.37,110657,53.02,53.02,114115,54.68,54.68,117573,56.34,56.34,121031,57.99,57.99,124489,59.65,59.65,127947,61.31,61.31,131405,62.96,62.96,134863,64.62,64.62
DV,15,122027,58.47,58.47,126094,60.42,60.42,130162,62.37,62.37,134229,64.32,64.32,138297,66.27,66.27,142364,68.21,68.21,146431,70.16,70.16,150499,72.11,72.11,154566,74.06,74.06,158634,76.01,76.01
GS,1,18785,9.00,13.50,19414,9.30,13.95,20039,9.60,14.40,20660,9.90,14.85,21285,10.20,15.30,21650,10.37,15.56,22267,10.67,16.01,22891,10.97,16.46,22915,10.98,16.47,23502,11.26,16.89
GS,2,21121,10.12,15.18,21624,10.36,15.54,22323,10.70,16.05,22915,10.98,16.47,23175,11.10,16.65,23857,11.43,17.15,24539,11.76,17.64,25221,12.08,18.12,25903,12.41,18.62,26585,12.74,19.11
GS,3,23045,11.04,16.56,23813,11.41,17.12,24581,11.78,17.67,25349,12.15,18.23,26117,12.51,18.77,26885,12.88,19.32,27653,13.25,19.88,28421,13.62,20.43,29189,13.99,20.99,29957,14.35,21.53
GS,4,25871,12.40,18.60,26733,12.81,19.22,27595,13.22,19.83,28457,13.64,20.46,29319,14.05,21.08,30181,14.46,21.69,31043,14.87,22.31,31905,15.29,22.94,32767,15.70,23.55,33629,16.11,24.17
GS,5,28945,13.87,20.81,29910,14.33,21.50,30875,14.79,22.19,31840,15.26,22.89,32805,15.72,23.58,33770,16.18,24.27,34735,16.64,24.96,35700,17.11,25.67,36665,17.57,26.36,37630,18.03,27.05
GS,6,32264,15.46,23.19,33339,15.97,23.96,34414,16.49,24.74,35489,17.00,25.50,36564,17.52,26.28,37639,18.03,27.05,38714,18.55,27.83,39789,19.07,28.61,40864,19.58,29.37,41939,20.10,30.15
GS,7,35854,17.18,25.77,37049,17.75,26.63,38244,18.32,27.48,39439,18.90,28.35,40634,19.47,29.21,41829,20.04,30.06,43024,20.62,30.93,44219,21.19,31.79,45414,21.76,32.64,46609,22.33,33.50
GS,8,39707,19.03,28.55,41031,19.66,29.49,42355,20.29,30.44,43679,20.93,31.40,45003,21.56,32.34,46327,22.20,33.30,47651,22.83,34.25,48975,23.47,34.71,50299,24.10,34.71,51623,24.74,34.71
GS,9,43857,21.01,31.52,45319,21.71,32.57,46781,22.42,33.63,48243,23.12,34.68,49705,23.82,34.71,51167,24.52,34.71,52629,25.22,34.71,54091,25.92,34.71,55553,26.62,34.71,57015,27.32,34.71
GS,10,48297,23.14,34.71,49907,23.91,34.71,51517,24.68,34.71,53127,25.46,34.71,54737,26.23,34.71,56347,27.00,34.71,57957,27.77,34.71,59567,28.54,34.71,61177,29.31,34.71,62787,30.08,34.71
GS,11,53062,25.43,34.71,54831,26.27,34.71,56600,27.12,34.71,58369,27.97,34.71,60138,28.82,34.71,61907,29.66,34.71,63676,30.51,34.71,65445,31.36,34.71,67214,32.21,34.71,68983,33.05,34.71
GS,12,63600,30.47,34.71,65720,31.49,34.71,67840,32.51,34.71,69960,33.52,34.71,72080,34.54,34.71,74200,35.55,35.55,76320,36.57,36.57,78440,37.59,37.59,80560,38.60,38.60,82680,39.62,39.62
GS,13,75628,36.24,36.24,78149,37.45,37.45,80670,38.65,38.65,83191,39.86,39.86,85712,41.07,41.07,88233,42.28,42.28,90754,43.49,43.49,93275,44.69,44.69,95796,45.90,45.90,98317,47.11,47.11
GS,14,89370,42.82,42.82,92349,44.25,44.25,95328,45.68,45.68,98307,47.10,47.10,101286,48.53,48.53,104265,49.96,49.96,107244,51.39,51.39,110223,52.81,52.81,113202,54.24,54.24,116181,55.67,55.67
GS,15,105123,50.37,50.37,108627,52.05,52.05,112131,53.73,53.73,115635,55.41,55.41,119139,57.09,57.09,122643,58.77,58.77,126147,60.44,60.44,129651,62.12,62.12,133155,63.80,63.80,136659,65.48,65.48
HAR,1,24084,11.54,17.31,24891,11.93,17.90,25692,12.31,18.47,26488,12.69,19.04,27289,13.08,19.62,27757,13.30,19.95,28549,13.68,20.52,29349,14.06,21.09,29379,14.08,21.12,30132,14.44,21.66
HAR,2,27079,12.98,19.47,27724,13.28,19.92,28620,13.71,20.57,29379,14.08,21.12,29713,14.24,21.36,30587,14.66,21.99,31461,15.07,22.61,32336,15.49,23.24,33210,15.91,23.87,34085,16.33,24.50
HAR,3,29546,14.16,21.24,30531,14.63,21.95,31515,15.10,22.65,32500,15.57,23.36,33485,16.04,24.06,34469,16.52,24.78,35454,16.99,25.49,36439,17.46,26.19,37423,17.93,26.90,38408,18.40,27.60
HAR,4,33169,15.89,23.84,34274,16.42,24.63,35380,16.95,25.43,36485,17.48,26.22,37590,18.01,27.02,38695,18.54,27.81,39800,19.07,28.61,40905,19.60,29.40,42011,20.13,30.20,43116,20.66,30.99
HAR,5,37110,17.78,26.67,38348,18.37,27.56,39585,18.97,28.46,40822,19.56,29.34,42059,20.15,30.23,43297,20.75,31.13,44534,21.34,32.01,45771,21.93,32.90,47008,22.52,33.78,48245,23.12,34.68
HAR,6,41366,19.82,29.73,42744,20.48,30.72,44122,21.14,31.71,45500,21.80,32.70,46879,22.46,33.69,48257,23.12,34.68,49635,23.78,35.67,51013,24.44,36.66,52392,25.10,37.65,53770,25.76,38.64
HAR,7,45968,22.03,33.05,47501,22.76,34.14,49033,23.49,35.24,50565,24.23,36.35,52097,24.96,37.44,53629,25.70,38.55,55161,26.43,39.65,56693,27.16,40.74,58225,27.90,41.85,59757,28.63,42.95
HAR,8,50908,24.39,36.59,52606,25.21,37.82,54303,26.02,39.03,56001,26.83,40.25,57698,27.65,41.48,59396,28.46,42.69,61093,29.27,43.91,62791,30.09,44.51,64488,30.90,44.51,66186,31.71,44.51
HAR,9,56229,26.94,40.41,58103,27.84,41.76,59978,28.74,43.11,61852,29.64,44.46,63727,30.54,44.51,65601,31.43,44.51,67476,32.33,44.51,69350,33.23,44.51,71225,34.13,44.51,73099,35.03,44.51
HAR,10,61922,29.67,44.51,63986,30.66,44.51,66050,31.65,44.51,68114,32.64,44.51,70178,33.63,44.51,72242,34.62,44.51,74307,35.60,44.51,76371,36.59,44.51,78435,37.58,44.51,80499,38.57,44.51
HAR,11,68031,32.60,44.51,70299,33.68,44.51,72567,34.77,44.51,74835,35.86,44.51,77103,36.94,44.51,79371,38.03,44.51,81639,39.12,44.51,83907,40.20,44.51,86175,41.29,44.51,88443,42.38,44.51
HAR,12,81542,39.07,44.51,84260,40.37,44.51,86978,41.68,44.51,89696,42.98,44.51,92414,44.28,44.51,95132,45.58,45.58,97850,46.89,46.89,100568,48.19,48.19,103286,49.49,49.49,106004,50.79,50.79
HAR,13,96963,46.46,46.46,100195,48.01,48.01,103427,49.56,49.56,106659,51.11,51.11,109891,52.66,52.66,113124,54.20,54.20,116356,55.75,55.75,119588,57.30,57.30,122820,58.85,58.85,126052,60.40,60.40
HAR,14,114581,54.90,54.90,118401,56.73,56.73,122220,58.56,58.56,126039,60.39,60.39,129859,62.22,62.22,133678,64.05,64.05,137498,65.88,65.88,141317,67.71,67.71,145136,69.54,69.54,148956,71.37,71.37
HAR,15,134778,64.58,64.58,139271,66.73,66.73,143763,68.89,68.89,148256,71.04,71.04,152748,73.19,73.19,157241,75.34,75.34,161733,77.50,77.50,164200,78.68,78.68,164200,78.68,78.68,164200,78.68,78.68
HB,1,21819,10.45,15.68,22549,10.80,16.20,23275,11.15,16.73,23997,11.50,17.25,24723,11.85,17.78,25146,12.05,18.08,25863,12.39,18.59,26588,12.74,19.11,26616,12.75,19.13,27298,13.08,19.62
HB,2,24532,11.75,17.63,25116,12.03,18.05,25928,12.42,18.63,26616,12.75,19.13,26918,12.90,19.35,27710,13.28,19.92,28502,13.66,20.49,29294,14.04,21.06,30086,14.42,21.63,30878,14.80,22.20
HB,3,26767,12.83,19.25,27659,13.25,19.88,28551,13.68,20.52,29443,14.11,21.17,30335,14.54,21.81,31227,14.96,22.44,32119,15.39,23.09,33011,15.82,23.73,33903,16.24,24.36,34795,16.67,25.01
HB,4,30049,14.40,21.60,31050,14.88,22.32,32052,15.36,23.04,33053,15.84,23.76,34054,16.32,24.48,35055,16.80,25.20,36056,17.28,25.92,37058,17.76,26.64,38059,18.24,27.36,39060,18.72,28.08
HB,5,33620,16.11,24.17,34740,16.65,24.98,35861,17.18,25.77,36982,17.72,26.58,38103,18.26,27.39,39224,18.79,28.19,40345,19.33,29.00,41466,19.87,29.81,42586,20.41,30.62,43707,20.94,31.41
HB,6,37475,17.96,26.94,38723,18.55,27.83,39972,19.15,28.73,41220,19.75,29.63,42469,20.35,30.53,43718,20.95,31.43,44966,21.55,32.33,46215,22.14,33.21,47464,22.74,34.11,48712,23.34,35.01
HB,7,41644,19.95,29.93,43032,20.62,30.93,44420,21.28,31.92,45808,21.95,32.93,47196,22.61,33.92,48584,23.28,34.92,49972,23.94,35.91,51360,24.61,36.92,52748,25.27,37.91,54136,25.94,38.91
HB,8,46120,22.10,33.15,47658,22.84,34.26,49195,23.57,35.36,50733,24.31,36.47,52271,25.05,37.58,53809,25.78,38.67,55347,26.52,39.78,56884,27.26,40.32,58422,27.99,40.32,59960,28.73,40.32
HB,9,50940,24.41,36.62,52638,25.22,37.83,54336,26.04,39.06,56034,26.85,40.28,57732,27.66,40.32,59430,28.48,40.32,61129,29.29,40.32,62827,30.10,40.32,64525,30.92,40.32,66223,31.73,40.32
HB,10,56097,26.88,40.32,57967,27.78,40.32,59837,28.67,40.32,61707,29.57,40.32,63577,30.46,40.32,65447,31.36,40.32,67317,32.26,40.32,69187,33.15,40.32,71057,34.05,40.32,72927,34.94,40.32
HB,11,61632,29.53,40.32,63686,30.52,40.32,65741,31.50,40.32,67796,32.48,40.32,69850,33.47,40.32,71905,34.45,40.32,73960,35.44,40.32,76014,36.42,40.32,78069,37.41,40.32,80124,38.39,40.32
HB,12,73871,35.40,40.32,76334,36.58,40.32,78796,37.76,40.32,81259,38.94,40.32,83721,40.12,40.32,86183,41.30,41.30,88646,42.48,42.48,91108,43.66,43.66,93570,44.83,44.83,96033,46.01,46.01
HB,13,87842,42.09,42.09,90770,43.49,43.49,93698,44.90,44.90,96626,46.30,46.30,99554,47.70,47.70,102483,49.11,49.11,105411,50.51,50.51,108339,51.91,51.91,111267,53.31,53.31,114195,54.72,54.72
HB,14,103803,49.74,49.74,107263,51.40,51.40,110723,53.05,53.05,114184,54.71,54.71,117644,56.37,56.37,121104,58.03,58.03,124564,59.69,59.69,128024,61.34,61.34,131484,63.00,63.00,134944,64.66,64.66
HB,15,122100,58.51,58.51,126170,60.46,60.46,130240,62.41,62.41,134310,64.36,64.36,138380,66.31,66.31,142450,68.26,68.26,146520,70.21,70.21,150590,72.16,72.16,154660,74.11,74.11,158729,76.06,76.06
HI,1,22247,10.66,15.99,22992,11.02,16.53,23732,11.37,17.06,24468,11.72,17.58,25208,12.08,18.12,25640,12.29,18.44,26371,12.64,18.96,27110,12.99,19.49,27138,13.00,19.50,27833,13.34,20.01
HI,2,25014,11.99,17.99,25609,12.27,18.41,26437,12.67,19.01,27138,13.00,19.50,27446,13.15,19.73,28254,13.54,20.31,29062,13.93,20.90,29869,14.31,21.47,30677,14.70,22.05,31485,15.09,22.64
HI,3,27292,13.08,19.62,28202,13.51,20.27,29111,13.95,20.93,30021,14.38,21.57,30930,14.82,22.23,31840,15.26,22.89,32749,15.69,23.54,33659,16.13,24.20,34569,16.56,24.84,35478,17.00,25.50
HI,4,30639,14.68,22.02,31660,15.17,22.76,32681,15.66,23.49,33702,16.15,24.23,34722,16.64,24.96,35743,17.13,25.70,36764,17.62,26.43,37785,18.10,27.15,38806,18.59,27.89,39827,19.08,28.62
HI,5,34280,16.43,24.65,35422,16.97,25.46,36565,17.52,26.28,37708,18.07,27.11,38851,18.62,27.93,39994,19.16,28.74,41137,19.71,29.57,42280,20.26,30.39,43422,20.81,31.22,44565,21.35,32.03
HI,6,38210,18.31,27.47,39483,18.92,28.38,40757,19.53,29.30,42030,20.14,30.21,43303,20.75,31.13,44576,21.36,32.04,45849,21.97,32.96,47122,22.58,33.87,48395,23.19,34.79,49668,23.80,35.70
HI,7,42462,20.35,30.53,43877,21.02,31.53,45292,21.70,32.55,46708,22.38,33.57,48123,23.06,34.59,49538,23.74,35.61,50953,24.41,36.62,52369,25.09,37.64,53784,25.77,38.66,55199,26.45,39.68
HI,8,47025,22.53,33.80,48593,23.28,34.92,50161,24.03,36.05,51729,24.79,37.19,53297,25.54,38.31,54865,26.29,39.44,56433,27.04,40.56,58001,27.79,41.12,59569,28.54,41.12,61137,29.29,41.12
HI,9,51940,24.89,37.34,53671,25.72,38.58,55403,26.55,39.83,57134,27.38,41.07,58866,28.21,41.12,60597,29.04,41.12,62329,29.87,41.12,64060,30.69,41.12,65791,31.52,41.12,67523,32.35,41.12
HI,10,57198,27.41,41.12,59105,28.32,41.12,61012,29.23,41.12,62918,30.15,41.12,64825,31.06,41.12,66732,31.98,41.12,68638,32.89,41.12,70545,33.80,41.12,72452,34.72,41.12,74359,35.63,41.12
HI,11,62841,30.11,41.12,64936,31.11,41.12,67031,32.12,41.12,69126,33.12,41.12,71221,34.13,41.12,73316,35.13,41.12,75411,36.13,41.12,77507,37.14,41.12,79602,38.14,41.12,81697,39.15,41.12
HI,12,75321,36.09,41.12,77832,37.29,41.12,80343,38.50,41.12,82854,39.70,41.12,85364,40.90,41.12,87875,42.11,42.11,90386,43.31,43.31,92896,44.51,44.51,95407,45.71,45.71,97918,46.92,46.92
HI,13,89566,42.92,42.92,92552,44.35,44.35,95537,45.78,45.78,98523,47.21,47.21,101509,48.64,48.64,104494,50.07,50.07,107480,51.50,51.50,110466,52.93,52.93,113451,54.36,54.36,116437,55.79,55.79
HI,14,105841,50.71,50.71,109369,52.40,52.40,112897,54.10,54.10,116425,55.79,55.79,119953,57.48,57.48,123481,59.17,59.17,127009,60.86,60.86,130537,62.55,62.55,134065,64.24,64.24,137593,65.93,65.93
HI,15,124497,59.65,59.65,128647,61.64,61.64,132797,63.63,63.63,136947,65.62,65.62,141096,67.61,67.61,145246,69.60,69.60,149396,71.58,71.58,153546,73.57,73.57,157695,75.56,75.56,161845,77.55,77.55
HNT,1,22258,10.67,16.01,23004,11.02,16.53,23744,11.38,17.07,24480,11.73,17.60,25221,12.08,18.12,25653,12.29,18.44,26384,12.64,18.96,27124,13.00,19.50,27152,13.01,19.52,27848,13.34,20.01
HNT,2,25026,11.99,17.99,25622,12.28,18.42,26451,12.67,19.01,27152,13.01,19.52,27460,13.16,19.74,28268,13.54,20.31,29076,13.93,20.90,29884,14.32,21.48,30692,14.71,22.07,31501,15.09,22.64
