LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
CT,12,75318,36.09,41.12,77829,37.29,41.12,80340,38.50,41.12,82851,39.70,41.12,85362,40.90,41.12,87873,42.10,42.10,90384,43.31,43.31,92895,44.51,44.51,95406,45.71,45.71,97917,46.92,46.92
CT,13,89563,42.91,42.91,92548,44.34,44.34,95533,45.78,45.78,98518,47.21,47.21,101503,48.64,48.64,104489,50.07,50.07,107474,51.50,51.50,110459,52.93,52.93,113444,54.36,54.36,116429,55.79,55.79
CT,14,105836,50.71,50.71,109364,52.40,52.40,112893,54.09,54.09,116421,55.78,55.78,119949,57.47,57.47,123477,59.16,59.16,127006,60.86,60.86,130534,62.55,62.55,134062,64.24,64.24,137590,65.93,65.93
CT,15,124492,59.65,59.65,128642,61.64,61.64,132791,63.63,63.63,136941,65.62,65.62,141090,67.60,67.60,145240,69.59,69.59,149390,71.58,71.58,153539,73.57,73.57,157689,75.56,75.56,161838,77.55,77.55
DAY,1,22593,10.83,16.25,23350,11.19,16.79,24102,11.55,17.33,24848,11.91,17.87,25600,12.27,18.41,26038,12.48,18.72,26781,12.83,19.25,27531,13.19,19.79,27560,13.21,19.82,28261,13.54,20.31
DAY,2,25403,12.17,18.26,26008,12.46,18.69,26849,12.86,19.29,27560,13.21,19.82,27870,13.35,20.03,28689,13.75,20.63,29509,14.14,21.21,30329,14.53,21.80,31148,14.92,22.38,31968,15.32,22.98
DAY,3,27717,13.28,19.92,28641,13.72,20.58,29565,14.17,21.26,30489,14.61,21.92,31413,15.05,22.58,32337,15.49,23.24,33261,15.94,23.91,34185,16.38,24.57,35109,16.82,25.23,36033,17.27,25.91
DAY,4,31115,14.91,22.37,32152,15.41,23.12,33188,15.90,23.85,34225,16.40,24.60,35262,16.90,25.35,36298,17.39,26.09,37335,17.89,26.84,38372,18.39,27.59,39408,18.88,28.32,40445,19.38,29.07
DAY,5,34812,16.68,25.02,35972,17.24,25.86,37132,17.79,26.69,38292,18.35,27.53,39452,18.90,28.35,40612,19.46,29.19,41772,20.02,30.03,42932,20.57,30.86,44092,21.13,31.70,45252,21.68,32.52
DAY,6,38804,18.59,27.89,40098,19.21,28.82,41393,19.83,29.75,42687,20.45,30.68,43981,21.07,31.61,45275,21.69,32.54,46569,22.31,33.47,47863,22.93,34.40,49157,23.55,35.33,50451,24.17,36.26
DAY,7,43122,20.66,30.99,44559,21.35,32.03,45997,22.04,33.06,47435,22.73,34.10,48872,23.42,35.13,50310,24.11,36.17,51747,24.79,37.19,53185,25.48,38.22,54622,26.17,39.26,56060,26.86,40.29
DAY,8,47756,22.88,34.32,49348,23.65,35.48,50939,24.41,36.62,52531,25.17,37.76,54123,25.93,38.90,55715,26.70,40.05,57306,27.46,41.19,58898,28.22,41.75,60490,28.98,41.75,62082,29.75,41.75
DAY,9,52747,25.27,37.91,54505,26.12,39.18,56263,26.96,40.44,58020,27.80,41.70,59778,28.64,41.75,61536,29.49,41.75,63294,30.33,41.75,65052,31.17,41.75,66809,32.01,41.75,68567,32.85,41.75
DAY,10,58087,27.83,41.75,60023,28.76,41.75,61958,29.69,41.75,63894,30.62,41.75,65830,31.54,41.75,67765,32.47,41.75,69701,33.40,41.75,71637,34.33,41.75,73573,35.25,41.75,75508,36.18,41.75
DAY,11,63818,30.58,41.75,65946,31.60,41.75,68074,32.62,41.75,70202,33.64,41.75,72330,34.66,41.75,74457,35.68,41.75,76585,36.70,41.75,78713,37.72,41.75,80841,38.74,41.75,82969,39.76,41.75
DAY,12,76492,36.65,41.75,79042,37.87,41.75,81592,39.10,41.75,84142,40.32,41.75,86692,41.54,41.75,89242,42.76,42.76,91792,43.98,43.98,94342,45.20,45.20,96893,46.43,46.43,99443,47.65,47.65
DAY,13,90958,43.58,43.58,93990,45.04,45.04,97022,46.49,46.49,100053,47.94,47.94,103085,49.39,49.39,106117,50.85,50.85,109148,52.30,52.30,112180,53.75,53.75,115212,55.20,55.20,118243,56.66,56.66
DAY,14,107486,51.50,51.50,111069,53.22,53.22,114652,54.94,54.94,118235,56.65,56.65,121818,58.37,58.37,125402,60.09,60.09,128985,61.80,61.80,132568,63.52,63.52,136151,65.24,65.24,139734,66.95,66.95
DAY,15,126432,60.58,60.58,130647,62.60,62.60,134861,64.62,64.62,139075,66.64,66.64,143289,68.66,68.66,147503,70.68,70.68,151718,72.70,72.70,155932,74.72,74.72,160146,76.74,76.74,164360,78.75,78.75
DCB,1,24633,11.80,17.70,25458,12.20,18.30,26278,12.59,18.89,27091,12.98,19.47,27911,13.37,20.06,28390,13.60,20.40,29199,13.99,20.99,30016,14.38,21.57,30049,14.40,21.60,30813,14.76,22.14
DCB,2,27696,13.27,19.91,28356,13.59,20.39,29273,14.03,21.05,30049,14.40,21.60,30386,14.56,21.84,31280,14.99,22.49,32174,15.42,23.13,33067,15.84,23.76,33961,16.27,24.41,34854,16.70,25.05
DCB,3,30219,14.48,21.72,31227,14.96,22.44,32234,15.45,23.18,33242,15.93,23.90,34249,16.41,24.62,35257,16.89,25.34,36264,17.38,26.07,37271,17.86,26.79,38279,18.34,27.51,39286,18.82,28.23
DCB,4,33925,16.26,24.39,35055,16.80,25.20,36185,17.34,26.01,37315,17.88,26.82,38446,18.42,27.63,39576,18.96,28.44,40706,19.50,29.25,41836,20.05,30.08,42967,20.59,30.89,44097,21.13,31.70
DCB,5,37955,18.19,27.29,39220,18.79,28.19,40485,19.40,29.10,41750,20.00,30.00,43014,20.61,30.92,44279,21.22,31.83,45544,21.82,32.73,46809,22.43,33.65,48073,23.03,34.55,49338,23.64,35.46
DCB,6,42308,20.27,30.41,43719,20.95,31.43,45130,21.62,32.43,46541,22.30,33.45,47952,22.98,34.47,49363,23.65,35.48,50774,24.33,36.50,52184,25.00,37.50,53595,25.68,38.52,55006,26.36,39.54
DCB,7,47016,22.53,33.80,48583,23.28,34.92,50150,24.03,36.05,51718,24.78,37.17,53285,25.53,38.30,54852,26.28,39.42,56420,27.03,40.55,57987,27.78,41.67,59554,28.54,42.81,61122,29.29,43.94
DCB,8,52068,24.95,37.43,53804,25.78,38.67,55539,26.61,39.92,57275,27.44,41.16,59010,28.28,42.42,60745,29.11,43.67,62481,29.94,44.91,64216,30.77,45.53,65952,31.60,45.53,67687,32.43,45.53
DCB,9,57510,27.56,41.34,59426,28.47,42.71,61343,29.39,44.09,63259,30.31,45.47,65176,31.23,45.53,67093,32.15,45.53,69009,33.07,45.53,70926,33.98,45.53,72842,34.90,45.53,74759,35.82,45.53
DCB,10,63332,30.35,45.53,65442,31.36,45.53,67553,32.37,45.53,69663,33.38,45.53,71774,34.39,45.53,73884,35.40,45.53,75995,36.41,45.53,78105,37.42,45.53,80216,38.44,45.53,82326,39.45,45.53
DCB,11,69581,33.34,45.53,71901,34.45,45.53,74221,35.56,45.53,76541,36.68,45.53,78861,37.79,45.53,81181,38.90,45.53,83501,40.01,45.53,85821,41.12,45.53,88141,42.23,45.53,90461,43.34,45.53
DCB,12,83398,39.96,45.53,86179,41.29,45.53,88959,42.63,45.53,91740,43.96,45.53,94520,45.29,45.53,97300,46.62,46.62,100081,47.95,47.95,102861,49.29,49.29,105642,50.62,50.62,108422,51.95,51.95
DCB,13,99172,47.52,47.52,102477,49.10,49.10,105782,50.69,50.69,109088,52.27,52.27,112393,53.85,53.85,115699,55.44,55.44,119004,57.02,57.02,122310,58.61,58.61,125615,60.19,60.19,128920,61.77,61.77
DCB,14,117191,56.15,56.15,121098,58.02,58.02,125005,59.90,59.90,128911,61.77,61.77,132818,63.64,63.64,136725,65.51,65.51,140632,67.38,67.38,144538,69.26,69.26,148445,71.13,71.13,152352,73.00,73.00
DCB,15,137849,66.05,66.05,142443,68.25,68.25,147038,70.45,70.45,151633,72.66,72.66,156228,74.86,74.86,160822,77.06,77.06,165417,79.26,79.26,166500,79.78,79.78,166500,79.78,79.78,166500,79.78,79.78
DEN,1,24058,11.53,17.30,24863,11.91,17.87,25664,12.30,18.45,26459,12.68,19.02,27259,13.06,19.59,27727,13.29,19.94,28517,13.66,20.49,29315,14.05,21.08,29347,14.06,21.09,30094,14.42,21.63
DEN,2,27050,12.96,19.44,27694,13.27,19.91,28589,13.70,20.55,29347,14.06,21.09,29677,14.22,21.33,30549,14.64,21.96,31422,15.06,22.59,32295,15.47,23.21,33168,15.89,23.84,34040,16.31,24.47
DEN,3,29514,14.14,21.21,30498,14.61,21.92,31482,15.08,22.62,32465,15.56,23.34,33449,16.03,24.05,34433,16.50,24.75,35417,16.97,25.46,36401,17.44,26.16,37385,17.91,26.87,38369,18.38,27.57
DEN,4,33132,15.88,23.82,34236,16.40,24.60,35340,16.93,25.40,36444,17.46,26.19,37548,17.99,26.99,38652,18.52,27.78,39755,19.05,28.58,40859,19.58,29.37,41963,20.11,30.17,43067,20.64,30.96
DEN,5,37069,17.76,26.64,38304,18.35,27.53,39539,18.95,28.43,40775,19.54,29.31,42010,20.13,30.20,43245,20.72,31.08,44480,21.31,31.97,45716,21.91,32.87,46951,22.50,33.75,48186,23.09,34.64
DEN,6,41320,19.80,29.70,42698,20.46,30.69,44076,21.12,31.68,45454,21.78,32.67,46832,22.44,33.66,48210,23.10,34.65,49588,23.76,35.64,50966,24.42,36.63,52344,25.08,37.62,53722,25.74,38.61
DEN,7,45918,22.00,33.00,47448,22.74,34.11,48979,23.47,35.21,50510,24.20,36.30,52041,24.94,37.41,53571,25.67,38.51,55102,26.40,39.60,56633,27.14,40.71,58164,27.87,41.81,59694,28.60,42.90
DEN,8,50852,24.37,36.56,52547,25.18,37.77,54242,25.99,38.99,55937,26.80,40.20,57632,27.61,41.42,59327,28.43,42.65,61022,29.24,43.86,62717,30.05,44.46,64412,30.86,44.46,66107,31.68,44.46
DEN,9,56167,26.91,40.37,58039,27.81,41.72,59910,28.71,43.07,61782,29.60,44.40,63654,30.50,44.46,65526,31.40,44.46,67397,32.29,44.46,69269,33.19,44.46,71141,34.09,44.46,73013,34.98,44.46
DEN,10,61853,29.64,44.46,63914,30.62,44.46,65975,31.61,44.46,68037,32.60,44.46,70098,33.59,44.46,72159,34.58,44.46,74220,35.56,44.46,76281,36.55,44.46,78343,37.54,44.46,80404,38.53,44.46
DEN,11,67956,32.56,44.46,70222,33.65,44.46,72487,34.73,44.46,74753,35.82,44.46,77019,36.90,44.46,79285,37.99,44.46,81551,39.08,44.46,83816,40.16,44.46,86082,41.25,44.46,88348,42.33,44.46
DEN,12,81451,39.03,44.46,84166,40.33,44.46,86882,41.63,44.46,89597,42.93,44.46,92313,44.23,44.46,95028,45.53,45.53,97744,46.83,46.83,100459,48.14,48.14,103174,49.44,49.44,105890,50.74,50.74
DEN,13,96856,46.41,46.41,100084,47.96,47.96,103312,49.50,49.50,106540,51.05,51.05,109769,52.60,52.60,112997,54.14,54.14,116225,55.69,55.69,119453,57.24,57.24,122682,58.78,58.78,125910,60.33,60.33
DEN,14,114454,54.84,54.84,118270,56.67,56.67,122085,58.50,58.50,125901,60.33,60.33,129716,62.15,62.15,133532,63.98,63.98,137347,65.81,65.81,141163,67.64,67.64,144979,69.47,69.47,148794,71.30,71.30
DEN,15,134629,64.51,64.51,139117,66.66,66.66,143604,68.81,68.81,148092,70.96,70.96,152579,73.11,73.11,157067,75.26,75.26,161554,77.41,77.41,166042,79.56,79.56,166500,79.78,79.78,166500,79.78,79.78
DET,1,24155,11.57,17.36,24964,11.96,17.94,25768,12.35,18.53,26565,12.73,19.10,27369,13.11,19.67,27839,13.34,20.01,28632,13.72,20.58,29434,14.10,21.15,29466,14.12,21.18,30215,14.48,21.72
DET,2,27159,13.01,19.52,27806,13.32,19.98,28705,13.75,20.63,29466,14.12,21.18,29797,14.28,21.42,30673,14.70,22.05,31549,15.12,22.68,32425,15.54,23.31,33302,15.96,23.94,34178,16.38,24.57
DET,3,29633,14.20,21.30,30621,14.67,22.01,31609,15.15,22.73,32597,15.62,23.43,33584,16.09,24.14,34572,16.57,24.86,35560,17.04,25.56,36548,17.51,26.27,37536,17.99,26.99,38524,18.46,27.69
DET,4,33266,15.94,23.91,34374,16.47,24.71,35483,17.00,25.50,36591,17.53,26.30,37699,18.06,27.09,38808,18.60,27.90,39916,19.13,28.70,41024,19.66,29.49,42133,20.19,30.29,43241,20.72,31.08
DET,5,37219,17.83,26.75,38459,18.43,27.65,39699,19.02,28.53,40939,19.62,29.43,42180,20.21,30.32,43420,20.80,31.20,44660,21.40,32.10,45900,21.99,32.99,47140,22.59,33.89,48381,23.18,34.77
DET,6,41487,19.88,29.82,42871,20.54,30.81,44254,21.20,31.80,45638,21.87,32.81,47021,22.53,33.80,48405,23.19,34.79,49788,23.86,35.79,51172,24.52,36.78,52555,25.18,37.77,53939,25.85,38.78
DET,7,46103,22.09,33.14,47640,22.83,34.25,49177,23.56,35.34,50714,24.30,36.45,52251,25.04,37.56,53788,25.77,38.66,55325,26.51,39.77,56862,27.25,40.88,58399,27.98,41.97,59935,28.72,43.08
DET,8,51058,24.46,36.69,52759,25.28,37.92,54461,26.10,39.15,56163,26.91,40.37,57865,27.73,41.60,59566,28.54,42.81,61268,29.36,44.04,62970,30.17,44.64,64672,30.99,44.64,66374,31.80,44.64
DET,9,56394,27.02,40.53,58273,27.92,41.88,60152,28.82,43.23,62032,29.72,44.58,63911,30.62,44.64,65790,31.52,44.64,67670,32.42,44.64,69549,33.32,44.64,71428,34.23,44.64,73308,35.13,44.64
DET,10,62103,29.76,44.64,64172,30.75,44.64,66242,31.74,44.64,68311,32.73,44.64,70381,33.72,44.64,72450,34.71,44.64,74520,35.71,44.64,76589,36.70,44.64,78659,37.69,44.64,80729,38.68,44.64
DET,11,68230,32.69,44.64,70505,33.78,44.64,72780,34.87,44.64,75055,35.96,44.64,77330,37.05,44.64,79605,38.14,44.64,81880,39.23,44.64,84155,40.32,44.64,86430,41.41,44.64,88705,42.50,44.64
DET,12,81780,39.19,44.64,84506,40.49,44.64,87233,41.80,44.64,89959,43.10,44.64,92685,44.41,44.64,95412,45.72,45.72,98138,47.02,47.02,100865,48.33,48.33,103591,49.64,49.64,106318,50.94,50.94
DET,13,97247,46.60,46.60,100488,48.15,48.15,103729,49.70,49.70,106971,51.26,51.26,110212,52.81,52.81,113453,54.36,54.36,116694,55.91,55.91,119936,57.47,57.47,123177,59.02,59.02,126418,60.57,60.57
DET,14,114916,55.06,55.06,118747,56.90,56.90,122578,58.73,58.73,126409,60.57,60.57,130240,62.41,62.41,134071,64.24,64.24,137902,66.08,66.08,141733,67.91,67.91,145564,69.75,69.75,149395,71.58,71.58
DET,15,135173,64.77,64.77,139679,66.93,66.93,144184,69.09,69.09,148690,71.25,71.25,153195,73.40,73.40,157701,75.56,75.56,162206,77.72,77.72,166500,79.78,79.78,166500,79.78,79.78,166500,79.78,79.78
DFW,1,23660,11.34,17.01,24452,11.72,17.58,25239,12.09,18.14,26021,12.47,18.71,26808,12.85,19.28,27268,13.07,19.61,28045,13.44,20.16,28830,13.81,20.72,28861,13.83,20.75,29596,14.18,21.27
DFW,2,26602,12.75,19.13,27236,13.05,19.58,28116,13.47,20.21,28861,13.83,20.75,29186,13.98,20.97,30044,14.40,21.60,30902,14.81,22.22,31760,15.22,22.83,32619,15.63,23.45,33477,16.04,24.06
DFW,3,29025,13.91,20.87,29993,14.37,21.56,30961,14.84,22.26,31928,15.30,22.95,32896,15.76,23.64,33863,16.23,24.35,34831,16.69,25.04,35799,17.15,25.73,36766,17.62,26.43,37734,18.08,27.12
DFW,4,32584,15.61,23.42,33670,16.13,24.20,34755,16.65,24.98,35841,17.17,25.76,36926,17.69,26.54,38012,18.21,27.32,39098,18.73,28.10,40183,19.25,28.88,41269,19.77,29.66,42354,20.29,30.44
DFW,5,36456,17.47,26.21,37670,18.05,27.08,38885,18.63,27.95,40100,19.21,28.82,41315,19.80,29.70,42530,20.38,30.57,43744,20.96,31.44,44959,21.54,32.31,46174,22.12,33.18,47389,22.71,34.07
DFW,6,40637,19.47,29.21,41992,20.12,30.18,43347,20.77,31.16,44702,21.42,32.13,46057,22.07,33.11,47412,22.72,34.08,48767,23.37,35.06,50122,24.02,36.03,51478,24.67,37.01,52833,25.32,37.98
DFW,7,45158,21.64,32.46,46663,22.36,33.54,48169,23.08,34.62,49674,23.80,35.70,51179,24.52,36.78,52685,25.24,37.86,54190,25.97,38.96,55696,26.69,40.04,57201,27.41,41.12,58707,28.13,42.20
DFW,8,50011,23.96,35.94,51678,24.76,37.14,53344,25.56,38.34,55011,26.36,39.54,56678,27.16,40.74,58345,27.96,41.94,60012,28.76,43.14,61679,29.55,43.73,63346,30.35,43.73,65013,31.15,43.73
DFW,9,55237,26.47,39.71,57078,27.35,41.03,58919,28.23,42.35,60760,29.11,43.67,62601,30.00,43.73,64441,30.88,43.73,66282,31.76,43.73,68123,32.64,43.73,69964,33.52,43.73,71805,34.41,43.73
DFW,10,60829,29.15,43.73,62856,30.12,43.73,64884,31.09,43.73,66911,32.06,43.73,68938,33.03,43.73,70965,34.00,43.73,72992,34.97,43.73,75019,35.95,43.73,77046,36.92,43.73,79073,37.89,43.73
DFW,11,66831,32.02,43.73,69060,33.09,43.73,71288,34.16,43.73,73516,35.23,43.73,75745,36.29,43.73,77973,37.36,43.73,80201,38.43,43.73,82429,39.50,43.73,84658,40.56,43.73,86886,41.63,43.73
DFW,12,80103,38.38,43.73,82774,39.66,43.73,85444,40.94,43.73,88115,42.22,43.73,90785,43.50,43.73,93456,44.78,44.78,96126,46.06,46.06,98797,47.34,47.34,101467,48.62,48.62,104138,49.90,49.90
DFW,13,95253,45.64,45.64,98428,47.16,47.16,101603,48.68,48.68,104777,50.20,50.20,107952,51.73,51.73,111127,53.25,53.25,114302,54.77,54.77,117477,56.29,56.29,120651,57.81,57.81,123826,59.33,59.33
DFW,14,112560,53.93,53.93,116313,55.73,55.73,120065,57.53,57.53,123817,59.33,59.33,127570,61.13,61.13,131322,62.92,62.92,135075,64.72,64.72,138827,66.52,66.52,142579,68.32,68.32,146332,70.12,70.12
DFW,15,132402,63.44,63.44,136815,65.56,65.56,141228,67.67,67.67,145641,69.78,69.78,150054,71.90,71.90,154468,74.01,74.01,158881,76.13,76.13,163294,78.24,78.24,166500,79.78,79.78,166500,79.78,79.78
DV,1,22189,10.63,15.95,22932,10.99,16.49,23671,11.34,17.01,24403,11.69,17.54,25142,12.05,18.08,25573,12.25,18.38,26302,12.60,18.90,27038,12.96,19.44,27068,12.97,19.46,27756,13.30,19.95
DV,2,24949,11.95,17.93,25543,12.24,18.36,26369,12.63,18.95,27068,12.97,19.46,27372,13.12,19.68,28177,13.50,20.25,28982,13.89,20.84,29786,14.27,21.41,30591,14.66,21.99,31396,15.04,22.56
DV,3,27221,13.04,19.56,28129,13.48,20.22,29036,13.91,20.87,29944,14.35,21.53,30851,14.78,22.17,31759,15.22,22.83,32666,15.65,23.48,33574,16.09,24.14,34481,16.52,24.78,35388,16.96,25.44
DV,4,30559,14.64,21.96,31577,15.13,22.70,32595,15.62,23.43,33613,16.11,24.17,34631,16.59,24.89,35649,17.08,25.62,36668,17.57,26.36,37686,18.06,27.09,38704,18.55,27.83,39722,19.03,28.55
DV,5,34190,16.38,24.57,35329,16.93,25.40,36468,17.47,26.21,37608,18.02,27.03,38747,18.57,27.86,39886,19.11,28.67,41025,19.66,29.49,42165,20.20,30.30,43304,20.75,31.13,44443,21.30,31.95
DV,6,38111,18.26,27.39,39382,18.87,28.31,40653,19.48,29.22,41924,20.09,30.14,43194,20.70,31.05,44465,21.31,31.97,45736,21.91,32.87,47007,22.52,33.78,48278,23.13,34.70,49549,23.74,35.61
DV,7,42351,20.29,30.44,43763,20.97,31.46,45175,21.65,32.48,46587,22.32,33.48,47999,23.00,34.50,49410,23.68,35.52,50822,24.35,36.53,52234,25.03,37.55,53646,25.70,38.55,55058,26.38,39.57
DV,8,46902,22.47,33.71,48466,23.22,34.83,50029,23.97,35.96,51592,24.72,37.08,53156,25.47,38.21,54719,26.22,39.33,56282,26.97,40.46,57845,27.72,41.01,59409,28.47,41.01,60972,29.22,41.01
DV,9,51804,24.82,37.23,53531,25.65,38.48,55257,26.48,39.72,56983,27.30,40.95,58710,28.13,41.01,60436,28.96,41.01,62163,29.79,41.01,63889,30.61,41.01,65615,31.44,41.01,67342,32.27,41.01
DV,10,57049,27.34,41.01,58950,28.25,41.01,60851,29.16,41.01,62752,30.07,41.01,64653,30.98,41.01,66554,31.89,41.01,68455,32.80,41.01,70356,33.71,41.01,72258,34.62,41.01,74159,35.53,41.01
DV,11,62677,30.03,41.01,64767,31.03,41.01,66857,32.03,41.01,68947,33.04,41.01,71037,34.04,41.01,73127,35.04,41.01,75216,36.04,41.01,77306,37.04,41.01,79396,38.04,41.01,81486,39.04,41.01
DV,12,75124,36.00,41.01,77629,37.20,41.01,80133,38.40,41.01,82638,39.60,41.01,85143,40.80,41.01,87647,42.00,42.00,90152,43.20,43.20,92656,44.40,44.40,95161,45.60,45.60,97665,46.80,46.80
DV,13,89333,42.80,42.80,92310,44.23,44.23,95288,45.66,45.66,98265,47.08,47.08,101243,48.51,48.51,104220,49.94,49.94,107198,51.36,51.36,110175,52.79,52.79,113153,54.22,54.22,116130,55.64,55.64
DV,14,105564,50.58,50.58,109084,52.27,52.27,112603,53.95,53.95,116122,55.64,55.64,119641,57.33,57.33,123160,59.01,59.01,126679,60.70,60.70,130199,62.39,62.39,133718,64.07,64.07,137237,65.76,65.76
DV,15,124173,59.50,59.50,128311,61.48,61.48,132450,63.46,63.46,136589,65.45,65.45,140728,67.43,67.43,144867,69.41,69.41,149006,71.40,71.40,153145,73.38,73.38,157284,75.36,75.36,161423,77.35,77.35
GS,1,19048,9.13,13.70,19686,9.43,14.15,20320,9.74,14.61,20949,10.04,15.06,21583,10.34,15.51,21953,10.52,15.78,22579,10.82,16.23,23211,11.12,16.68,23236,11.13,16.70,23827,11.42,17.13
GS,2,21417,10.26,15.39,21927,10.51,15.77,22636,10.85,16.28,23236,11.13,16.70,23497,11.26,16.89,24188,11.59,17.39,24879,11.92,17.88,25570,12.25,18.38,26261,12.58,18.87,26952,12.91,19.37
GS,3,23368,11.20,16.80,24147,11.57,17.36,24926,11.94,17.91,25705,12.32,18.48,26484,12.69,19.04,27263,13.06,19.59,28042,13.44,20.16,28821,13.81,20.72,29600,14.18,21.27,30379,14.56,21.84
GS,4,26233,12.57,18.86,27107,12.99,19.49,27981,13.41,20.12,28855,13.83,20.75,29729,14.24,21.36,30603,14.66,21.99,31477,15.08,22.62,32351,15.50,23.25,33225,15.92,23.88,34099,16.34,24.51
GS,5,29350,14.06,21.09,30328,14.53,21.80,31306,15.00,22.50,32284,15.47,23.21,33262,15.94,23.91,34240,16.41,24.62,35218,16.87,25.31,36196,17.34,26.01,37174,17.81,26.72,38152,18.28,27.42
GS,6,32716,15.68,23.52,33807,16.20,24.30,34898,16.72,25.08,35989,17.24,25.86,37080,17.77,26.66,38171,18.29,27.44,39262,18.81,28.22,40353,19.34,29.01,41444,19.86,29.79,42535,20.38,30.57
GS,7,36356,17.42,26.13,37568,18.00,27.00,38780,18.58,27.87,39992,19.16,28.74,41204,19.74,29.61,42416,20.32,30.48,43628,20.90,31.35,44840,21.49,32.24,46052,22.07,33.11,47264,22.65,33.98
GS,8,40263,19.29,28.94,41605,19.94,29.91,42947,20.58,30.87,44289,21.22,31.83,45631,21.86,32.79,46973,22.51,33.77,48315,23.15,34.73,49657,23.79,35.21,50999,24.44,35.21,52341,25.08,35.21
GS,9,44471,21.31,31.97,45953,22.02,33.03,47435,22.73,34.10,48917,23.44,35.16,50399,24.15,35.21,51881,24.86,35.21,53363,25.57,35.21,54845,26.28,35.21,56327,26.99,35.21,57809,27.70,35.21
GS,10,48973,23.47,35.21,50605,24.25,35.21,52237,25.03,35.21,53869,25.81,35.21,55501,26.59,35.21,57133,27.38,35.21,58765,28.16,35.21,60397,28.94,35.21,62029,29.72,35.21,63661,30.50,35.21
GS,11,53805,25.78,35.21,55599,26.64,35.21,57393,27.50,35.21,59187,28.36,35.21,60981,29.22,35.21,62775,30.08,35.21,64569,30.94,35.21,66363,31.80,35.21,68157,32.66,35.21,69951,33.52,35.21
GS,12,64490,30.90,35.21,66640,31.93,35.21,68790,32.96,35.21,70940,33.99,35.21,73090,35.02,35.21,75240,36.05,36.05,77390,37.08,37.08,79540,38.11,38.11,81690,39.14,39.14,83840,40.17,40.17
GS,13,76687,36.75,36.75,79243,37.97,37.97,81799,39.19,39.19,84355,40.42,40.42,86911,41.64,41.64,89467,42.87,42.87,92023,44.09,44.09,94579,45.32,45.32,97135,46.54,46.54,99691,47.77,47.77
GS,14,90621,43.42,43.42,93642,44.87,44.87,96663,46.32,46.32,99684,47.76,47.76,102705,49.21,49.21,105726,50.66,50.66,108747,52.11,52.11,111768,53.55,53.55,114789,55.00,55.00,117810,56.45,56.45
GS,15,106595,51.08,51.08,110148,52.78,52.78,113701,54.48,54.48,117254,56.18,56.18,120807,57.89,57.89,124360,59.59,59.59,127913,61.29,61.29,131466,62.99,62.99,135019,64.70,64.70,138572,66.40,66.40
HAR,1,24547,11.76,17.64,25369,12.16,18.24,26186,12.55,18.83,26997,12.94,19.41,27814,13.33,20.00,28291,13.56,20.34,29098,13.94,20.91,29912,14.33,21.50,29944,14.35,21.53,30706,14.71,22.07
HAR,2,27600,13.22,19.83,28257,13.54,20.31,29171,13.98,20.97,29944,14.35,21.53,30281,14.51,21.77,31171,14.94,22.41,32062,15.36,23.04,32952,15.79,23.69,33843,16.22,24.33,34733,16.64,24.96
HAR,3,30114,14.43,21.65,31118,14.91,22.37,32122,15.39,23.09,33126,15.87,23.81,34130,16.35,24.53,35134,16.83,25.25,36138,17.32,25.98,37142,17.80,26.70,38146,18.28,27.42,39149,18.76,28.14
HAR,4,33806,16.20,24.30,34933,16.74,25.11,36059,17.28,25.92,37185,17.82,26.73,38312,18.36,27.54,39438,18.90,28.35,40564,19.44,29.16,41691,19.98,29.97,42817,20.52,30.78,43943,21.06,31.59
HAR,5,37823,18.12,27.18,39084,18.73,28.10,40344,19.33,29.00,41604,19.93,29.90,42865,20.54,30.81,44125,21.14,31.71,45385,21.75,32.63,46646,22.35,33.53,47906,22.95,34.43,49166,23.56,35.34
HAR,6,42161,20.20,30.30,43567,20.88,31.32,44973,21.55,32.33,46379,22.22,33.33,47785,22.90,34.35,49191,23.57,35.36,50597,24.24,36.36,52003,24.92,37.38,53409,25.59,38.39,54815,26.26,39.39
HAR,7,46852,22.45,33.68,48414,23.20,34.80,49976,23.95,35.93,51538,24.69,37.04,53100,25.44,38.16,54661,26.19,39.29,56223,26.94,40.41,57785,27.69,41.54,59347,28.44,42.66,60909,29.18,43.77
HAR,8,51887,24.86,37.29,53616,25.69,38.54,55346,26.52,39.78,57075,27.35,41.03,58805,28.18,42.27,60534,29.01,43.52,62264,29.83,44.75,63993,30.66,45.36,65722,31.49,45.36,67452,32.32,45.36
HAR,9,57310,27.46,41.19,59220,28.38,42.57,61129,29.29,43.94,63039,30.21,45.32,64949,31.12,45.36,66859,32.04,45.36,68769,32.95,45.36,70679,33.87,45.36,72589,34.78,45.36,74498,35.70,45.36
HAR,10,63112,30.24,45.36,65215,31.25,45.36,67318,32.26,45.36,69421,33.26,45.36,71524,34.27,45.36,73627,35.28,45.36,75730,36.29,45.36,77834,37.29,45.36,79937,38.30,45.36,82040,39.31,45.36
