LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
CT,12,80634,38.64,44.01,83322,39.92,44.01,86010,41.21,44.01,88698,42.50,44.01,91387,43.79,44.01,94075,45.08,45.08,96763,46.36,46.36,99451,47.65,47.65,102140,48.94,48.94,104828,50.23,50.23
CT,13,95884,45.94,45.94,99079,47.47,47.47,102275,49.01,49.01,105471,50.54,50.54,108667,52.07,52.07,111863,53.60,53.60,115059,55.13,55.13,118255,56.66,56.66,121451,58.19,58.19,124647,59.73,59.73
CT,14,113306,54.29,54.29,117082,56.10,56.10,120859,57.91,57.91,124636,59.72,59.72,128413,61.53,61.53,132189,63.34,63.34,135966,65.15,65.15,139743,66.96,66.96,143520,68.77,68.77,147296,70.58,70.58
CT,15,133278,63.86,63.86,137721,65.99,65.99,142163,68.12,68.12,146606,70.25,70.25,151048,72.38,72.38,155491,74.50,74.50,159934,76.63,76.63,164376,78.76,78.76,168819,80.89,80.89,173261,83.02,83.02
DAY,1,24192,11.59,17.39,25004,11.98,17.97,25808,12.37,18.56,26609,12.75,19.13,27412,13.13,19.70,27883,13.36,20.04,28679,13.74,20.61,29480,14.13,21.20,29512,14.14,21.21,30263,14.50,21.75
DAY,2,27203,13.03,19.55,27850,13.34,20.01,28751,13.78,20.67,29512,14.14,21.21,29846,14.30,21.45,30724,14.72,22.08,31602,15.14,22.71,32479,15.56,23.34,33357,15.98,23.97,34235,16.40,24.60
DAY,3,29681,14.22,21.33,30671,14.70,22.05,31660,15.17,22.76,32650,15.64,23.46,33639,16.12,24.18,34629,16.59,24.89,35618,17.07,25.61,36607,17.54,26.31,37597,18.01,27.02,38586,18.49,27.74
DAY,4,33319,15.97,23.96,34430,16.50,24.75,35540,17.03,25.55,36651,17.56,26.34,37761,18.09,27.14,38872,18.63,27.95,39982,19.16,28.74,41093,19.69,29.54,42203,20.22,30.33,43314,20.75,31.13
DAY,5,37278,17.86,26.79,38520,18.46,27.69,39763,19.05,28.58,41005,19.65,29.48,42248,20.24,30.36,43490,20.84,31.26,44733,21.43,32.15,45975,22.03,33.05,47218,22.62,33.93,48460,23.22,34.83
DAY,6,41555,19.91,29.87,42940,20.57,30.86,44325,21.24,31.86,45710,21.90,32.85,47095,22.57,33.86,48481,23.23,34.85,49866,23.89,35.84,51251,24.56,36.84,52636,25.22,37.83,54021,25.88,38.82
DAY,7,46177,22.13,33.20,47715,22.86,34.29,49254,23.60,35.40,50793,24.34,36.51,52331,25.07,37.61,53870,25.81,38.72,55409,26.55,39.83,56948,27.29,40.94,58486,28.02,42.03,60025,28.76,43.14
DAY,8,51139,24.50,36.75,52844,25.32,37.98,54548,26.14,39.21,56252,26.95,40.43,57956,27.77,41.66,59660,28.59,42.89,61365,29.40,44.10,63069,30.22,44.70,64773,31.04,44.70,66477,31.85,44.70
DAY,9,56483,27.06,40.59,58366,27.97,41.96,60249,28.87,43.31,62132,29.77,44.66,64015,30.67,44.70,65898,31.58,44.70,67781,32.48,44.70,69664,33.38,44.70,71547,34.28,44.70,73430,35.18,44.70
DAY,10,62200,29.80,44.70,64274,30.80,44.70,66348,31.79,44.70,68421,32.78,44.70,70495,33.78,44.70,72568,34.77,44.70,74642,35.77,44.70,76716,36.76,44.70,78789,37.75,44.70,80863,38.75,44.70
DAY,11,68340,32.75,44.70,70617,33.84,44.70,72895,34.93,44.70,75172,36.02,44.70,77450,37.11,44.70,79727,38.20,44.70,82005,39.29,44.70,84282,40.38,44.70,86559,41.48,44.70,88837,42.57,44.70
DAY,12,81911,39.25,44.70,84642,40.56,44.70,87373,41.87,44.70,90103,43.17,44.70,92834,44.48,44.70,95565,45.79,45.79,98296,47.10,47.10,101027,48.41,48.41,103757,49.72,49.72,106488,51.02,51.02
DAY,13,97402,46.67,46.67,100649,48.23,48.23,103895,49.78,49.78,107142,51.34,51.34,110388,52.89,52.89,113635,54.45,54.45,116881,56.00,56.00,120128,57.56,57.56,123374,59.12,59.12,126621,60.67,60.67
DAY,14,115100,55.15,55.15,118937,56.99,56.99,122774,58.83,58.83,126610,60.67,60.67,130447,62.50,62.50,134283,64.34,64.34,138120,66.18,66.18,141956,68.02,68.02,145793,69.86,69.86,149629,71.70,71.70
DAY,15,135389,64.87,64.87,139902,67.03,67.03,144415,69.20,69.20,148928,71.36,71.36,153441,73.52,73.52,157954,75.68,75.68,162467,77.85,77.85,166980,80.01,80.01,171493,82.17,82.17,176006,84.33,84.33
DCB,1,26532,12.71,19.07,27423,13.14,19.71,28304,13.56,20.34,29183,13.98,20.97,30064,14.41,21.62,30579,14.65,21.98,31453,15.07,22.61,32331,15.49,23.24,32367,15.51,23.27,33190,15.90,23.85
DCB,2,29834,14.30,21.45,30544,14.64,21.96,31532,15.11,22.67,32367,15.51,23.27,32733,15.68,23.52,33695,16.15,24.23,34658,16.61,24.92,35621,17.07,25.61,36584,17.53,26.30,37547,17.99,26.99
DCB,3,32552,15.60,23.40,33637,16.12,24.18,34723,16.64,24.96,35808,17.16,25.74,36893,17.68,26.52,37978,18.20,27.30,39063,18.72,28.08,40148,19.24,28.86,41233,19.76,29.64,42318,20.28,30.42
DCB,4,36542,17.51,26.27,37760,18.09,27.14,38978,18.68,28.02,40196,19.26,28.89,41414,19.84,29.76,42632,20.43,30.65,43849,21.01,31.52,45067,21.59,32.39,46285,22.18,33.27,47503,22.76,34.14
DCB,5,40883,19.59,29.39,42246,20.24,30.36,43609,20.90,31.35,44971,21.55,32.33,46334,22.20,33.30,47697,22.85,34.28,49059,23.51,35.27,50422,24.16,36.24,51785,24.81,37.22,53147,25.47,38.21
DCB,6,45574,21.84,32.76,47093,22.56,33.84,48612,23.29,34.94,50131,24.02,36.03,51651,24.75,37.13,53170,25.48,38.22,54689,26.20,39.30,56208,26.93,40.40,57727,27.66,41.49,59246,28.39,42.59
DCB,7,50643,24.27,36.41,52331,25.07,37.61,54018,25.88,38.82,55706,26.69,40.04,57393,27.50,41.25,59081,28.31,42.47,60768,29.12,43.68,62456,29.93,44.90,64143,30.73,46.10,65831,31.54,47.31
DCB,8,56086,26.87,40.31,57955,27.77,41.66,59824,28.67,43.01,61693,29.56,44.34,63562,30.46,45.69,65431,31.35,47.03,67300,32.25,48.38,69169,33.14,49.04,71038,34.04,49.04,72907,34.93,49.04
DCB,9,61947,29.68,44.52,64012,30.67,46.01,66077,31.66,47.49,68142,32.65,48.98,70207,33.64,49.04,72272,34.63,49.04,74337,35.62,49.04,76402,36.61,49.04,78467,37.60,49.04,80532,38.59,49.04
DCB,10,68217,32.69,49.04,70491,33.78,49.04,72765,34.87,49.04,75039,35.96,49.04,77313,37.05,49.04,79587,38.13,49.04,81862,39.22,49.04,84136,40.31,49.04,86410,41.40,49.04,88684,42.49,49.04
DCB,11,74950,35.91,49.04,77447,37.11,49.04,79945,38.31,49.04,82443,39.50,49.04,84941,40.70,49.04,87439,41.90,49.04,89936,43.09,49.04,92434,44.29,49.04,94932,45.49,49.04,97430,46.68,49.04
DCB,12,89834,43.04,49.04,92829,44.48,49.04,95824,45.91,49.04,98818,47.35,49.04,101813,48.78,49.04,104808,50.22,50.22,107803,51.65,51.65,110798,53.09,53.09,113793,54.52,54.52,116788,55.96,55.96
DCB,13,106823,51.18,51.18,110384,52.89,52.89,113944,54.60,54.60,117505,56.30,56.30,121065,58.01,58.01,124626,59.72,59.72,128187,61.42,61.42,131747,63.13,63.13,135308,64.83,64.83,138868,66.54,66.54
DCB,14,126233,60.49,60.49,130441,62.50,62.50,134649,64.52,64.52,138856,66.53,66.53,143064,68.55,68.55,147272,70.57,70.57,151479,72.58,72.58,155687,74.60,74.60,159894,76.61,76.61,164102,78.63,78.63
DCB,15,148484,71.15,71.15,153434,73.52,73.52,158383,75.89,75.89,163333,78.26,78.26,168282,80.63,80.63,173232,83.01,83.01,176300,84.48,84.48,176300,84.48,84.48,176300,84.48,84.48,176300,84.48,84.48
DEN,1,25840,12.38,18.57,26708,12.80,19.20,27566,13.21,19.82,28422,13.62,20.43,29280,14.03,21.05,29782,14.27,21.41,30633,14.68,22.02,31488,15.09,22.64,31523,15.10,22.65,32325,15.49,23.24
DEN,2,29056,13.92,20.88,29747,14.25,21.38,30709,14.71,22.07,31523,15.10,22.65,31879,15.28,22.92,32817,15.72,23.58,33754,16.17,24.26,34692,16.62,24.93,35630,17.07,25.61,36567,17.52,26.28
DEN,3,31703,15.19,22.79,32760,15.70,23.55,33817,16.20,24.30,34874,16.71,25.07,35931,17.22,25.83,36988,17.72,26.58,38044,18.23,27.35,39101,18.74,28.11,40158,19.24,28.86,41215,19.75,29.63
DEN,4,35589,17.05,25.58,36775,17.62,26.43,37961,18.19,27.29,39147,18.76,28.14,40334,19.33,29.00,41520,19.89,29.84,42706,20.46,30.69,43892,21.03,31.55,45078,21.60,32.40,46265,22.17,33.26
DEN,5,39817,19.08,28.62,41144,19.71,29.57,42472,20.35,30.53,43799,20.99,31.49,45126,21.62,32.43,46453,22.26,33.39,47780,22.89,34.34,49107,23.53,35.30,50434,24.17,36.26,51761,24.80,37.20
DEN,6,44385,21.27,31.91,45865,21.98,32.97,47344,22.69,34.04,48824,23.39,35.09,50304,24.10,36.15,51783,24.81,37.22,53263,25.52,38.28,54742,26.23,39.35,56222,26.94,40.41,57701,27.65,41.48
DEN,7,49322,23.63,35.45,50966,24.42,36.63,52609,25.21,37.82,54253,26.00,39.00,55896,26.78,40.17,57540,27.57,41.36,59183,28.36,42.54,60827,29.15,43.73,62471,29.93,44.90,64114,30.72,46.08
DEN,8,54623,26.17,39.26,56443,27.05,40.58,58264,27.92,41.88,60084,28.79,43.19,61904,29.66,44.49,63725,30.53,45.80,65545,31.41,47.12,67365,32.28,47.75,69186,33.15,47.75,71006,34.02,47.75
DEN,9,60331,28.91,43.37,62342,29.87,44.81,64354,30.84,46.26,66365,31.80,47.70,68376,32.76,47.75,70387,33.73,47.75,72398,34.69,47.75,74409,35.65,47.75,76421,36.62,47.75,78432,37.58,47.75
DEN,10,66438,31.83,47.75,68653,32.90,47.75,70867,33.96,47.75,73082,35.02,47.75,75297,36.08,47.75,77512,37.14,47.75,79727,38.20,47.75,81942,39.26,47.75,84157,40.32,47.75,86371,41.39,47.75
DEN,11,72995,34.98,47.75,75428,36.14,47.75,77860,37.31,47.75,80293,38.47,47.75,82726,39.64,47.75,85158,40.80,47.75,87591,41.97,47.75,90024,43.14,47.75,92456,44.30,47.75,94889,45.47,47.75
DEN,12,87491,41.92,47.75,90408,43.32,47.75,93325,44.72,47.75,96242,46.11,47.75,99158,47.51,47.75,102075,48.91,48.91,104992,50.31,50.31,107909,51.71,51.71,110826,53.10,53.10,113743,54.50,54.50
DEN,13,104038,49.85,49.85,107505,51.51,51.51,110973,53.17,53.17,114441,54.84,54.84,117908,56.50,56.50,121376,58.16,58.16,124844,59.82,59.82,128311,61.48,61.48,131779,63.14,63.14,135247,64.80,64.80
DEN,14,122941,58.91,58.91,127039,60.87,60.87,131137,62.84,62.84,135235,64.80,64.80,139333,66.76,66.76,143431,68.73,68.73,147529,70.69,70.69,151627,72.65,72.65,155725,74.62,74.62,159823,76.58,76.58
DEN,15,144612,69.29,69.29,149432,71.60,71.60,154253,73.91,73.91,159073,76.22,76.22,163894,78.53,78.53,168714,80.84,80.84,173535,83.15,83.15,176300,84.48,84.48,176300,84.48,84.48,176300,84.48,84.48
DET,1,25792,12.36,18.54,26658,12.77,19.16,27514,13.18,19.77,28368,13.59,20.39,29225,14.00,21.00,29726,14.24,21.36,30575,14.65,21.98,31429,15.06,22.59,31464,15.08,22.62,32264,15.46,23.19
DET,2,29001,13.90,20.85,29692,14.23,21.35,30652,14.69,22.04,31464,15.08,22.62,31819,15.25,22.88,32755,15.69,23.54,33691,16.14,24.21,34627,16.59,24.89,35563,17.04,25.56,36499,17.49,26.24
DET,3,31644,15.16,22.74,32699,15.67,23.51,33754,16.17,24.26,34809,16.68,25.02,35863,17.18,25.77,36918,17.69,26.54,37973,18.20,27.30,39028,18.70,28.05,40083,19.21,28.82,41138,19.71,29.57
DET,4,35522,17.02,25.53,36706,17.59,26.39,37890,18.16,27.24,39074,18.72,28.08,40258,19.29,28.94,41442,19.86,29.79,42626,20.42,30.63,43810,20.99,31.49,44994,21.56,32.34,46178,22.13,33.20
DET,5,39743,19.04,28.56,41067,19.68,29.52,42392,20.31,30.47,43717,20.95,31.43,45041,21.58,32.37,46366,22.22,33.33,47691,22.85,34.28,49015,23.49,35.24,50340,24.12,36.18,51664,24.76,37.14
DET,6,44302,21.23,31.85,45779,21.94,32.91,47256,22.64,33.96,48733,23.35,35.03,50209,24.06,36.09,51686,24.77,37.16,53163,25.47,38.21,54640,26.18,39.27,56116,26.89,40.34,57593,27.60,41.40
DET,7,49230,23.59,35.39,50870,24.37,36.56,52511,25.16,37.74,54151,25.95,38.93,55792,26.73,40.10,57432,27.52,41.28,59073,28.31,42.47,60713,29.09,43.64,62353,29.88,44.82,63994,30.66,45.99
DET,8,54521,26.12,39.18,56338,26.99,40.49,58155,27.87,41.81,59971,28.74,43.11,61788,29.61,44.42,63605,30.48,45.72,65422,31.35,47.03,67239,32.22,47.66,69056,33.09,47.66,70873,33.96,47.66
DET,9,60218,28.85,43.28,62226,29.82,44.73,64233,30.78,46.17,66240,31.74,47.61,68248,32.70,47.66,70255,33.66,47.66,72263,34.63,47.66,74270,35.59,47.66,76277,36.55,47.66,78285,37.51,47.66
DET,10,66313,31.77,47.66,68524,32.83,47.66,70735,33.89,47.66,72945,34.95,47.66,75156,36.01,47.66,77367,37.07,47.66,79578,38.13,47.66,81788,39.19,47.66,83999,40.25,47.66,86210,41.31,47.66
DET,11,72858,34.91,47.66,75287,36.07,47.66,77715,37.24,47.66,80143,38.40,47.66,82571,39.56,47.66,84999,40.73,47.66,87427,41.89,47.66,89855,43.05,47.66,92283,44.22,47.66,94711,45.38,47.66
DET,12,87327,41.84,47.66,90238,43.24,47.66,93150,44.63,47.66,96061,46.03,47.66,98973,47.42,47.66,101884,48.82,48.82,104795,50.21,50.21,107707,51.61,51.61,110618,53.00,53.00,113529,54.40,54.40
DET,13,103843,49.76,49.76,107304,51.42,51.42,110765,53.07,53.07,114226,54.73,54.73,117687,56.39,56.39,121149,58.05,58.05,124610,59.71,59.71,128071,61.37,61.37,131532,63.02,63.02,134993,64.68,64.68
DET,14,122711,58.80,58.80,126801,60.76,60.76,130892,62.72,62.72,134982,64.68,64.68,139072,66.64,66.64,143162,68.60,68.60,147253,70.56,70.56,151343,72.52,72.52,155433,74.48,74.48,159523,76.44,76.44
DET,15,144341,69.16,69.16,149153,71.47,71.47,153964,73.77,73.77,158775,76.08,76.08,163587,78.38,78.38,168398,80.69,80.69,173209,82.99,82.99,176300,84.48,84.48,176300,84.48,84.48,176300,84.48,84.48
DFW,1,25352,12.15,18.23,26203,12.56,18.84,27045,12.96,19.44,27885,13.36,20.04,28727,13.76,20.64,29219,14.00,21.00,30054,14.40,21.60,30893,14.80,22.20,30927,14.82,22.23,31714,15.20,22.80
DFW,2,28507,13.66,20.49,29185,13.98,20.97,30129,14.44,21.66,30927,14.82,22.23,31277,14.99,22.49,32197,15.43,23.15,33117,15.87,23.81,34037,16.31,24.47,34957,16.75,25.13,35877,17.19,25.79
DFW,3,31105,14.90,22.35,32141,15.40,23.10,33178,15.90,23.85,34215,16.39,24.59,35252,16.89,25.34,36289,17.39,26.09,37326,17.89,26.84,38363,18.38,27.57,39399,18.88,28.32,40436,19.38,29.07
DFW,4,34916,16.73,25.10,36080,17.29,25.94,37244,17.85,26.78,38408,18.40,27.60,39572,18.96,28.44,40735,19.52,29.28,41899,20.08,30.12,43063,20.63,30.95,44227,21.19,31.79,45391,21.75,32.63
DFW,5,39065,18.72,28.08,40367,19.34,29.01,41669,19.97,29.96,42971,20.59,30.89,44273,21.21,31.82,45575,21.84,32.76,46877,22.46,33.69,48179,23.09,34.64,49481,23.71,35.57,50784,24.33,36.50
DFW,6,43547,20.87,31.31,44998,21.56,32.34,46450,22.26,33.39,47902,22.95,34.43,49353,23.65,35.48,50805,24.34,36.51,52256,25.04,37.56,53708,25.73,38.60,55160,26.43,39.65,56611,27.13,40.70
DFW,7,48391,23.19,34.79,50003,23.96,35.94,51616,24.73,37.10,53228,25.50,38.25,54840,26.28,39.42,56453,27.05,40.58,58065,27.82,41.73,59678,28.60,42.90,61290,29.37,44.06,62903,30.14,45.21
DFW,8,53591,25.68,38.52,55377,26.53,39.80,57163,27.39,41.09,58949,28.25,42.38,60735,29.10,43.65,62521,29.96,44.94,64307,30.81,46.22,66093,31.67,46.85,67879,32.52,46.85,69664,33.38,46.85
DFW,9,59192,28.36,42.54,61165,29.31,43.97,63138,30.25,45.38,65111,31.20,46.80,67084,32.14,46.85,69057,33.09,46.85,71031,34.03,46.85,73004,34.98,46.85,74977,35.93,46.85,76950,36.87,46.85
DFW,10,65183,31.23,46.85,67356,32.27,46.85,69529,33.32,46.85,71702,34.36,46.85,73875,35.40,46.85,76048,36.44,46.85,78221,37.48,46.85,80394,38.52,46.85,82567,39.56,46.85,84740,40.60,46.85
DFW,11,71616,34.32,46.85,74003,35.46,46.85,76390,36.60,46.85,78776,37.75,46.85,81163,38.89,46.85,83550,40.03,46.85,85936,41.18,46.85,88323,42.32,46.85,90710,43.46,46.85,93096,44.61,46.85
DFW,12,85838,41.13,46.85,88700,42.50,46.85,91562,43.87,46.85,94423,45.24,46.85,97285,46.61,46.85,100147,47.99,47.99,103009,49.36,49.36,105870,50.73,50.73,108732,52.10,52.10,111594,53.47,53.47
DFW,13,102072,48.91,48.91,105474,50.54,50.54,108877,52.17,52.17,112279,53.80,53.80,115681,55.43,55.43,119083,57.06,57.06,122485,58.69,58.69,125887,60.32,60.32,129290,61.95,61.95,132692,63.58,63.58
DFW,14,120619,57.80,57.80,124639,59.72,59.72,128660,61.65,61.65,132680,63.57,63.57,136701,65.50,65.50,140721,67.43,67.43,144742,69.35,69.35,148762,71.28,71.28,152783,73.21,73.21,156803,75.13,75.13
DFW,15,141880,67.98,67.98,146609,70.25,70.25,151339,72.52,72.52,156068,74.78,74.78,160798,77.05,77.05,165527,79.31,79.31,170256,81.58,81.58,174986,83.85,83.85,176300,84.48,84.48,176300,84.48,84.48
DM,1,23504,11.26,16.89,24293,11.64,17.46,25074,12.01,18.02,25852,12.39,18.59,26633,12.76,19.14,27090,12.98,19.47,27863,13.35,20.03,28642,13.72,20.58,28673,13.74,20.61,29403,14.09,21.14
DM,2,26429,12.66,18.99,27058,12.97,19.46,27933,13.38,20.07,28673,13.74,20.61,28997,13.89,20.84,29850,14.30,21.45,30703,14.71,22.07,31556,15.12,22.68,32409,15.53,23.30,33262,15.94,23.91
DM,3,28838,13.82,20.73,29799,14.28,21.42,30760,14.74,22.11,31721,15.20,22.80,32683,15.66,23.49,33644,16.12,24.18,34605,16.58,24.87,35567,17.04,25.56,36528,17.50,26.25,37489,17.96,26.94
DM,4,32372,15.51,23.27,33451,16.03,24.05,34530,16.55,24.83,35609,17.06,25.59,36687,17.58,26.37,37766,18.10,27.15,38845,18.61,27.92,39924,19.13,28.70,41003,19.65,29.48,42082,20.16,30.24
DM,5,36218,17.35,26.03,37425,17.93,26.90,38632,18.51,27.77,39839,19.09,28.64,41047,19.67,29.51,42254,20.25,30.38,43461,20.82,31.23,44668,21.40,32.10,45875,21.98,32.97,47082,22.56,33.84
DM,6,40373,19.34,29.01,41719,19.99,29.99,43065,20.63,30.95,44410,21.28,31.92,45756,21.92,32.88,47102,22.57,33.86,48448,23.21,34.82,49794,23.86,35.79,51139,24.50,36.75,52485,25.15,37.73
DM,7,44864,21.50,32.25,46359,22.21,33.32,47854,22.93,34.40,49349,23.65,35.48,50844,24.36,36.54,52338,25.08,37.62,53833,25.79,38.69,55328,26.51,39.77,56823,27.23,40.85,58318,27.94,41.91
DM,8,49685,23.81,35.72,51341,24.60,36.90,52997,25.39,38.09,54653,26.19,39.29,56308,26.98,40.47,57964,27.77,41.66,59620,28.57,42.86,61276,29.36,43.44,62931,30.15,43.44,64587,30.95,43.44
DM,9,54877,26.29,39.44,56707,27.17,40.76,58536,28.05,42.08,60366,28.92,43.38,62195,29.80,43.44,64024,30.68,43.44,65854,31.55,43.44,67683,32.43,43.44,69512,33.31,43.44,71342,34.18,43.44
DM,10,60432,28.96,43.44,62447,29.92,43.44,64461,30.89,43.44,66476,31.85,43.44,68490,32.82,43.44,70505,33.78,43.44,72520,34.75,43.44,74534,35.71,43.44,76549,36.68,43.44,78564,37.64,43.44
DM,11,66397,31.81,43.44,68609,32.87,43.44,70822,33.93,43.44,73035,35.00,43.44,75247,36.06,43.44,77460,37.12,43.44,79673,38.18,43.44,81886,39.24,43.44,84098,40.30,43.44,86311,41.36,43.44
DM,12,79582,38.13,43.44,82235,39.40,43.44,84888,40.67,43.44,87541,41.95,43.44,90195,43.22,43.44,92848,44.49,44.49,95501,45.76,45.76,98154,47.03,47.03,100807,48.30,48.30,103460,49.57,49.57
DM,13,94633,45.34,45.34,97787,46.86,46.86,100941,48.37,48.37,104095,49.88,49.88,107250,51.39,51.39,110404,52.90,52.90,113558,54.41,54.41,116712,55.92,55.92,119866,57.43,57.43,123021,58.95,58.95
DM,14,111828,53.58,53.58,115555,55.37,55.37,119283,57.16,57.16,123010,58.94,58.94,126738,60.73,60.73,130465,62.51,62.51,134193,64.30,64.30,137920,66.09,66.09,141648,67.87,67.87,145375,69.66,69.66
DM,15,131539,63.03,63.03,135924,65.13,65.13,140309,67.23,67.23,144693,69.33,69.33,149078,71.43,71.43,153463,73.53,73.53,157847,75.63,75.63,162232,77.73,77.73,166617,79.84,79.84,171001,81.94,81.94
DV,1,23718,11.36,17.04,24514,11.75,17.63,25302,12.12,18.18,26087,12.50,18.75,26875,12.88,19.32,27336,13.10,19.65,28117,13.47,20.21,28902,13.85,20.78,28934,13.86,20.79,29670,14.22,21.33
DV,2,26669,12.78,19.17,27304,13.08,19.62,28187,13.51,20.27,28934,13.86,20.79,29261,14.02,21.03,30122,14.43,21.65,30982,14.85,22.28,31843,15.26,22.89,32704,15.67,23.51,33564,16.08,24.12
DV,3,29100,13.94,20.91,30070,14.41,21.62,31040,14.87,22.31,32010,15.34,23.01,32980,15.80,23.70,33950,16.27,24.41,34920,16.73,25.10,35890,17.20,25.80,36860,17.66,26.49,37830,18.13,27.20
DV,4,32666,15.65,23.48,33755,16.17,24.26,34844,16.70,25.05,35932,17.22,25.83,37021,17.74,26.61,38110,18.26,27.39,39199,18.78,28.17,40288,19.30,28.95,41376,19.83,29.75,42465,20.35,30.53
DV,5,36547,17.51,26.27,37766,18.10,27.15,38984,18.68,28.02,40202,19.26,28.89,41420,19.85,29.78,42638,20.43,30.65,43856,21.01,31.52,45074,21.60,32.40,46292,22.18,33.27,47511,22.77,34.16
DV,6,40740,19.52,29.28,42098,20.17,30.26,43456,20.82,31.23,44814,21.47,32.21,46172,22.12,33.18,47531,22.77,34.16,48889,23.43,35.15,50247,24.08,36.12,51605,24.73,37.10,52963,25.38,38.07
DV,7,45272,21.69,32.54,46780,22.41,33.62,48289,23.14,34.71,49797,23.86,35.79,51306,24.58,36.87,52815,25.31,37.97,54323,26.03,39.05,55832,26.75,40.13,57340,27.47,41.21,58849,28.20,42.30
DV,8,50137,24.02,36.03,51808,24.82,37.23,53479,25.62,38.43,55150,26.43,39.65,56821,27.23,40.85,58491,28.03,42.05,60162,28.83,43.25,61833,29.63,43.83,63504,30.43,43.83,65175,31.23,43.83
DV,9,55377,26.53,39.80,57223,27.42,41.13,59069,28.30,42.45,60915,29.19,43.79,62761,30.07,43.83,64607,30.96,43.83,66453,31.84,43.83,68299,32.73,43.83,70145,33.61,43.83,71991,34.49,43.83
DV,10,60982,29.22,43.83,63015,30.19,43.83,65048,31.17,43.83,67081,32.14,43.83,69114,33.12,43.83,71146,34.09,43.83,73179,35.06,43.83,75212,36.04,43.83,77245,37.01,43.83,79278,37.99,43.83
DV,11,67001,32.10,43.83,69233,33.17,43.83,71466,34.24,43.83,73699,35.31,43.83,75932,36.38,43.83,78165,37.45,43.83,80398,38.52,43.83,82631,39.59,43.83,84863,40.66,43.83,87096,41.73,43.83
DV,12,80306,38.48,43.83,82983,39.76,43.83,85661,41.05,43.83,88338,42.33,43.83,91015,43.61,43.83,93692,44.89,44.89,96370,46.18,46.18,99047,47.46,47.46,101724,48.74,48.74,104402,50.02,50.02
DV,13,95494,45.76,45.76,98677,47.28,47.28,101860,48.81,48.81,105042,50.33,50.33,108225,51.86,51.86,111408,53.38,53.38,114591,54.91,54.91,117774,56.43,56.43,120957,57.96,57.96,124140,59.48,59.48
DV,14,112845,54.07,54.07,116606,55.87,55.87,120368,57.68,57.68,124129,59.48,59.48,127891,61.28,61.28,131652,63.08,63.08,135413,64.88,64.88,139175,66.69,66.69,142936,68.49,68.49,146698,70.29,70.29
DV,15,132736,63.60,63.60,137161,65.72,65.72,141585,67.84,67.84,146010,69.96,69.96,150434,72.08,72.08,154859,74.20,74.20,159283,76.32,76.32,163708,78.44,78.44,168132,80.56,80.56,172557,82.68,82.68
GS,1,20172,9.67,14.51,20849,9.99,14.99,21519,10.31,15.47,22187,10.63,15.95,22857,10.95,16.43,23249,11.14,16.71,23913,11.46,17.19,24581,11.78,17.67,24608,11.79,17.69,25234,12.09,18.14
GS,2,22682,10.87,16.31,23222,11.13,16.70,23973,11.49,17.24,24608,11.79,17.69,24886,11.92,17.88,25618,12.28,18.42,26350,12.63,18.95,27082,12.98,19.47,27814,13.33,20.00,28546,13.68,20.52
GS,3,24749,11.86,17.79,25574,12.25,18.38,26399,12.65,18.98,27224,13.04,19.56,28049,13.44,20.16,28874,13.84,20.76,29699,14.23,21.35,30524,14.63,21.95,31349,15.02,22.53,32174,15.42,23.13
GS,4,27782,13.31,19.97,28708,13.76,20.64,29634,14.20,21.30,30560,14.64,21.96,31486,15.09,22.64,32412,15.53,23.30,33338,15.97,23.96,34264,16.42,24.63,35190,16.86,25.29,36116,17.31,25.97
GS,5,31083,14.89,22.34,32119,15.39,23.09,33155,15.89,23.84,34191,16.38,24.57,35227,16.88,25.32,36263,17.38,26.07,37299,17.87,26.81,38335,18.37,27.56,39371,18.86,28.29,40407,19.36,29.04
GS,6,34649,16.60,24.90,35804,17.16,25.74,36959,17.71,26.57,38114,18.26,27.39,39269,18.82,28.23,40424,19.37,29.06,41579,19.92,29.88,42734,20.48,30.72,43889,21.03,31.55,45044,21.58,32.37
GS,7,38503,18.45,27.68,39786,19.06,28.59,41069,19.68,29.52,42352,20.29,30.44,43635,20.91,31.37,44918,21.52,32.28,46201,22.14,33.21,47484,22.75,34.13,48767,23.37,35.06,50050,23.98,35.97
GS,8,42641,20.43,30.65,44062,21.11,31.67,45483,21.79,32.69,46904,22.47,33.71,48325,23.16,34.74,49746,23.84,35.76,51167,24.52,36.78,52588,25.20,37.28,54009,25.88,37.28,55430,26.56,37.28
GS,9,47097,22.57,33.86,48667,23.32,34.98,50237,24.07,36.11,51807,24.82,37.23,53377,25.58,37.28,54947,26.33,37.28,56517,27.08,37.28,58087,27.83,37.28,59657,28.59,37.28,61227,29.34,37.28
GS,10,51864,24.85,37.28,53593,25.68,37.28,55322,26.51,37.28,57051,27.34,37.28,58780,28.16,37.28,60509,28.99,37.28,62238,29.82,37.28,63967,30.65,37.28,65696,31.48,37.28,67425,32.31,37.28
