LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
CT,12,84345,40.41,46.04,87156,41.76,46.04,89968,43.11,46.04,92779,44.46,46.04,95591,45.80,46.04,98402,47.15,47.15,101214,48.50,48.50,104025,49.84,49.84,106837,51.19,51.19,109649,52.54,52.54
CT,13,100297,48.06,48.06,103640,49.66,49.66,106983,51.26,51.26,110326,52.86,52.86,113669,54.47,54.47,117012,56.07,56.07,120355,57.67,57.67,123698,59.27,59.27,127041,60.87,60.87,130384,62.47,62.47
CT,14,118521,56.79,56.79,122471,58.68,58.68,126422,60.58,60.58,130372,62.47,62.47,134322,64.36,64.36,138273,66.25,66.25,142223,68.15,68.15,146174,70.04,70.04,150124,71.93,71.93,154074,73.83,73.83
CT,15,139412,66.80,66.80,144058,69.03,69.03,148705,71.25,71.25,153352,73.48,73.48,157999,75.71,75.71,162645,77.93,77.93,167292,80.16,80.16,171939,82.39,82.39,176586,84.61,84.61,181232,86.84,86.84
DAY,1,25323,12.13,18.20,26173,12.54,18.81,27013,12.94,19.41,27853,13.35,20.03,28693,13.75,20.63,29185,13.98,20.97,30018,14.38,21.57,30858,14.79,22.19,30892,14.80,22.20,31683,15.18,22.77
DAY,2,28474,13.64,20.46,29151,13.97,20.96,30094,14.42,21.63,30892,14.80,22.20,31240,14.97,22.46,32159,15.41,23.12,33078,15.85,23.78,33997,16.29,24.44,34916,16.73,25.10,35835,17.17,25.76
DAY,3,31069,14.89,22.34,32105,15.38,23.07,33141,15.88,23.82,34176,16.38,24.57,35212,16.87,25.31,36248,17.37,26.06,37284,17.86,26.79,38320,18.36,27.54,39356,18.86,28.29,40392,19.35,29.03
DAY,4,34876,16.71,25.07,36038,17.27,25.91,37201,17.83,26.75,38363,18.38,27.57,39526,18.94,28.41,40688,19.50,29.25,41851,20.05,30.08,43013,20.61,30.92,44176,21.17,31.76,45338,21.72,32.58
DAY,5,39019,18.70,28.05,40320,19.32,28.98,41622,19.94,29.91,42923,20.57,30.86,44224,21.19,31.79,45525,21.81,32.72,46826,22.44,33.66,48127,23.06,34.59,49429,23.68,35.52,50730,24.31,36.47
DAY,6,43497,20.84,31.26,44946,21.54,32.31,46396,22.23,33.35,47845,22.93,34.40,49295,23.62,35.43,50744,24.31,36.47,52194,25.01,37.52,53643,25.70,38.55,55093,26.40,39.60,56542,27.09,40.64
DAY,7,48335,23.16,34.74,49946,23.93,35.90,51557,24.70,37.05,53168,25.48,38.22,54779,26.25,39.38,56390,27.02,40.53,58001,27.79,41.69,59612,28.56,42.84,61224,29.34,44.01,62835,30.11,45.17
DAY,8,53529,25.65,38.48,55313,26.50,39.75,57098,27.36,41.04,58883,28.21,42.32,60668,29.07,43.61,62452,29.92,44.88,64237,30.78,46.17,66022,31.63,46.80,67807,32.49,46.80,69591,33.34,46.80
DAY,9,59123,28.33,42.50,61093,29.27,43.91,63064,30.22,45.33,65034,31.16,46.74,67005,32.11,46.80,68975,33.05,46.80,70946,33.99,46.80,72916,34.94,46.80,74886,35.88,46.80,76857,36.83,46.80
DAY,10,65107,31.20,46.80,67277,32.24,46.80,69448,33.28,46.80,71618,34.32,46.80,73789,35.36,46.80,75960,36.40,46.80,78130,37.44,46.80,80301,38.48,46.80,82472,39.52,46.80,84642,40.56,46.80
DAY,11,71533,34.28,46.80,73917,35.42,46.80,76301,36.56,46.80,78685,37.70,46.80,81069,38.84,46.80,83453,39.99,46.80,85837,41.13,46.80,88221,42.27,46.80,90605,43.41,46.80,92989,44.56,46.80
DAY,12,85738,41.08,46.80,88596,42.45,46.80,91454,43.82,46.80,94312,45.19,46.80,97170,46.56,46.80,100028,47.93,47.93,102886,49.30,49.30,105744,50.67,50.67,108602,52.04,52.04,111460,53.41,53.41
DAY,13,101954,48.85,48.85,105352,50.48,50.48,108750,52.11,52.11,112149,53.74,53.74,115547,55.37,55.37,118945,56.99,56.99,122343,58.62,58.62,125742,60.25,60.25,129140,61.88,61.88,132538,63.51,63.51
DAY,14,120479,57.73,57.73,124495,59.65,59.65,128510,61.58,61.58,132526,63.50,63.50,136542,65.43,65.43,140557,67.35,67.35,144573,69.27,69.27,148589,71.20,71.20,152604,73.12,73.12,156620,75.05,75.05
DAY,15,141715,67.90,67.90,146438,70.17,70.17,151162,72.43,72.43,155885,74.69,74.69,160609,76.96,76.96,165333,79.22,79.22,170056,81.48,81.48,174780,83.75,83.75,179503,86.01,86.01,183500,87.93,87.93
DCB,1,27822,13.33,20.00,28756,13.78,20.67,29679,14.22,21.33,30601,14.66,21.99,31525,15.11,22.67,32065,15.36,23.04,32981,15.80,23.70,33903,16.24,24.36,33940,16.26,24.39,34809,16.68,25.02
DCB,2,31284,14.99,22.49,32028,15.35,23.03,33064,15.84,23.76,33940,16.26,24.39,34323,16.45,24.68,35332,16.93,25.40,36342,17.41,26.12,37352,17.90,26.85,38361,18.38,27.57,39371,18.86,28.29
DCB,3,34135,16.36,24.54,35273,16.90,25.35,36411,17.45,26.18,37549,17.99,26.99,38687,18.54,27.81,39825,19.08,28.62,40963,19.63,29.45,42101,20.17,30.26,43239,20.72,31.08,44378,21.26,31.89
DCB,4,38317,18.36,27.54,39595,18.97,28.46,40872,19.58,29.37,42149,20.20,30.30,43426,20.81,31.22,44703,21.42,32.13,45981,22.03,33.05,47258,22.64,33.96,48535,23.26,34.89,49812,23.87,35.81
DCB,5,42870,20.54,30.81,44299,21.23,31.85,45729,21.91,32.87,47158,22.60,33.90,48588,23.28,34.92,50018,23.97,35.96,51447,24.65,36.98,52877,25.34,38.01,54306,26.02,39.03,55736,26.71,40.07
DCB,6,47789,22.90,34.35,49382,23.66,35.49,50974,24.42,36.63,52567,25.19,37.79,54159,25.95,38.93,55752,26.71,40.07,57344,27.48,41.22,58937,28.24,42.36,60529,29.00,43.50,62122,29.77,44.66
DCB,7,53105,25.45,38.18,54875,26.29,39.44,56645,27.14,40.71,58415,27.99,41.99,60185,28.84,43.26,61955,29.69,44.54,63725,30.53,45.80,65495,31.38,47.07,67265,32.23,48.35,69035,33.08,49.62
DCB,8,58811,28.18,42.27,60772,29.12,43.68,62733,30.06,45.09,64694,31.00,46.50,66654,31.94,47.91,68615,32.88,49.32,70576,33.82,50.73,72537,34.76,51.41,74498,35.70,51.41,76459,36.64,51.41
DCB,9,64957,31.12,46.68,67122,32.16,48.24,69287,33.20,49.80,71452,34.24,51.36,73617,35.27,51.41,75782,36.31,51.41,77947,37.35,51.41,80111,38.39,51.41,82276,39.42,51.41,84441,40.46,51.41
DCB,10,71531,34.27,51.41,73916,35.42,51.41,76301,36.56,51.41,78686,37.70,51.41,81071,38.85,51.41,83455,39.99,51.41,85840,41.13,51.41,88225,42.27,51.41,90610,43.42,51.41,92995,44.56,51.41
DCB,11,78592,37.66,51.41,81211,38.91,51.41,83830,40.17,51.41,86450,41.42,51.41,89069,42.68,51.41,91688,43.93,51.41,94308,45.19,51.41,96927,46.44,51.41,99546,47.70,51.41,102166,48.95,51.41
DCB,12,94199,45.14,51.41,97339,46.64,51.41,100479,48.15,51.41,103619,49.65,51.41,106759,51.15,51.41,109899,52.66,52.66,113039,54.16,54.16,116179,55.67,55.67,119319,57.17,57.17,122459,58.68,58.68
DCB,13,112015,53.67,53.67,115749,55.46,55.46,119482,57.25,57.25,123216,59.04,59.04,126949,60.83,60.83,130683,62.62,62.62,134416,64.41,64.41,138150,66.20,66.20,141884,67.98,67.98,145617,69.77,69.77
DCB,14,132368,63.43,63.43,136780,65.54,65.54,141192,67.65,67.65,145604,69.77,69.77,150016,71.88,71.88,154428,74.00,74.00,158840,76.11,76.11,163252,78.22,78.22,167663,80.34,80.34,172075,82.45,82.45
DCB,15,155700,74.60,74.60,160889,77.09,77.09,166079,79.58,79.58,171268,82.06,82.06,176458,84.55,84.55,181648,87.04,87.04,183500,87.93,87.93,183500,87.93,87.93,183500,87.93,87.93,183500,87.93,87.93
DEN,1,27099,12.98,19.47,28009,13.42,20.13,28908,13.85,20.78,29807,14.28,21.42,30706,14.71,22.07,31233,14.97,22.46,32124,15.39,23.09,33023,15.82,23.73,33059,15.84,23.76,33905,16.25,24.38
DEN,2,30471,14.60,21.90,31197,14.95,22.43,32206,15.43,23.15,33059,15.84,23.76,33432,16.02,24.03,34415,16.49,24.74,35398,16.96,25.44,36382,17.43,26.15,37365,17.90,26.85,38348,18.37,27.56
DEN,3,33248,15.93,23.90,34357,16.46,24.69,35466,16.99,25.49,36574,17.52,26.28,37683,18.06,27.09,38791,18.59,27.89,39900,19.12,28.68,41008,19.65,29.48,42117,20.18,30.27,43225,20.71,31.07
DEN,4,37323,17.88,26.82,38567,18.48,27.72,39811,19.08,28.62,41055,19.67,29.51,42299,20.27,30.41,43543,20.86,31.29,44787,21.46,32.19,46031,22.06,33.09,47275,22.65,33.98,48519,23.25,34.88
DEN,5,41757,20.01,30.02,43149,20.68,31.02,44542,21.34,32.01,45934,22.01,33.02,47327,22.68,34.02,48719,23.34,35.01,50111,24.01,36.02,51504,24.68,37.02,52896,25.35,38.03,54289,26.01,39.02
DEN,6,46548,22.30,33.45,48100,23.05,34.58,49651,23.79,35.69,51202,24.53,36.80,52753,25.28,37.92,54304,26.02,39.03,55855,26.76,40.14,57407,27.51,41.27,58958,28.25,42.38,60509,28.99,43.49
DEN,7,51726,24.78,37.17,53450,25.61,38.42,55174,26.44,39.66,56898,27.26,40.89,58622,28.09,42.14,60346,28.92,43.38,62070,29.74,44.61,63795,30.57,45.86,65519,31.39,47.09,67243,32.22,48.33
DEN,8,57284,27.45,41.18,59194,28.36,42.54,61104,29.28,43.92,63014,30.19,45.29,64924,31.11,46.67,66834,32.02,48.03,68744,32.94,49.41,70654,33.85,50.07,72564,34.77,50.07,74473,35.68,50.07
DEN,9,63271,30.32,45.48,65379,31.33,47.00,67488,32.34,48.51,69597,33.35,50.03,71705,34.36,50.07,73814,35.37,50.07,75923,36.38,50.07,78031,37.39,50.07,80140,38.40,50.07,82249,39.41,50.07
DEN,10,69674,33.38,50.07,71997,34.50,50.07,74320,35.61,50.07,76643,36.72,50.07,78966,37.84,50.07,81289,38.95,50.07,83611,40.06,50.07,85934,41.18,50.07,88257,42.29,50.07,90580,43.40,50.07
DEN,11,76551,36.68,50.07,79102,37.90,50.07,81654,39.13,50.07,84205,40.35,50.07,86756,41.57,50.07,89308,42.79,50.07,91859,44.01,50.07,94410,45.24,50.07,96962,46.46,50.07,99513,47.68,50.07
DEN,12,91753,43.96,50.07,94812,45.43,50.07,97870,46.90,50.07,100929,48.36,50.07,103987,49.83,50.07,107046,51.29,51.29,110104,52.76,52.76,113163,54.22,54.22,116221,55.69,55.69,119280,57.15,57.15
DEN,13,109107,52.28,52.28,112743,54.02,54.02,116380,55.76,55.76,120017,57.51,57.51,123653,59.25,59.25,127290,60.99,60.99,130926,62.73,62.73,134563,64.48,64.48,138200,66.22,66.22,141836,67.96,67.96
DEN,14,128931,61.78,61.78,133229,63.84,63.84,137526,65.90,65.90,141823,67.96,67.96,146121,70.01,70.01,150418,72.07,72.07,154715,74.13,74.13,159013,76.19,76.19,163310,78.25,78.25,167608,80.31,80.31
DEN,15,151657,72.67,72.67,156712,75.09,75.09,161767,77.51,77.51,166822,79.93,79.93,171877,82.36,82.36,176931,84.78,84.78,181986,87.20,87.20,183500,87.93,87.93,183500,87.93,87.93,183500,87.93,87.93
DET,1,26956,12.92,19.38,27861,13.35,20.03,28756,13.78,20.67,29650,14.21,21.32,30544,14.64,21.96,31068,14.89,22.34,31955,15.31,22.97,32849,15.74,23.61,32885,15.76,23.64,33727,16.16,24.24
DET,2,30311,14.52,21.78,31032,14.87,22.31,32036,15.35,23.03,32885,15.76,23.64,33256,15.93,23.90,34234,16.40,24.60,35212,16.87,25.31,36190,17.34,26.01,37168,17.81,26.72,38146,18.28,27.42
DET,3,33073,15.85,23.78,34176,16.38,24.57,35279,16.90,25.35,36381,17.43,26.15,37484,17.96,26.94,38587,18.49,27.74,39689,19.02,28.53,40792,19.55,29.33,41895,20.07,30.11,42998,20.60,30.90
DET,4,37126,17.79,26.69,38363,18.38,27.57,39601,18.98,28.47,40838,19.57,29.36,42076,20.16,30.24,43313,20.75,31.13,44551,21.35,32.03,45788,21.94,32.91,47026,22.53,33.80,48263,23.13,34.70
DET,5,41537,19.90,29.85,42922,20.57,30.86,44307,21.23,31.85,45692,21.89,32.84,47077,22.56,33.84,48462,23.22,34.83,49847,23.88,35.82,51232,24.55,36.83,52618,25.21,37.82,54003,25.88,38.82
DET,6,46303,22.19,33.29,47846,22.93,34.40,49389,23.67,35.51,50932,24.40,36.60,52475,25.14,37.71,54018,25.88,38.82,55561,26.62,39.93,57104,27.36,41.04,58647,28.10,42.15,60190,28.84,43.26
DET,7,51453,24.65,36.98,53168,25.48,38.22,54883,26.30,39.45,56598,27.12,40.68,58313,27.94,41.91,60028,28.76,43.14,61743,29.58,44.37,63458,30.41,45.62,65173,31.23,46.85,66888,32.05,48.08
DET,8,56982,27.30,40.95,58882,28.21,42.32,60782,29.12,43.68,62682,30.03,45.05,64582,30.94,46.41,66482,31.86,47.79,68381,32.77,49.16,70281,33.68,49.82,72181,34.59,49.82,74081,35.50,49.82
DET,9,62937,30.16,45.24,65035,31.16,46.74,67132,32.17,48.26,69230,33.17,49.76,71328,34.18,49.82,73425,35.18,49.82,75523,36.19,49.82,77620,37.19,49.82,79718,38.20,49.82,81815,39.20,49.82
DET,10,69307,33.21,49.82,71618,34.32,49.82,73928,35.42,49.82,76239,36.53,49.82,78550,37.64,49.82,80860,38.74,49.82,83171,39.85,49.82,85482,40.96,49.82,87792,42.07,49.82,90103,43.17,49.82
DET,11,76148,36.49,49.82,78686,37.70,49.82,81224,38.92,49.82,83761,40.13,49.82,86299,41.35,49.82,88837,42.57,49.82,91375,43.78,49.82,93913,45.00,49.82,96451,46.22,49.82,98989,47.43,49.82
DET,12,91270,43.73,49.82,94312,45.19,49.82,97355,46.65,49.82,100397,48.11,49.82,103439,49.56,49.82,106482,51.02,51.02,109524,52.48,52.48,112566,53.94,53.94,115609,55.39,55.39,118651,56.85,56.85
DET,13,108532,52.00,52.00,112149,53.74,53.74,115767,55.47,55.47,119384,57.20,57.20,123002,58.94,58.94,126619,60.67,60.67,130236,62.40,62.40,133854,64.14,64.14,137471,65.87,65.87,141089,67.60,67.60
DET,14,128252,61.45,61.45,132527,63.50,63.50,136801,65.55,65.55,141076,67.60,67.60,145351,69.65,69.65,149626,71.69,71.69,153900,73.74,73.74,158175,75.79,75.79,162450,77.84,77.84,166724,79.89,79.89
DET,15,150858,72.28,72.28,155886,74.69,74.69,160914,77.10,77.10,165943,79.51,79.51,170971,81.92,81.92,175999,84.33,84.33,181027,86.74,86.74,183500,87.93,87.93,183500,87.93,87.93,183500,87.93,87.93
DFW,1,26536,12.71,19.07,27427,13.14,19.71,28308,13.56,20.34,29188,13.99,20.99,30068,14.41,21.62,30584,14.65,21.98,31457,15.07,22.61,32337,15.49,23.24,32372,15.51,23.27,33201,15.91,23.87
DFW,2,29838,14.30,21.45,30549,14.64,21.96,31537,15.11,22.67,32372,15.51,23.27,32737,15.69,23.54,33700,16.15,24.23,34663,16.61,24.92,35626,17.07,25.61,36589,17.53,26.30,37552,17.99,26.99
DFW,3,32558,15.60,23.40,33643,16.12,24.18,34729,16.64,24.96,35815,17.16,25.74,36900,17.68,26.52,37986,18.20,27.30,39071,18.72,28.08,40157,19.24,28.86,41242,19.76,29.64,42328,20.28,30.42
DFW,4,36547,17.51,26.27,37766,18.10,27.15,38984,18.68,28.02,40202,19.26,28.89,41420,19.85,29.78,42639,20.43,30.65,43857,21.01,31.52,45075,21.60,32.40,46293,22.18,33.27,47511,22.77,34.16
DFW,5,40890,19.59,29.39,42253,20.25,30.38,43617,20.90,31.35,44980,21.55,32.33,46344,22.21,33.32,47707,22.86,34.29,49071,23.51,35.27,50434,24.17,36.26,51798,24.82,37.23,53161,25.47,38.21
DFW,6,45582,21.84,32.76,47101,22.57,33.86,48620,23.30,34.95,50139,24.02,36.03,51658,24.75,37.13,53176,25.48,38.22,54695,26.21,39.32,56214,26.94,40.41,57733,27.66,41.49,59252,28.39,42.59
DFW,7,50652,24.27,36.41,52340,25.08,37.62,54028,25.89,38.84,55717,26.70,40.05,57405,27.51,41.27,59093,28.31,42.47,60781,29.12,43.68,62470,29.93,44.90,64158,30.74,46.11,65846,31.55,47.33
DFW,8,56094,26.88,40.32,57965,27.77,41.66,59835,28.67,43.01,61705,29.57,44.36,63575,30.46,45.69,65446,31.36,47.04,67316,32.25,48.38,69186,33.15,49.04,71057,34.05,49.04,72927,34.94,49.04
DFW,9,61957,29.69,44.54,64022,30.68,46.02,66086,31.67,47.51,68151,32.66,48.99,70216,33.64,49.04,72281,34.63,49.04,74346,35.62,49.04,76411,36.61,49.04,78476,37.60,49.04,80541,38.59,49.04
DFW,10,68227,32.69,49.04,70502,33.78,49.04,72776,34.87,49.04,75051,35.96,49.04,77326,37.05,49.04,79600,38.14,49.04,81875,39.23,49.04,84150,40.32,49.04,86424,41.41,49.04,88699,42.50,49.04
DFW,11,74961,35.92,49.04,77460,37.12,49.04,79958,38.31,49.04,82456,39.51,49.04,84955,40.71,49.04,87453,41.90,49.04,89951,43.10,49.04,92450,44.30,49.04,94948,45.49,49.04,97446,46.69,49.04
DFW,12,89848,43.05,49.04,92843,44.49,49.04,95838,45.92,49.04,98833,47.36,49.04,101828,48.79,49.04,104823,50.23,50.23,107818,51.66,51.66,110813,53.10,53.10,113808,54.53,54.53,116803,55.97,55.97
DFW,13,106841,51.19,51.19,110402,52.90,52.90,113963,54.61,54.61,117524,56.31,56.31,121085,58.02,58.02,124646,59.72,59.72,128207,61.43,61.43,131769,63.14,63.14,135330,64.84,64.84,138891,66.55,66.55
DFW,14,126254,60.50,60.50,130462,62.51,62.51,134670,64.53,64.53,138878,66.54,66.54,143086,68.56,68.56,147294,70.58,70.58,151502,72.59,72.59,155711,74.61,74.61,159919,76.63,76.63,164127,78.64,78.64
DFW,15,148507,71.16,71.16,153457,73.53,73.53,158407,75.90,75.90,163357,78.27,78.27,168307,80.65,80.65,173257,83.02,83.02,178207,85.39,85.39,183157,87.76,87.76,183500,87.93,87.93,183500,87.93,87.93
DM,1,24596,11.79,17.69,25422,12.18,18.27,26238,12.57,18.86,27054,12.96,19.44,27870,13.35,20.03,28348,13.58,20.37,29157,13.97,20.96,29972,14.36,21.54,30005,14.38,21.57,30774,14.75,22.13
DM,2,27657,13.25,19.88,28315,13.57,20.36,29231,14.01,21.02,30005,14.38,21.57,30344,14.54,21.81,31236,14.97,22.46,32129,15.39,23.09,33021,15.82,23.73,33914,16.25,24.38,34806,16.68,25.02
DM,3,30177,14.46,21.69,31184,14.94,22.41,32190,15.42,23.13,33196,15.91,23.87,34202,16.39,24.59,35208,16.87,25.31,36214,17.35,26.03,37220,17.83,26.75,38227,18.32,27.48,39233,18.80,28.20
DM,4,33875,16.23,24.35,35004,16.77,25.16,36133,17.31,25.97,37263,17.85,26.78,38392,18.40,27.60,39521,18.94,28.41,40650,19.48,29.22,41779,20.02,30.03,42908,20.56,30.84,44037,21.10,31.65
DM,5,37900,18.16,27.24,39164,18.77,28.16,40427,19.37,29.06,41691,19.98,29.97,42955,20.58,30.87,44219,21.19,31.79,45483,21.79,32.69,46747,22.40,33.60,48010,23.00,34.50,49274,23.61,35.42
DM,6,42249,20.24,30.36,43657,20.92,31.38,45065,21.59,32.39,46472,22.27,33.41,47880,22.94,34.41,49288,23.62,35.43,50696,24.29,36.44,52104,24.97,37.46,53512,25.64,38.46,54920,26.32,39.48
DM,7,46948,22.50,33.75,48513,23.25,34.88,50078,24.00,36.00,51643,24.75,37.13,53207,25.49,38.24,54772,26.24,39.36,56337,26.99,40.49,57902,27.74,41.61,59467,28.49,42.74,61032,29.24,43.86
DM,8,51993,24.91,37.37,53726,25.74,38.61,55460,26.57,39.86,57193,27.40,41.10,58927,28.24,42.36,60660,29.07,43.61,62394,29.90,44.85,64128,30.73,45.45,65861,31.56,45.45,67595,32.39,45.45
DM,9,57426,27.52,41.28,59340,28.43,42.65,61254,29.35,44.03,63168,30.27,45.41,65082,31.18,45.45,66996,32.10,45.45,68910,33.02,45.45,70824,33.94,45.45,72738,34.85,45.45,74652,35.77,45.45
DM,10,63238,30.30,45.45,65347,31.31,45.45,67455,32.32,45.45,69564,33.33,45.45,71672,34.34,45.45,73780,35.35,45.45,75889,36.36,45.45,77997,37.37,45.45,80105,38.38,45.45,82214,39.39,45.45
DM,11,69480,33.29,45.45,71796,34.40,45.45,74112,35.51,45.45,76427,36.62,45.45,78743,37.73,45.45,81059,38.84,45.45,83374,39.95,45.45,85690,41.06,45.45,88006,42.17,45.45,90321,43.28,45.45
DM,12,83278,39.90,45.45,86054,41.23,45.45,88830,42.56,45.45,91606,43.89,45.45,94382,45.22,45.45,97158,46.55,46.55,99934,47.88,47.88,102710,49.21,49.21,105486,50.54,50.54,108262,51.87,51.87
DM,13,99029,47.45,47.45,102329,49.03,49.03,105630,50.61,50.61,108931,52.20,52.20,112232,53.78,53.78,115532,55.36,55.36,118833,56.94,56.94,122134,58.52,58.52,125435,60.10,60.10,128735,61.68,61.68
DM,14,117022,56.07,56.07,120923,57.94,57.94,124823,59.81,59.81,128724,61.68,61.68,132624,63.55,63.55,136524,65.42,65.42,140425,67.29,67.29,144325,69.15,69.15,148226,71.02,71.02,152126,72.89,72.89
DM,15,137649,65.96,65.96,142237,68.15,68.15,146825,70.35,70.35,151413,72.55,72.55,156001,74.75,74.75,160589,76.95,76.95,165177,79.15,79.15,169765,81.34,81.34,174353,83.54,83.54,178941,85.74,85.74
DV,1,24823,11.89,17.84,25656,12.29,18.44,26480,12.69,19.04,27303,13.08,19.62,28127,13.48,20.22,28609,13.71,20.57,29426,14.10,21.15,30249,14.49,21.74,30282,14.51,21.77,31057,14.88,22.32
DV,2,27912,13.37,20.06,28576,13.69,20.54,29500,14.14,21.21,30282,14.51,21.77,30623,14.67,22.01,31524,15.10,22.65,32425,15.54,23.31,33326,15.97,23.96,34227,16.40,24.60,35127,16.83,25.25
DV,3,30456,14.59,21.89,31471,15.08,22.62,32486,15.57,23.36,33502,16.05,24.08,34517,16.54,24.81,35533,17.03,25.55,36548,17.51,26.27,37564,18.00,27.00,38579,18.49,27.74,39594,18.97,28.46
DV,4,34188,16.38,24.57,35327,16.93,25.40,36467,17.47,26.21,37606,18.02,27.03,38746,18.57,27.86,39885,19.11,28.67,41025,19.66,29.49,42164,20.20,30.30,43304,20.75,31.13,44443,21.30,31.95
DV,5,38249,18.33,27.50,39525,18.94,28.41,40800,19.55,29.33,42076,20.16,30.24,43351,20.77,31.16,44627,21.38,32.07,45902,21.99,32.99,47178,22.61,33.92,48453,23.22,34.83,49729,23.83,35.75
DV,6,42638,20.43,30.65,44059,21.11,31.67,45480,21.79,32.69,46901,22.47,33.71,48322,23.15,34.73,49743,23.83,35.75,51164,24.52,36.78,52585,25.20,37.80,54005,25.88,38.82,55426,26.56,39.84
DV,7,47381,22.70,34.05,48960,23.46,35.19,50540,24.22,36.33,52119,24.97,37.46,53698,25.73,38.60,55277,26.49,39.74,56857,27.24,40.86,58436,28.00,42.00,60015,28.76,43.14,61595,29.51,44.27
DV,8,52472,25.14,37.71,54222,25.98,38.97,55971,26.82,40.23,57721,27.66,41.49,59470,28.50,42.75,61220,29.33,44.00,62969,30.17,45.26,64719,31.01,45.87,66468,31.85,45.87,68218,32.69,45.87
DV,9,57956,27.77,41.66,59888,28.70,43.05,61819,29.62,44.43,63751,30.55,45.83,65682,31.47,45.87,67614,32.40,45.87,69545,33.32,45.87,71477,34.25,45.87,73408,35.17,45.87,75340,36.10,45.87
DV,10,63822,30.58,45.87,65949,31.60,45.87,68077,32.62,45.87,70205,33.64,45.87,72333,34.66,45.87,74460,35.68,45.87,76588,36.70,45.87,78716,37.72,45.87,80844,38.74,45.87,82972,39.76,45.87
DV,11,70121,33.60,45.87,72458,34.72,45.87,74795,35.84,45.87,77132,36.96,45.87,79469,38.08,45.87,81806,39.20,45.87,84143,40.32,45.87,86480,41.44,45.87,88817,42.56,45.87,91154,43.68,45.87
DV,12,84046,40.27,45.87,86848,41.61,45.87,89649,42.96,45.87,92451,44.30,45.87,95252,45.64,45.87,98054,46.98,46.98,100856,48.33,48.33,103657,49.67,49.67,106459,51.01,51.01,109260,52.35,52.35
DV,13,99942,47.89,47.89,103273,49.48,49.48,106604,51.08,51.08,109935,52.68,52.68,113266,54.27,54.27,116598,55.87,55.87,119929,57.46,57.46,123260,59.06,59.06,126591,60.66,60.66,129922,62.25,62.25
DV,14,118101,56.59,56.59,122038,58.48,58.48,125974,60.36,60.36,129910,62.25,62.25,133847,64.13,64.13,137783,66.02,66.02,141720,67.91,67.91,145656,69.79,69.79,149592,71.68,71.68,153529,73.56,73.56
DV,15,138918,66.56,66.56,143548,68.78,68.78,148179,71.00,71.00,152809,73.22,73.22,157439,75.44,75.44,162069,77.66,77.66,166700,79.88,79.88,171330,82.09,82.09,175960,84.31,84.31,180591,86.53,86.53
GS,1,20999,10.06,15.09,21704,10.40,15.60,22401,10.73,16.10,23097,11.07,16.61,23794,11.40,17.10,24202,11.60,17.40,24893,11.93,17.90,25589,12.26,18.39,25617,12.27,18.41,26273,12.59,18.89
GS,2,23612,11.31,16.97,24174,11.58,17.37,24956,11.96,17.94,25617,12.27,18.41,25906,12.41,18.62,26668,12.78,19.17,27430,13.14,19.71,28192,13.51,20.27,28954,13.87,20.81,29716,14.24,21.36
GS,3,25764,12.34,18.51,26623,12.76,19.14,27482,13.17,19.76,28341,13.58,20.37,29200,13.99,20.99,30059,14.40,21.60,30918,14.81,22.22,31777,15.23,22.85,32636,15.64,23.46,33495,16.05,24.08
GS,4,28921,13.86,20.79,29885,14.32,21.48,30849,14.78,22.17,31813,15.24,22.86,32777,15.71,23.57,33741,16.17,24.26,34705,16.63,24.95,35669,17.09,25.64,36633,17.55,26.33,37597,18.01,27.02
GS,5,32357,15.50,23.25,33436,16.02,24.03,34515,16.54,24.81,35594,17.06,25.59,36673,17.57,26.36,37752,18.09,27.14,38831,18.61,27.92,39910,19.12,28.68,40989,19.64,29.46,42068,20.16,30.24
GS,6,36070,17.28,25.92,37272,17.86,26.79,38474,18.44,27.66,39676,19.01,28.52,40878,19.59,29.39,42080,20.16,30.24,43282,20.74,31.11,44484,21.31,31.97,45686,21.89,32.84,46888,22.47,33.71
GS,7,40082,19.21,28.82,41418,19.85,29.78,42754,20.49,30.74,44090,21.13,31.70,45426,21.77,32.66,46762,22.41,33.62,48098,23.05,34.58,49434,23.69,35.54,50770,24.33,36.50,52106,24.97,37.46
GS,8,44389,21.27,31.91,45869,21.98,32.97,47349,22.69,34.04,48829,23.40,35.10,50309,24.11,36.17,51789,24.82,37.23,53269,25.52,38.28,54749,26.23,38.81,56229,26.94,38.81,57709,27.65,38.81
GS,9,49028,23.49,35.24,50662,24.28,36.42,52296,25.06,37.59,53930,25.84,38.76,55564,26.62,38.81,57198,27.41,38.81,58832,28.19,38.81,60466,28.97,38.81,62100,29.76,38.81,63734,30.54,38.81
GS,10,53990,25.87,38.81,55790,26.73,38.81,57590,27.59,38.81,59390,28.46,38.81,61190,29.32,38.81,62990,30.18,38.81,64790,31.04,38.81,66590,31.91,38.81,68390,32.77,38.81,70190,33.63,38.81
