LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
CT,12,78484,37.61,42.84,81101,38.86,42.84,83717,40.11,42.84,86334,41.37,42.84,88950,42.62,42.84,91567,43.87,43.87,94183,45.13,45.13,96800,46.38,46.38,99416,47.64,47.64,102033,48.89,48.89
CT,13,93327,44.72,44.72,96438,46.21,46.21,99549,47.70,47.70,102660,49.19,49.19,105771,50.68,50.68,108882,52.17,52.17,111993,53.66,53.66,115104,55.15,55.15,118215,56.64,56.64,121326,58.13,58.13
CT,14,110284,52.84,52.84,113960,54.60,54.60,117636,56.37,56.37,121312,58.13,58.13,124988,59.89,59.89,128664,61.65,61.65,132340,63.41,63.41,136015,65.17,65.17,139691,66.93,66.93,143367,68.70,68.70
CT,15,129724,62.16,62.16,134048,64.23,64.23,138373,66.30,66.30,142697,68.37,68.37,147021,70.45,70.45,151345,72.52,72.52,155669,74.59,74.59,159993,76.66,76.66,164317,78.73,78.73,168641,80.81,80.81
DAY,1,23524,11.27,16.91,24313,11.65,17.48,25095,12.02,18.03,25873,12.40,18.60,26655,12.77,19.16,27112,12.99,19.49,27886,13.36,20.04,28665,13.74,20.61,28696,13.75,20.63,29426,14.10,21.15
DAY,2,26451,12.67,19.01,27080,12.98,19.47,27956,13.40,20.10,28696,13.75,20.63,29019,13.90,20.85,29872,14.31,21.47,30726,14.72,22.08,31579,15.13,22.70,32432,15.54,23.31,33286,15.95,23.93
DAY,3,28861,13.83,20.75,29822,14.29,21.44,30784,14.75,22.13,31746,15.21,22.82,32708,15.67,23.51,33670,16.13,24.20,34631,16.59,24.89,35593,17.05,25.58,36555,17.52,26.28,37517,17.98,26.97
DAY,4,32398,15.52,23.28,33478,16.04,24.06,34557,16.56,24.84,35637,17.08,25.62,36717,17.59,26.39,37797,18.11,27.17,38877,18.63,27.95,39956,19.15,28.73,41036,19.66,29.49,42116,20.18,30.27
DAY,5,36247,17.37,26.06,37456,17.95,26.93,38664,18.53,27.80,39873,19.11,28.67,41081,19.68,29.52,42290,20.26,30.39,43498,20.84,31.26,44707,21.42,32.13,45915,22.00,33.00,47124,22.58,33.87
DAY,6,40406,19.36,29.04,41752,20.01,30.02,43099,20.65,30.98,44446,21.30,31.95,45793,21.94,32.91,47139,22.59,33.89,48486,23.23,34.85,49833,23.88,35.82,51179,24.52,36.78,52526,25.17,37.76
DAY,7,44900,21.51,32.27,46397,22.23,33.35,47894,22.95,34.43,49391,23.67,35.51,50887,24.38,36.57,52384,25.10,37.65,53881,25.82,38.73,55378,26.53,39.80,56875,27.25,40.88,58372,27.97,41.96
DAY,8,49725,23.83,35.75,51383,24.62,36.93,53041,25.41,38.12,54699,26.21,39.32,56357,27.00,40.50,58014,27.80,41.70,59672,28.59,42.89,61330,29.39,43.47,62988,30.18,43.47,64646,30.98,43.47
DAY,9,54922,26.32,39.48,56752,27.19,40.79,58583,28.07,42.11,60414,28.95,43.43,62244,29.82,43.47,64075,30.70,43.47,65905,31.58,43.47,67736,32.46,43.47,69567,33.33,43.47,71397,34.21,43.47
DAY,10,60481,28.98,43.47,62498,29.95,43.47,64515,30.91,43.47,66531,31.88,43.47,68548,32.85,43.47,70564,33.81,43.47,72581,34.78,43.47,74597,35.74,43.47,76614,36.71,43.47,78630,37.68,43.47
DAY,11,66450,31.84,43.47,68666,32.90,43.47,70881,33.96,43.47,73097,35.02,43.47,75312,36.09,43.47,77528,37.15,43.47,79743,38.21,43.47,81959,39.27,43.47,84174,40.33,43.47,86390,41.39,43.47
DAY,12,79647,38.16,43.47,82302,39.44,43.47,84957,40.71,43.47,87613,41.98,43.47,90268,43.25,43.47,92923,44.52,44.52,95579,45.80,45.80,98234,47.07,47.07,100889,48.34,48.34,103545,49.61,49.61
DAY,13,94710,45.38,45.38,97867,46.89,46.89,101024,48.41,48.41,104181,49.92,49.92,107338,51.43,51.43,110495,52.94,52.94,113652,54.46,54.46,116810,55.97,55.97,119967,57.48,57.48,123124,59.00,59.00
DAY,14,111918,53.63,53.63,115649,55.41,55.41,119379,57.20,57.20,123109,58.99,58.99,126840,60.78,60.78,130570,62.56,62.56,134300,64.35,64.35,138031,66.14,66.14,141761,67.93,67.93,145491,69.71,69.71
DAY,15,131646,63.08,63.08,136034,65.18,65.18,140423,67.28,67.28,144811,69.39,69.39,149199,71.49,71.49,153587,73.59,73.59,157975,75.69,75.69,162364,77.80,77.80,166752,79.90,79.90,171140,82.00,82.00
DCB,1,25754,12.34,18.51,26618,12.75,19.13,27474,13.16,19.74,28326,13.57,20.36,29182,13.98,20.97,29683,14.22,21.33,30530,14.63,21.95,31383,15.04,22.56,31417,15.05,22.58,32216,15.44,23.16
DCB,2,28959,13.88,20.82,29648,14.21,21.32,30607,14.67,22.01,31417,15.05,22.58,31771,15.22,22.83,32705,15.67,23.51,33639,16.12,24.18,34573,16.57,24.86,35508,17.01,25.52,36442,17.46,26.19
DCB,3,31597,15.14,22.71,32650,15.64,23.46,33703,16.15,24.23,34756,16.65,24.98,35809,17.16,25.74,36862,17.66,26.49,37915,18.17,27.26,38968,18.67,28.01,40021,19.18,28.77,41074,19.68,29.52
DCB,4,35470,17.00,25.50,36652,17.56,26.34,37834,18.13,27.20,39016,18.69,28.04,40198,19.26,28.89,41380,19.83,29.75,42563,20.39,30.59,43745,20.96,31.44,44927,21.53,32.30,46109,22.09,33.14
DCB,5,39684,19.01,28.52,41007,19.65,29.48,42330,20.28,30.42,43653,20.92,31.38,44976,21.55,32.33,46300,22.18,33.27,47623,22.82,34.23,48946,23.45,35.18,50269,24.09,36.14,51592,24.72,37.08
DCB,6,44237,21.20,31.80,45711,21.90,32.85,47185,22.61,33.92,48660,23.32,34.98,50134,24.02,36.03,51609,24.73,37.10,53083,25.44,38.16,54558,26.14,39.21,56032,26.85,40.28,57506,27.55,41.33
DCB,7,49157,23.55,35.33,50796,24.34,36.51,52435,25.12,37.68,54074,25.91,38.87,55712,26.69,40.04,57351,27.48,41.22,58990,28.27,42.41,60629,29.05,43.58,62268,29.84,44.76,63906,30.62,45.93
DCB,8,54440,26.09,39.14,56255,26.95,40.43,58070,27.82,41.73,59885,28.69,43.04,61700,29.56,44.34,63515,30.43,45.65,65330,31.30,46.95,67145,32.17,47.60,68960,33.04,47.60,70775,33.91,47.60
DCB,9,60129,28.81,43.22,62133,29.77,44.66,64137,30.73,46.10,66142,31.69,47.54,68146,32.65,47.60,70150,33.61,47.60,72154,34.57,47.60,74158,35.53,47.60,76162,36.49,47.60,78167,37.45,47.60
DCB,10,66216,31.73,47.60,68424,32.79,47.60,70631,33.84,47.60,72839,34.90,47.60,75047,35.96,47.60,77255,37.02,47.60,79462,38.07,47.60,81670,39.13,47.60,83878,40.19,47.60,86085,41.25,47.60
DCB,11,72750,34.86,47.60,75176,36.02,47.60,77602,37.18,47.60,80027,38.35,47.60,82453,39.51,47.60,84879,40.67,47.60,87304,41.83,47.60,89730,42.99,47.60,92155,44.16,47.60,94581,45.32,47.60
DCB,12,87198,41.78,47.60,90106,43.17,47.60,93013,44.57,47.60,95920,45.96,47.60,98827,47.35,47.60,101734,48.75,48.75,104641,50.14,50.14,107548,51.53,51.53,110455,52.93,52.93,113362,54.32,54.32
DCB,13,103690,49.68,49.68,107146,51.34,51.34,110603,53.00,53.00,114059,54.65,54.65,117516,56.31,56.31,120972,57.96,57.96,124428,59.62,59.62,127885,61.28,61.28,131341,62.93,62.93,134798,64.59,64.59
DCB,14,122530,58.71,58.71,126614,60.67,60.67,130698,62.62,62.62,134782,64.58,64.58,138866,66.54,66.54,142950,68.50,68.50,147034,70.45,70.45,151118,72.41,72.41,155202,74.37,74.37,159286,76.32,76.32
DCB,15,144128,69.06,69.06,148932,71.36,71.36,153737,73.66,73.66,158541,75.97,75.97,163345,78.27,78.27,168150,80.57,80.57,172500,82.65,82.65,172500,82.65,82.65,172500,82.65,82.65,172500,82.65,82.65
DEN,1,25093,12.02,18.03,25935,12.43,18.65,26768,12.83,19.25,27599,13.22,19.83,28433,13.62,20.43,28921,13.86,20.79,29746,14.25,21.38,30577,14.65,21.98,30610,14.67,22.01,31388,15.04,22.56
DEN,2,28215,13.52,20.28,28886,13.84,20.76,29821,14.29,21.44,30610,14.67,22.01,30955,14.83,22.25,31865,15.27,22.91,32775,15.70,23.55,33686,16.14,24.21,34596,16.58,24.87,35506,17.01,25.52
DEN,3,30786,14.75,22.13,31812,15.24,22.86,32838,15.73,23.60,33864,16.23,24.35,34890,16.72,25.08,35915,17.21,25.82,36941,17.70,26.55,37967,18.19,27.29,38993,18.68,28.02,40019,19.18,28.77
DEN,4,34559,16.56,24.84,35711,17.11,25.67,36863,17.66,26.49,38014,18.21,27.32,39166,18.77,28.16,40318,19.32,28.98,41470,19.87,29.81,42622,20.42,30.63,43773,20.97,31.46,44925,21.53,32.30
DEN,5,38665,18.53,27.80,39954,19.14,28.71,41244,19.76,29.64,42533,20.38,30.57,43822,21.00,31.50,45111,21.62,32.43,46400,22.23,33.35,47689,22.85,34.28,48978,23.47,35.21,50267,24.09,36.14
DEN,6,43101,20.65,30.98,44537,21.34,32.01,45974,22.03,33.05,47411,22.72,34.08,48847,23.41,35.12,50284,24.09,36.14,51720,24.78,37.17,53157,25.47,38.21,54593,26.16,39.24,56030,26.85,40.28
DEN,7,47895,22.95,34.43,49492,23.71,35.57,51088,24.48,36.72,52685,25.24,37.86,54282,26.01,39.02,55879,26.77,40.16,57475,27.54,41.31,59072,28.30,42.45,60669,29.07,43.61,62266,29.84,44.76
DEN,8,53042,25.42,38.13,54811,26.26,39.39,56579,27.11,40.67,58348,27.96,41.94,60116,28.80,43.20,61884,29.65,44.48,63653,30.50,45.75,65421,31.35,46.37,67189,32.19,46.37,68958,33.04,46.37
DEN,9,58585,28.07,42.11,60538,29.01,43.52,62491,29.94,44.91,64443,30.88,46.32,66396,31.81,46.37,68349,32.75,46.37,70302,33.69,46.37,72254,34.62,46.37,74207,35.56,46.37,76160,36.49,46.37
DEN,10,64516,30.91,46.37,66667,31.94,46.37,68818,32.97,46.37,70969,34.01,46.37,73120,35.04,46.37,75271,36.07,46.37,77422,37.10,46.37,79573,38.13,46.37,81724,39.16,46.37,83875,40.19,46.37
DEN,11,70883,33.96,46.37,73246,35.10,46.37,75609,36.23,46.37,77973,37.36,46.37,80336,38.49,46.37,82699,39.63,46.37,85063,40.76,46.37,87426,41.89,46.37,89789,43.02,46.37,92153,44.16,46.37
DEN,12,84960,40.71,46.37,87792,42.07,46.37,90625,43.42,46.37,93457,44.78,46.37,96290,46.14,46.37,99122,47.49,47.49,101954,48.85,48.85,104787,50.21,50.21,107619,51.57,51.57,110452,52.92,52.92
DEN,13,101028,48.41,48.41,104395,50.02,50.02,107763,51.64,51.64,111131,53.25,53.25,114498,54.86,54.86,117866,56.48,56.48,121234,58.09,58.09,124601,59.70,59.70,127969,61.32,61.32,131337,62.93,62.93
DEN,14,119384,57.20,57.20,123363,59.11,59.11,127342,61.02,61.02,131321,62.92,62.92,135301,64.83,64.83,139280,66.74,66.74,143259,68.64,68.64,147238,70.55,70.55,151217,72.46,72.46,155196,74.36,74.36
DEN,15,140428,67.29,67.29,145109,69.53,69.53,149790,71.77,71.77,154471,74.02,74.02,159152,76.26,76.26,163832,78.50,78.50,168513,80.74,80.74,172500,82.65,82.65,172500,82.65,82.65,172500,82.65,82.65
DET,1,25130,12.04,18.06,25973,12.45,18.68,26808,12.85,19.28,27640,13.24,19.86,28475,13.64,20.46,28964,13.88,20.82,29790,14.27,21.41,30623,14.67,22.01,30656,14.69,22.04,31435,15.06,22.59
DET,2,28257,13.54,20.31,28930,13.86,20.79,29865,14.31,21.47,30656,14.69,22.04,31001,14.85,22.28,31913,15.29,22.94,32824,15.73,23.60,33736,16.16,24.24,34648,16.60,24.90,35559,17.04,25.56
DET,3,30832,14.77,22.16,31859,15.27,22.91,32887,15.76,23.64,33914,16.25,24.38,34942,16.74,25.11,35969,17.23,25.85,36997,17.73,26.60,38024,18.22,27.33,39052,18.71,28.07,40079,19.20,28.80
DET,4,34611,16.58,24.87,35764,17.14,25.71,36918,17.69,26.54,38071,18.24,27.36,39225,18.79,28.19,40378,19.35,29.03,41532,19.90,29.85,42685,20.45,30.68,43839,21.01,31.52,44992,21.56,32.34
DET,5,38723,18.55,27.83,40014,19.17,28.76,41305,19.79,29.69,42596,20.41,30.62,43887,21.03,31.55,45178,21.65,32.48,46469,22.27,33.41,47760,22.88,34.32,49051,23.50,35.25,50342,24.12,36.18
DET,6,43165,20.68,31.02,44604,21.37,32.06,46043,22.06,33.09,47481,22.75,34.13,48920,23.44,35.16,50359,24.13,36.20,51798,24.82,37.23,53236,25.51,38.27,54675,26.20,39.30,56114,26.89,40.34
DET,7,47967,22.98,34.47,49566,23.75,35.63,51165,24.52,36.78,52764,25.28,37.92,54363,26.05,39.08,55962,26.81,40.22,57561,27.58,41.37,59161,28.35,42.53,60760,29.11,43.67,62359,29.88,44.82
DET,8,53122,25.45,38.18,54893,26.30,39.45,56664,27.15,40.73,58435,28.00,42.00,60206,28.85,43.28,61977,29.70,44.55,63748,30.55,45.83,65519,31.39,46.44,67290,32.24,46.44,69061,33.09,46.44
DET,9,58673,28.11,42.17,60629,29.05,43.58,62584,29.99,44.99,64540,30.92,46.38,66495,31.86,46.44,68451,32.80,46.44,70407,33.74,46.44,72362,34.67,46.44,74318,35.61,46.44,76274,36.55,46.44
DET,10,64612,30.96,46.44,66767,31.99,46.44,68921,33.02,46.44,71075,34.06,46.44,73229,35.09,46.44,75384,36.12,46.44,77538,37.15,46.44,79692,38.18,46.44,81846,39.22,46.44,84001,40.25,46.44
DET,11,70989,34.01,46.44,73355,35.15,46.44,75722,36.28,46.44,78089,37.42,46.44,80456,38.55,46.44,82823,39.69,46.44,85190,40.82,46.44,87557,41.95,46.44,89924,43.09,46.44,92290,44.22,46.44
DET,12,85087,40.77,46.44,87923,42.13,46.44,90760,43.49,46.44,93597,44.85,46.44,96433,46.21,46.44,99270,47.57,47.57,102107,48.93,48.93,104944,50.28,50.28,107780,51.64,51.64,110617,53.00,53.00
DET,13,101179,48.48,48.48,104551,50.10,50.10,107924,51.71,51.71,111297,53.33,53.33,114669,54.94,54.94,118042,56.56,56.56,121415,58.18,58.18,124788,59.79,59.79,128160,61.41,61.41,131533,63.02,63.02
DET,14,119562,57.29,57.29,123548,59.20,59.20,127533,61.11,61.11,131518,63.02,63.02,135503,64.93,64.93,139488,66.84,66.84,143473,68.75,68.75,147458,70.66,70.66,151443,72.56,72.56,155428,74.47,74.47
DET,15,140638,67.39,67.39,145326,69.63,69.63,150014,71.88,71.88,154701,74.13,74.13,159389,76.37,76.37,164077,78.62,78.62,168765,80.86,80.86,172500,82.65,82.65,172500,82.65,82.65,172500,82.65,82.65
DFW,1,24669,11.82,17.73,25496,12.22,18.33,26316,12.61,18.92,27132,13.00,19.50,27952,13.39,20.09,28432,13.62,20.43,29243,14.01,21.02,30060,14.40,21.60,30093,14.42,21.63,30858,14.79,22.19
DFW,2,27738,13.29,19.94,28398,13.61,20.42,29317,14.05,21.08,30093,14.42,21.63,30431,14.58,21.87,31326,15.01,22.52,32221,15.44,23.16,33116,15.87,23.81,34011,16.30,24.45,34906,16.73,25.10
DFW,3,30265,14.50,21.75,31274,14.99,22.49,32282,15.47,23.21,33291,15.95,23.93,34300,16.44,24.66,35308,16.92,25.38,36317,17.40,26.10,37325,17.88,26.82,38334,18.37,27.56,39342,18.85,28.28
DFW,4,33975,16.28,24.42,35107,16.82,25.23,36239,17.36,26.04,37372,17.91,26.87,38504,18.45,27.68,39636,18.99,28.49,40768,19.53,29.30,41901,20.08,30.12,43033,20.62,30.93,44165,21.16,31.74
DFW,5,38011,18.21,27.32,39279,18.82,28.23,40546,19.43,29.15,41813,20.03,30.05,43081,20.64,30.96,44348,21.25,31.88,45615,21.86,32.79,46882,22.46,33.69,48150,23.07,34.61,49417,23.68,35.52
DFW,6,42372,20.30,30.45,43784,20.98,31.47,45197,21.66,32.49,46609,22.33,33.50,48021,23.01,34.52,49433,23.69,35.54,50846,24.36,36.54,52258,25.04,37.56,53670,25.72,38.58,55082,26.39,39.59
DFW,7,47085,22.56,33.84,48655,23.31,34.97,50224,24.07,36.11,51794,24.82,37.23,53364,25.57,38.36,54934,26.32,39.48,56503,27.07,40.61,58073,27.83,41.75,59643,28.58,42.87,61213,29.33,44.00
DFW,8,52145,24.99,37.49,53884,25.82,38.73,55622,26.65,39.98,57361,27.48,41.22,59099,28.32,42.48,60838,29.15,43.73,62576,29.98,44.97,64315,30.82,45.59,66053,31.65,45.59,67792,32.48,45.59
DFW,9,57595,27.60,41.40,59514,28.52,42.78,61434,29.44,44.16,63354,30.36,45.54,65273,31.28,45.59,67193,32.20,45.59,69113,33.12,45.59,71032,34.04,45.59,72952,34.96,45.59,74872,35.88,45.59
DFW,10,63425,30.39,45.59,65540,31.40,45.59,67654,32.42,45.59,69769,33.43,45.59,71883,34.44,45.59,73998,35.46,45.59,76113,36.47,45.59,78227,37.48,45.59,80342,38.50,45.59,82457,39.51,45.59
DFW,11,69684,33.39,45.59,72007,34.50,45.59,74331,35.62,45.59,76654,36.73,45.59,78977,37.84,45.59,81301,38.96,45.59,83624,40.07,45.59,85947,41.18,45.59,88271,42.30,45.59,90594,43.41,45.59
DFW,12,83523,40.02,45.59,86307,41.35,45.59,89092,42.69,45.59,91877,44.02,45.59,94661,45.36,45.59,97446,46.69,46.69,100230,48.03,48.03,103015,49.36,49.36,105799,50.69,50.69,108584,52.03,52.03
DFW,13,99319,47.59,47.59,102630,49.18,49.18,105941,50.76,50.76,109251,52.35,52.35,112562,53.93,53.93,115873,55.52,55.52,119183,57.11,57.11,122494,58.69,58.69,125805,60.28,60.28,129116,61.87,61.87
DFW,14,117365,56.24,56.24,121277,58.11,58.11,125189,59.99,59.99,129101,61.86,61.86,133012,63.73,63.73,136924,65.61,65.61,140836,67.48,67.48,144748,69.36,69.36,148660,71.23,71.23,152572,73.11,73.11
DFW,15,138053,66.15,66.15,142655,68.35,68.35,147256,70.56,70.56,151858,72.76,72.76,156460,74.97,74.97,161062,77.17,77.17,165663,79.38,79.38,170265,81.58,81.58,172500,82.65,82.65,172500,82.65,82.65
DM,1,22886,10.97,16.46,23654,11.33,17.00,24414,11.70,17.55,25172,12.06,18.09,25932,12.43,18.65,26377,12.64,18.96,27130,13.00,19.50,27888,13.36,20.04,27918,13.38,20.07,28628,13.72,20.58
DM,2,25734,12.33,18.50,26346,12.62,18.93,27198,13.03,19.55,27918,13.38,20.07,28233,13.53,20.30,29063,13.93,20.90,29893,14.32,21.48,30723,14.72,22.08,31553,15.12,22.68,32384,15.52,23.28
DM,3,28078,13.45,20.18,29014,13.90,20.85,29950,14.35,21.53,30886,14.80,22.20,31821,15.25,22.88,32757,15.70,23.55,33693,16.14,24.21,34628,16.59,24.89,35564,17.04,25.56,36500,17.49,26.24
DM,4,31520,15.10,22.65,32570,15.61,23.42,33621,16.11,24.17,34671,16.61,24.92,35722,17.12,25.68,36772,17.62,26.43,37823,18.12,27.18,38873,18.63,27.95,39924,19.13,28.70,40974,19.63,29.45
DM,5,35265,16.90,25.35,36441,17.46,26.19,37616,18.02,27.03,38792,18.59,27.89,39968,19.15,28.73,41144,19.71,29.57,42319,20.28,30.42,43495,20.84,31.26,44671,21.40,32.10,45847,21.97,32.96
DM,6,39311,18.84,28.26,40621,19.46,29.19,41931,20.09,30.14,43241,20.72,31.08,44551,21.35,32.03,45862,21.98,32.97,47172,22.60,33.90,48482,23.23,34.85,49792,23.86,35.79,51103,24.49,36.74
DM,7,43683,20.93,31.40,45139,21.63,32.45,46596,22.33,33.50,48052,23.02,34.53,49508,23.72,35.58,50965,24.42,36.63,52421,25.12,37.68,53877,25.82,38.73,55334,26.51,39.77,56790,27.21,40.82
DM,8,48378,23.18,34.77,49991,23.95,35.93,51604,24.73,37.10,53216,25.50,38.25,54829,26.27,39.41,56442,27.04,40.56,58055,27.82,41.73,59668,28.59,42.29,61281,29.36,42.29,62894,30.14,42.29
DM,9,53433,25.60,38.40,55214,26.46,39.69,56995,27.31,40.97,58776,28.16,42.24,60557,29.02,42.29,62338,29.87,42.29,64119,30.72,42.29,65900,31.58,42.29,67681,32.43,42.29,69462,33.28,42.29
DM,10,58842,28.19,42.29,60804,29.13,42.29,62766,30.07,42.29,64728,31.01,42.29,66690,31.95,42.29,68652,32.90,42.29,70614,33.84,42.29,72575,34.77,42.29,74537,35.71,42.29,76499,36.66,42.29
DM,11,64649,30.98,42.29,66805,32.01,42.29,68960,33.04,42.29,71116,34.08,42.29,73271,35.11,42.29,75427,36.14,42.29,77582,37.17,42.29,79738,38.21,42.29,81893,39.24,42.29,84049,40.27,42.29
DM,12,77488,37.13,42.29,80072,38.37,42.29,82655,39.60,42.29,85238,40.84,42.29,87822,42.08,42.29,90405,43.32,43.32,92988,44.56,44.56,95572,45.79,45.79,98155,47.03,47.03,100739,48.27,48.27
DM,13,92143,44.15,44.15,95215,45.62,45.62,98286,47.09,47.09,101358,48.57,48.57,104429,50.04,50.04,107501,51.51,51.51,110572,52.98,52.98,113644,54.45,54.45,116715,55.92,55.92,119787,57.40,57.40
DM,14,108885,52.17,52.17,112514,53.91,53.91,116144,55.65,55.65,119773,57.39,57.39,123402,59.13,59.13,127031,60.87,60.87,130661,62.61,62.61,134290,64.35,64.35,137919,66.08,66.08,141548,67.82,67.82
DM,15,128078,61.37,61.37,132348,63.42,63.42,136617,65.46,65.46,140886,67.51,67.51,145155,69.55,69.55,149425,71.60,71.60,153694,73.64,73.64,157963,75.69,75.69,162233,77.74,77.74,166502,79.78,79.78
DV,1,23101,11.07,16.61,23876,11.44,17.16,24644,11.81,17.72,25408,12.17,18.26,26176,12.54,18.81,26625,12.76,19.14,27385,13.12,19.68,28150,13.49,20.24,28181,13.50,20.25,28897,13.85,20.78
DV,2,25976,12.45,18.68,26594,12.74,19.11,27454,13.15,19.73,28181,13.50,20.25,28498,13.66,20.49,29336,14.06,21.09,30174,14.46,21.69,31012,14.86,22.29,31850,15.26,22.89,32688,15.66,23.49
DV,3,28342,13.58,20.37,29287,14.03,21.05,30231,14.49,21.74,31176,14.94,22.41,32120,15.39,23.09,33065,15.84,23.76,34009,16.30,24.45,34954,16.75,25.13,35899,17.20,25.80,36843,17.65,26.48
DV,4,31816,15.24,22.86,32877,15.75,23.63,33937,16.26,24.39,34997,16.77,25.16,36058,17.28,25.92,37118,17.79,26.69,38178,18.29,27.44,39239,18.80,28.20,40299,19.31,28.97,41360,19.82,29.73
DV,5,35597,17.06,25.59,36783,17.62,26.43,37970,18.19,27.29,39157,18.76,28.14,40344,19.33,29.00,41530,19.90,29.85,42717,20.47,30.71,43904,21.04,31.56,45091,21.61,32.42,46278,22.17,33.26
DV,6,39680,19.01,28.52,41003,19.65,29.48,42325,20.28,30.42,43648,20.91,31.37,44970,21.55,32.33,46293,22.18,33.27,47615,22.82,34.23,48938,23.45,35.18,50260,24.08,36.12,51583,24.72,37.08
DV,7,44094,21.13,31.70,45564,21.83,32.75,47034,22.54,33.81,48504,23.24,34.86,49974,23.95,35.93,51444,24.65,36.98,52914,25.35,38.03,54384,26.06,39.09,55854,26.76,40.14,57324,27.47,41.21
DV,8,48833,23.40,35.10,50461,24.18,36.27,52089,24.96,37.44,53717,25.74,38.61,55345,26.52,39.78,56973,27.30,40.95,58601,28.08,42.12,60229,28.86,42.69,61857,29.64,42.69,63485,30.42,42.69
DV,9,53936,25.84,38.76,55733,26.70,40.05,57531,27.57,41.36,59329,28.43,42.65,61126,29.29,42.69,62924,30.15,42.69,64722,31.01,42.69,66520,31.87,42.69,68317,32.73,42.69,70115,33.60,42.69
DV,10,59395,28.46,42.69,61376,29.41,42.69,63356,30.36,42.69,65336,31.31,42.69,67317,32.26,42.69,69297,33.20,42.69,71277,34.15,42.69,73258,35.10,42.69,75238,36.05,42.69,77218,37.00,42.69
DV,11,65257,31.27,42.69,67433,32.31,42.69,69608,33.35,42.69,71784,34.40,42.69,73960,35.44,42.69,76136,36.48,42.69,78311,37.52,42.69,80487,38.57,42.69,82663,39.61,42.69,84839,40.65,42.69
DV,12,78217,37.48,42.69,80824,38.73,42.69,83432,39.98,42.69,86040,41.23,42.69,88647,42.48,42.69,91255,43.73,43.73,93863,44.98,44.98,96470,46.22,46.22,99078,47.47,47.47,101686,48.72,48.72
DV,13,93009,44.57,44.57,96110,46.05,46.05,99210,47.54,47.54,102311,49.02,49.02,105411,50.51,50.51,108511,51.99,51.99,111612,53.48,53.48,114712,54.97,54.97,117812,56.45,56.45,120913,57.94,57.94
DV,14,109909,52.66,52.66,113572,54.42,54.42,117235,56.17,56.17,120899,57.93,57.93,124562,59.68,59.68,128226,61.44,61.44,131889,63.20,63.20,135552,64.95,64.95,139216,66.71,66.71,142879,68.46,68.46
DV,15,129282,61.95,61.95,133592,64.01,64.01,137901,66.08,66.08,142211,68.14,68.14,146520,70.21,70.21,150829,72.27,72.27,155139,74.34,74.34,159448,76.40,76.40,163758,78.47,78.47,168067,80.53,80.53
GS,1,19738,9.46,14.19,20400,9.77,14.66,21056,10.09,15.14,21709,10.40,15.60,22365,10.72,16.08,22749,10.90,16.35,23398,11.21,16.82,24052,11.52,17.28,24078,11.54,17.31,24690,11.83,17.75
GS,2,22194,10.63,15.95,22722,10.89,16.34,23457,11.24,16.86,24078,11.54,17.31,24349,11.67,17.51,25065,12.01,18.02,25781,12.35,18.53,26497,12.70,19.05,27213,13.04,19.56,27929,13.38,20.07
GS,3,24216,11.60,17.40,25023,11.99,17.99,25830,12.38,18.57,26637,12.76,19.14,27444,13.15,19.73,28251,13.54,20.31,29058,13.92,20.88,29865,14.31,21.47,30672,14.70,22.05,31479,15.08,22.62
GS,4,27184,13.03,19.55,28090,13.46,20.19,28996,13.89,20.84,29902,14.33,21.50,30808,14.76,22.14,31714,15.20,22.80,32620,15.63,23.45,33526,16.06,24.09,34432,16.50,24.75,35338,16.93,25.40
GS,5,30414,14.57,21.86,31428,15.06,22.59,32442,15.54,23.31,33456,16.03,24.05,34470,16.52,24.78,35484,17.00,25.50,36498,17.49,26.24,37512,17.97,26.96,38526,18.46,27.69,39540,18.95,28.43
GS,6,33903,16.24,24.36,35033,16.79,25.19,36163,17.33,26.00,37293,17.87,26.81,38423,18.41,27.62,39553,18.95,28.43,40683,19.49,29.24,41813,20.03,30.05,42943,20.58,30.87,44073,21.12,31.68
GS,7,37674,18.05,27.08,38930,18.65,27.98,40186,19.26,28.89,41442,19.86,29.79,42698,20.46,30.69,43954,21.06,31.59,45210,21.66,32.49,46466,22.26,33.39,47722,22.87,34.31,48978,23.47,35.21
GS,8,41723,19.99,29.99,43114,20.66,30.99,44505,21.32,31.98,45896,21.99,32.99,47287,22.66,33.99,48678,23.32,34.98,50069,23.99,35.99,51460,24.66,36.48,52851,25.32,36.48,54242,25.99,36.48
GS,9,46083,22.08,33.12,47619,22.82,34.23,49155,23.55,35.33,50691,24.29,36.44,52227,25.02,36.48,53763,25.76,36.48,55299,26.50,36.48,56835,27.23,36.48,58371,27.97,36.48,59907,28.70,36.48
GS,10,50748,24.32,36.48,52440,25.13,36.48,54132,25.94,36.48,55824,26.75,36.48,57516,27.56,36.48,59208,28.37,36.48,60900,29.18,36.48,62592,29.99,36.48,64284,30.80,36.48,65976,31.61,36.48
