LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
CHI,13,92632,44.39,44.39,95721,45.87,45.87,98809,47.34,47.34,101897,48.82,48.82,104986,50.30,50.30,108074,51.78,51.78,111162,53.26,53.26,114251,54.74,54.74,117339,56.22,56.22,120427,57.70,57.70
CHI,14,109463,52.45,52.45,113112,54.20,54.20,116761,55.95,55.95,120410,57.70,57.70,124059,59.44,59.44,127708,61.19,61.19,131357,62.94,62.94,135006,64.69,64.69,138655,66.44,66.44,142304,68.19,68.19
CHI,15,128759,61.70,61.70,133052,63.75,63.75,137344,65.81,65.81,141637,67.87,67.87,145929,69.92,69.92,150222,71.98,71.98,154514,74.04,74.04,158807,76.09,76.09,160300,76.81,76.81,160300,76.81,76.81
CIN,1,21784,10.44,15.66,22512,10.79,16.19,23237,11.13,16.70,23957,11.48,17.22,24682,11.83,17.75,25106,12.03,18.05,25822,12.37,18.56,26544,12.72,19.08,26573,12.73,19.10,27245,13.05,19.58
CIN,2,24492,11.74,17.61,25075,12.01,18.02,25886,12.40,18.60,26573,12.73,19.10,26874,12.88,19.32,27665,13.26,19.89,28456,13.63,20.45,29247,14.01,21.02,30038,14.39,21.59,30829,14.77,22.16
CIN,3,26723,12.80,19.20,27614,13.23,19.85,28505,13.66,20.49,29395,14.08,21.12,30286,14.51,21.77,31177,14.94,22.41,32068,15.37,23.06,32958,15.79,23.69,33849,16.22,24.33,34740,16.65,24.98
CIN,4,30000,14.37,21.56,31000,14.85,22.28,32000,15.33,23.00,33000,15.81,23.72,34000,16.29,24.44,35000,16.77,25.16,36000,17.25,25.88,37000,17.73,26.60,38000,18.21,27.32,39000,18.69,28.04
CIN,5,33564,16.08,24.12,34683,16.62,24.93,35801,17.15,25.73,36920,17.69,26.54,38039,18.23,27.35,39158,18.76,28.14,40276,19.30,28.95,41395,19.83,29.75,42514,20.37,30.56,43632,20.91,31.37
CIN,6,37414,17.93,26.90,38661,18.52,27.78,39908,19.12,28.68,41155,19.72,29.58,42402,20.32,30.48,43649,20.91,31.37,44896,21.51,32.27,46143,22.11,33.17,47390,22.71,34.07,48637,23.30,34.95
CIN,7,41577,19.92,29.88,42963,20.59,30.89,44349,21.25,31.88,45734,21.91,32.87,47120,22.58,33.87,48506,23.24,34.86,49892,23.91,35.87,51278,24.57,36.86,52664,25.23,37.85,54050,25.90,38.85
CIN,8,46044,22.06,33.09,47579,22.80,34.20,49113,23.53,35.30,50648,24.27,36.41,52182,25.00,37.50,53716,25.74,38.61,55251,26.47,39.71,56785,27.21,40.26,58319,27.94,40.26,59854,28.68,40.26
CIN,9,50857,24.37,36.56,52551,25.18,37.77,54246,25.99,38.99,55941,26.80,40.20,57635,27.62,40.26,59330,28.43,40.26,61025,29.24,40.26,62720,30.05,40.26,64414,30.86,40.26,66109,31.68,40.26
CIN,10,56005,26.84,40.26,57872,27.73,40.26,59739,28.62,40.26,61606,29.52,40.26,63472,30.41,40.26,65339,31.31,40.26,67206,32.20,40.26,69073,33.10,40.26,70940,33.99,40.26,72807,34.89,40.26
CIN,11,61531,29.48,40.26,63582,30.47,40.26,65633,31.45,40.26,67684,32.43,40.26,69735,33.41,40.26,71786,34.40,40.26,73837,35.38,40.26,75888,36.36,40.26,77939,37.34,40.26,79990,38.33,40.26
CIN,12,73751,35.34,40.26,76209,36.52,40.26,78668,37.69,40.26,81126,38.87,40.26,83584,40.05,40.26,86043,41.23,41.23,88501,42.41,42.41,90959,43.58,43.58,93418,44.76,44.76,95876,45.94,45.94
CIN,13,87700,42.02,42.02,90623,43.42,43.42,93547,44.82,44.82,96471,46.22,46.22,99395,47.63,47.63,102319,49.03,49.03,105243,50.43,50.43,108167,51.83,51.83,111090,53.23,53.23,114014,54.63,54.63
CIN,14,103634,49.66,49.66,107088,51.31,51.31,110543,52.97,52.97,113998,54.62,54.62,117452,56.28,56.28,120907,57.93,57.93,124362,59.59,59.59,127817,61.24,61.24,131271,62.90,62.90,134726,64.55,64.55
CIN,15,121902,58.41,58.41,125966,60.36,60.36,130030,62.30,62.30,134094,64.25,64.25,138158,66.20,66.20,142222,68.15,68.15,146286,70.09,70.09,150350,72.04,72.04,154414,73.99,73.99,158478,75.94,75.94
CLE,1,21804,10.45,15.68,22533,10.80,16.20,23258,11.14,16.71,23980,11.49,17.24,24705,11.84,17.76,25129,12.04,18.06,25846,12.38,18.57,26569,12.73,19.10,26597,12.74,19.11,27270,13.07,19.61
CLE,2,24515,11.75,17.63,25098,12.03,18.05,25910,12.41,18.62,26597,12.74,19.11,26899,12.89,19.34,27691,13.27,19.91,28482,13.65,20.48,29274,14.03,21.05,30066,14.41,21.62,30857,14.79,22.19
CLE,3,26748,12.82,19.23,27640,13.24,19.86,28531,13.67,20.51,29423,14.10,21.15,30314,14.53,21.80,31206,14.95,22.43,32097,15.38,23.07,32989,15.81,23.72,33880,16.23,24.35,34772,16.66,24.99
CLE,4,30028,14.39,21.59,31029,14.87,22.31,32030,15.35,23.03,33030,15.83,23.75,34031,16.31,24.47,35032,16.79,25.19,36033,17.27,25.91,37034,17.75,26.63,38035,18.22,27.33,39036,18.70,28.05
CLE,5,33595,16.10,24.15,34715,16.63,24.95,35835,17.17,25.76,36954,17.71,26.57,38074,18.24,27.36,39194,18.78,28.17,40314,19.32,28.98,41433,19.85,29.78,42553,20.39,30.59,43673,20.93,31.40
CLE,6,37449,17.94,26.91,38697,18.54,27.81,39945,19.14,28.71,41193,19.74,29.61,42441,20.34,30.51,43689,20.93,31.40,44938,21.53,32.30,46186,22.13,33.20,47434,22.73,34.10,48682,23.33,35.00
CLE,7,41615,19.94,29.91,43002,20.60,30.90,44390,21.27,31.91,45777,21.93,32.90,47164,22.60,33.90,48551,23.26,34.89,49938,23.93,35.90,51326,24.59,36.89,52713,25.26,37.89,54100,25.92,38.88
CLE,8,46087,22.08,33.12,47623,22.82,34.23,49159,23.55,35.33,50694,24.29,36.44,52230,25.03,37.55,53766,25.76,38.64,55302,26.50,39.75,56838,27.23,40.29,58373,27.97,40.29,59909,28.71,40.29
CLE,9,50904,24.39,36.59,52600,25.20,37.80,54296,26.02,39.03,55993,26.83,40.25,57689,27.64,40.29,59385,28.45,40.29,61081,29.27,40.29,62778,30.08,40.29,64474,30.89,40.29,66170,31.71,40.29
CLE,10,56057,26.86,40.29,57925,27.76,40.29,59794,28.65,40.29,61663,29.55,40.29,63531,30.44,40.29,65400,31.34,40.29,67269,32.23,40.29,69137,33.13,40.29,71006,34.02,40.29,72874,34.92,40.29
CLE,11,61588,29.51,40.29,63641,30.49,40.29,65694,31.48,40.29,67746,32.46,40.29,69799,33.44,40.29,71852,34.43,40.29,73905,35.41,40.29,75958,36.40,40.29,78011,37.38,40.29,80064,38.36,40.29
CLE,12,73819,35.37,40.29,76280,36.55,40.29,78741,37.73,40.29,81201,38.91,40.29,83662,40.09,40.29,86123,41.27,41.27,88583,42.45,42.45,91044,43.62,43.62,93504,44.80,44.80,95965,45.98,45.98
CLE,13,87781,42.06,42.06,90707,43.46,43.46,93634,44.87,44.87,96560,46.27,46.27,99487,47.67,47.67,102414,49.07,49.07,105340,50.47,50.47,108267,51.88,51.88,111193,53.28,53.28,114120,54.68,54.68
CLE,14,103730,49.70,49.70,107187,51.36,51.36,110645,53.02,53.02,114103,54.67,54.67,117561,56.33,56.33,121019,57.99,57.99,124477,59.64,59.64,127935,61.30,61.30,131393,62.96,62.96,134851,64.61,64.61
CLE,15,122015,58.46,58.46,126083,60.41,60.41,130151,62.36,62.36,134218,64.31,64.31,138286,66.26,66.26,142354,68.21,68.21,146422,70.16,70.16,150489,72.11,72.11,154557,74.06,74.06,158625,76.01,76.01
COL,1,21537,10.32,15.48,22256,10.66,15.99,22972,11.01,16.52,23685,11.35,17.03,24401,11.69,17.54,24820,11.89,17.84,25528,12.23,18.35,26242,12.57,18.86,26270,12.59,18.89,26935,12.91,19.37
COL,2,24213,11.60,17.40,24790,11.88,17.82,25592,12.26,18.39,26270,12.59,18.89,26569,12.73,19.10,27351,13.11,19.67,28133,13.48,20.22,28915,13.85,20.78,29697,14.23,21.35,30478,14.60,21.90
COL,3,26420,12.66,18.99,27300,13.08,19.62,28181,13.50,20.25,29061,13.92,20.88,29942,14.35,21.53,30822,14.77,22.16,31703,15.19,22.79,32584,15.61,23.42,33464,16.03,24.05,34345,16.46,24.69
COL,4,29659,14.21,21.32,30648,14.69,22.04,31636,15.16,22.74,32625,15.63,23.45,33613,16.11,24.17,34602,16.58,24.87,35590,17.05,25.58,36579,17.53,26.30,37568,18.00,27.00,38556,18.47,27.71
COL,5,33182,15.90,23.85,34288,16.43,24.65,35394,16.96,25.44,36500,17.49,26.24,37606,18.02,27.03,38712,18.55,27.83,39818,19.08,28.62,40924,19.61,29.42,42030,20.14,30.21,43136,20.67,31.01
COL,6,36989,17.72,26.58,38222,18.31,27.47,39454,18.90,28.35,40687,19.50,29.25,41920,20.09,30.14,43153,20.68,31.02,44386,21.27,31.91,45618,21.86,32.79,46851,22.45,33.68,48084,23.04,34.56
COL,7,41104,19.70,29.55,42474,20.35,30.53,43844,21.01,31.52,45215,21.67,32.51,46585,22.32,33.48,47955,22.98,34.47,49325,23.63,35.45,50695,24.29,36.44,52065,24.95,37.43,53436,25.60,38.40
COL,8,45521,21.81,32.72,47038,22.54,33.81,48555,23.27,34.91,50072,23.99,35.99,51589,24.72,37.08,53106,25.45,38.18,54623,26.17,39.26,56140,26.90,39.80,57657,27.63,39.80,59173,28.35,39.80
COL,9,50278,24.09,36.14,51954,24.89,37.34,53629,25.70,38.55,55305,26.50,39.75,56980,27.30,39.80,58656,28.11,39.80,60331,28.91,39.80,62007,29.71,39.80,63682,30.51,39.80,65357,31.32,39.80
COL,10,55368,26.53,39.80,57214,27.41,39.80,59060,28.30,39.80,60905,29.18,39.80,62751,30.07,39.80,64597,30.95,39.80,66442,31.84,39.80,68288,32.72,39.80,70134,33.61,39.80,71979,34.49,39.80
COL,11,60831,29.15,39.80,62859,30.12,39.80,64887,31.09,39.80,66914,32.06,39.80,68942,33.03,39.80,70970,34.01,39.80,72997,34.98,39.80,75025,35.95,39.80,77053,36.92,39.80,79080,37.89,39.80
COL,12,72913,34.94,39.80,75343,36.10,39.80,77774,37.27,39.80,80204,38.43,39.80,82634,39.59,39.80,85065,40.76,40.76,87495,41.92,41.92,89925,43.09,43.09,92356,44.25,44.25,94786,45.42,45.42
COL,13,86703,41.54,41.54,89593,42.93,42.93,92484,44.31,44.31,95374,45.70,45.70,98265,47.08,47.08,101156,48.47,48.47,104046,49.85,49.85,106937,51.24,51.24,109828,52.62,52.62,112718,54.01,54.01
COL,14,102455,49.09,49.09,105871,50.73,50.73,109286,52.37,52.37,112702,54.00,54.00,116117,55.64,55.64,119533,57.28,57.28,122948,58.91,58.91,126364,60.55,60.55,129779,62.18,62.18,133195,63.82,63.82
COL,15,120517,57.75,57.75,124534,59.67,59.67,128552,61.60,61.60,132570,63.52,63.52,136588,65.45,65.45,140606,67.37,67.37,144623,69.30,69.30,148641,71.22,71.22,152659,73.15,73.15,156677,75.07,75.07
CS,1,21006,10.07,15.11,21708,10.40,15.60,22407,10.74,16.11,23102,11.07,16.61,23801,11.40,17.10,24210,11.60,17.40,24900,11.93,17.90,25596,12.26,18.39,25624,12.28,18.42,26272,12.59,18.89
CS,2,23617,11.32,16.98,24180,11.59,17.39,24962,11.96,17.94,25624,12.28,18.42,25915,12.42,18.63,26677,12.78,19.17,27440,13.15,19.73,28203,13.51,20.27,28966,13.88,20.82,29728,14.24,21.36
CS,3,25769,12.35,18.53,26628,12.76,19.14,27487,13.17,19.76,28346,13.58,20.37,29205,13.99,20.99,30064,14.41,21.62,30923,14.82,22.23,31782,15.23,22.85,32640,15.64,23.46,33499,16.05,24.08
CS,4,28929,13.86,20.79,29893,14.32,21.48,30857,14.79,22.19,31822,15.25,22.88,32786,15.71,23.57,33750,16.17,24.26,34714,16.63,24.95,35679,17.10,25.65,36643,17.56,26.34,37607,18.02,27.03
CS,5,32366,15.51,23.27,33444,16.02,24.03,34523,16.54,24.81,35602,17.06,25.59,36681,17.58,26.37,37760,18.09,27.14,38838,18.61,27.92,39917,19.13,28.70,40996,19.64,29.46,42075,20.16,30.24
CS,6,36078,17.29,25.94,37281,17.86,26.79,38483,18.44,27.66,39686,19.02,28.53,40888,19.59,29.39,42091,20.17,30.26,43293,20.74,31.11,44496,21.32,31.98,45698,21.90,32.85,46901,22.47,33.71
CS,7,40092,19.21,28.82,41429,19.85,29.78,42765,20.49,30.74,44102,21.13,31.70,45438,21.77,32.66,46775,22.41,33.62,48111,23.05,34.58,49447,23.69,35.54,50784,24.33,36.50,52120,24.97,37.46
CS,8,44401,21.28,31.92,45880,21.98,32.97,47360,22.69,34.04,48839,23.40,35.10,50319,24.11,36.17,51799,24.82,37.23,53278,25.53,38.30,54758,26.24,38.82,56237,26.95,38.82,57717,27.66,38.82
CS,9,49041,23.50,35.25,50675,24.28,36.42,52309,25.06,37.59,53944,25.85,38.78,55578,26.63,38.82,57212,27.41,38.82,58846,28.20,38.82,60480,28.98,38.82,62115,29.76,38.82,63749,30.55,38.82
CS,10,54005,25.88,38.82,55806,26.74,38.82,57606,27.60,38.82,59406,28.46,38.82,61206,29.33,38.82,63007,30.19,38.82,64807,31.05,38.82,66607,31.92,38.82,68407,32.78,38.82,70208,33.64,38.82
CS,11,59334,28.43,38.82,61312,29.38,38.82,63289,30.33,38.82,65267,31.27,38.82,67245,32.22,38.82,69223,33.17,38.82,71201,34.12,38.82,73178,35.06,38.82,75156,36.01,38.82,77134,36.96,38.82
CS,12,71118,34.08,38.82,73489,35.21,38.82,75859,36.35,38.82,78230,37.48,38.82,80600,38.62,38.82,82971,39.76,39.76,85341,40.89,40.89,87712,42.03,42.03,90083,43.16,43.16,92453,44.30,44.30
CS,13,84568,40.52,40.52,87388,41.87,41.87,90207,43.22,43.22,93027,44.57,44.57,95846,45.93,45.93,98666,47.28,47.28,101485,48.63,48.63,104305,49.98,49.98,107124,51.33,51.33,109944,52.68,52.68
CS,14,99934,47.88,47.88,103265,49.48,49.48,106596,51.08,51.08,109928,52.67,52.67,113259,54.27,54.27,116591,55.87,55.87,119922,57.46,57.46,123253,59.06,59.06,126585,60.65,60.65,129916,62.25,62.25
CS,15,117550,56.32,56.32,121469,58.20,58.20,125388,60.08,60.08,129307,61.96,61.96,133226,63.84,63.84,137145,65.71,65.71,141063,67.59,67.59,144982,69.47,69.47,148901,71.35,71.35,152820,73.22,73.22
CT,1,20992,10.06,15.09,21693,10.39,15.59,22391,10.73,16.10,23086,11.06,16.59,23784,11.40,17.10,24193,11.59,17.39,24883,11.92,17.88,25578,12.26,18.39,25606,12.27,18.41,26254,12.58,18.87
CT,2,23601,11.31,16.97,24163,11.58,17.37,24944,11.95,17.93,25606,12.27,18.41,25897,12.41,18.62,26659,12.77,19.16,27421,13.14,19.71,28183,13.50,20.25,28945,13.87,20.81,29707,14.23,21.35
CT,3,25751,12.34,18.51,26610,12.75,19.13,27468,13.16,19.74,28326,13.57,20.36,29184,13.98,20.97,30043,14.40,21.60,30901,14.81,22.22,31759,15.22,22.83,32618,15.63,23.45,33476,16.04,24.06
CT,4,28909,13.85,20.78,29872,14.31,21.47,30836,14.78,22.17,31799,15.24,22.86,32763,15.70,23.55,33727,16.16,24.24,34690,16.62,24.93,35654,17.08,25.62,36617,17.55,26.33,37581,18.01,27.02
CT,5,32343,15.50,23.25,33421,16.01,24.02,34499,16.53,24.80,35577,17.05,25.58,36655,17.56,26.34,37733,18.08,27.12,38811,18.60,27.90,39889,19.11,28.67,40967,19.63,29.45,42045,20.15,30.23
CT,6,36053,17.28,25.92,37255,17.85,26.78,38456,18.43,27.65,39658,19.00,28.50,40860,19.58,29.37,42061,20.15,30.23,43263,20.73,31.10,44465,21.31,31.97,45666,21.88,32.82,46868,22.46,33.69
CT,7,40064,19.20,28.80,41400,19.84,29.76,42735,20.48,30.72,44071,21.12,31.68,45406,21.76,32.64,46742,22.40,33.60,48077,23.04,34.56,49413,23.68,35.52,50748,24.32,36.48,52084,24.96,37.44
CT,8,44370,21.26,31.89,45848,21.97,32.96,47327,22.68,34.02,48805,23.39,35.09,50284,24.09,36.14,51762,24.80,37.20,53241,25.51,38.27,54719,26.22,38.79,56198,26.93,38.79,57677,27.64,38.79
CT,9,49007,23.48,35.22,50640,24.26,36.39,52273,25.05,37.58,53906,25.83,38.75,55539,26.61,38.79,57172,27.39,38.79,58805,28.18,38.79,60438,28.96,38.79,62071,29.74,38.79,63704,30.52,38.79
CT,10,53968,25.86,38.79,55767,26.72,38.79,57566,27.58,38.79,59365,28.45,38.79,61164,29.31,38.79,62963,30.17,38.79,64762,31.03,38.79,66561,31.89,38.79,68360,32.76,38.79,70159,33.62,38.79
CT,11,59293,28.41,38.79,61269,29.36,38.79,63245,30.30,38.79,65222,31.25,38.79,67198,32.20,38.79,69174,33.15,38.79,71151,34.09,38.79,73127,35.04,38.79,75104,35.99,38.79,77080,36.93,38.79
CT,12,71068,34.05,38.79,73437,35.19,38.79,75806,36.32,38.79,78175,37.46,38.79,80544,38.59,38.79,82913,39.73,39.73,85282,40.86,40.86,87651,42.00,42.00,90020,43.13,43.13,92389,44.27,44.27
CT,13,84509,40.49,40.49,87327,41.84,41.84,90144,43.19,43.19,92962,44.54,44.54,95779,45.89,45.89,98597,47.24,47.24,101414,48.59,48.59,104232,49.94,49.94,107049,51.29,51.29,109867,52.64,52.64
CT,14,99864,47.85,47.85,103193,49.45,49.45,106522,51.04,51.04,109851,52.64,52.64,113180,54.23,54.23,116509,55.83,55.83,119838,57.42,57.42,123167,59.02,59.02,126496,60.61,60.61,129825,62.21,62.21
CT,15,117468,56.29,56.29,121384,58.16,58.16,125300,60.04,60.04,129216,61.91,61.91,133133,63.79,63.79,137049,65.67,65.67,140965,67.54,67.54,144881,69.42,69.42,148797,71.30,71.30,152713,73.17,73.17
DAY,1,21370,10.24,15.36,22084,10.58,15.87,22794,10.92,16.38,23502,11.26,16.89,24212,11.60,17.40,24628,11.80,17.70,25331,12.14,18.21,26039,12.48,18.72,26067,12.49,18.74,26726,12.81,19.22
DAY,2,24026,11.51,17.27,24598,11.79,17.69,25394,12.17,18.26,26067,12.49,18.74,26363,12.63,18.95,27139,13.00,19.50,27915,13.38,20.07,28690,13.75,20.63,29466,14.12,21.18,30242,14.49,21.74
DAY,3,26215,12.56,18.84,27089,12.98,19.47,27962,13.40,20.10,28836,13.82,20.73,29710,14.24,21.36,30584,14.65,21.98,31457,15.07,22.61,32331,15.49,23.24,33205,15.91,23.87,34079,16.33,24.50
DAY,4,29429,14.10,21.15,30410,14.57,21.86,31391,15.04,22.56,32372,15.51,23.27,33353,15.98,23.97,34334,16.45,24.68,35315,16.92,25.38,36296,17.39,26.09,37277,17.86,26.79,38257,18.33,27.50
DAY,5,32925,15.78,23.67,34023,16.30,24.45,35120,16.83,25.25,36218,17.35,26.03,37315,17.88,26.82,38412,18.41,27.62,39510,18.93,28.40,40607,19.46,29.19,41705,19.98,29.97,42802,20.51,30.77
DAY,6,36702,17.59,26.39,37925,18.17,27.26,39149,18.76,28.14,40372,19.34,29.01,41595,19.93,29.90,42818,20.52,30.78,44042,21.10,31.65,45265,21.69,32.54,46488,22.28,33.42,47711,22.86,34.29
DAY,7,40785,19.54,29.31,42145,20.19,30.29,43505,20.85,31.28,44864,21.50,32.25,46224,22.15,33.23,47583,22.80,34.20,48943,23.45,35.18,50302,24.10,36.15,51662,24.75,37.13,53021,25.41,38.12
DAY,8,45168,21.64,32.46,46673,22.36,33.54,48179,23.09,34.64,49684,23.81,35.72,51189,24.53,36.80,52694,25.25,37.88,54199,25.97,38.96,55704,26.69,39.48,57210,27.41,39.48,58715,28.13,39.48
DAY,9,49889,23.90,35.85,51551,24.70,37.05,53214,25.50,38.25,54876,26.29,39.44,56539,27.09,39.48,58201,27.89,39.48,59864,28.68,39.48,61526,29.48,39.48,63188,30.28,39.48,64851,31.07,39.48
DAY,10,54939,26.32,39.48,56770,27.20,39.48,58602,28.08,39.48,60433,28.96,39.48,62265,29.83,39.48,64096,30.71,39.48,65927,31.59,39.48,67759,32.47,39.48,69590,33.34,39.48,71421,34.22,39.48
DAY,11,60360,28.92,39.48,62372,29.89,39.48,64384,30.85,39.48,66396,31.81,39.48,68408,32.78,39.48,70420,33.74,39.48,72432,34.71,39.48,74444,35.67,39.48,76455,36.63,39.48,78467,37.60,39.48
DAY,12,72348,34.67,39.48,74759,35.82,39.48,77171,36.98,39.48,79582,38.13,39.48,81994,39.29,39.48,84405,40.44,40.44,86817,41.60,41.60,89229,42.75,42.75,91640,43.91,43.91,94052,45.07,45.07
DAY,13,86031,41.22,41.22,88899,42.60,42.60,91767,43.97,43.97,94635,45.34,45.34,97504,46.72,46.72,100372,48.09,48.09,103240,49.47,49.47,106108,50.84,50.84,108976,52.22,52.22,111845,53.59,53.59
DAY,14,101661,48.71,48.71,105050,50.34,50.34,108439,51.96,51.96,111828,53.58,53.58,115217,55.21,55.21,118606,56.83,56.83,121995,58.45,58.45,125384,60.08,60.08,128773,61.70,61.70,132162,63.33,63.33
DAY,15,119583,57.30,57.30,123569,59.21,59.21,127556,61.12,61.12,131542,63.03,63.03,135529,64.94,64.94,139516,66.85,66.85,143502,68.76,68.76,147489,70.67,70.67,151476,72.58,72.58,155462,74.49,74.49
DCB,1,22888,10.97,16.46,23653,11.33,17.00,24414,11.70,17.55,25172,12.06,18.09,25933,12.43,18.65,26378,12.64,18.96,27131,13.00,19.50,27890,13.36,20.04,27920,13.38,20.07,28626,13.72,20.58
DCB,2,25733,12.33,18.50,26346,12.62,18.93,27198,13.03,19.55,27920,13.38,20.07,28236,13.53,20.30,29068,13.93,20.90,29899,14.33,21.50,30730,14.72,22.08,31561,15.12,22.68,32392,15.52,23.28
DCB,3,28078,13.45,20.18,29014,13.90,20.85,29950,14.35,21.53,30886,14.80,22.20,31821,15.25,22.88,32757,15.70,23.55,33693,16.14,24.21,34629,16.59,24.89,35565,17.04,25.56,36501,17.49,26.24
DCB,4,31521,15.10,22.65,32571,15.61,23.42,33622,16.11,24.17,34673,16.61,24.92,35723,17.12,25.68,36774,17.62,26.43,37825,18.12,27.18,38875,18.63,27.95,39926,19.13,28.70,40977,19.63,29.45
DCB,5,35265,16.90,25.35,36441,17.46,26.19,37616,18.02,27.03,38792,18.59,27.89,39967,19.15,28.73,41142,19.71,29.57,42318,20.28,30.42,43493,20.84,31.26,44669,21.40,32.10,45844,21.97,32.96
DCB,6,39311,18.84,28.26,40621,19.46,29.19,41931,20.09,30.14,43241,20.72,31.08,44551,21.35,32.03,45862,21.98,32.97,47172,22.60,33.90,48482,23.23,34.85,49792,23.86,35.79,51102,24.49,36.74
DCB,7,43684,20.93,31.40,45140,21.63,32.45,46597,22.33,33.50,48053,23.02,34.53,49509,23.72,35.58,50965,24.42,36.63,52421,25.12,37.68,53878,25.82,38.73,55334,26.51,39.77,56790,27.21,40.82
DCB,8,48378,23.18,34.77,49991,23.95,35.93,51603,24.73,37.10,53215,25.50,38.25,54827,26.27,39.41,56439,27.04,40.56,58051,27.82,41.73,59664,28.59,42.30,61276,29.36,42.30,62888,30.13,42.30
DCB,9,53435,25.60,38.40,55215,26.46,39.69,56996,27.31,40.97,58776,28.16,42.24,60557,29.02,42.30,62338,29.87,42.30,64118,30.72,42.30,65899,31.58,42.30,67679,32.43,42.30,69460,33.28,42.30
DCB,10,58844,28.20,42.30,60805,29.14,42.30,62767,30.08,42.30,64728,31.01,42.30,66690,31.95,42.30,68651,32.89,42.30,70613,33.83,42.30,72575,34.77,42.30,74536,35.71,42.30,76498,36.65,42.30
DCB,11,64650,30.98,42.30,66805,32.01,42.30,68960,33.04,42.30,71115,34.08,42.30,73270,35.11,42.30,75425,36.14,42.30,77579,37.17,42.30,79734,38.21,42.30,81889,39.24,42.30,84044,40.27,42.30
DCB,12,77490,37.13,42.30,80073,38.37,42.30,82656,39.61,42.30,85238,40.84,42.30,87821,42.08,42.30,90404,43.32,43.32,92987,44.56,44.56,95570,45.79,45.79,98153,47.03,47.03,100736,48.27,48.27
DCB,13,92145,44.15,44.15,95217,45.62,45.62,98289,47.10,47.10,101361,48.57,48.57,104433,50.04,50.04,107505,51.51,51.51,110578,52.98,52.98,113650,54.46,54.46,116722,55.93,55.93,119794,57.40,57.40
DCB,14,108887,52.17,52.17,112517,53.91,53.91,116146,55.65,55.65,119776,57.39,57.39,123406,59.13,59.13,127036,60.87,60.87,130666,62.61,62.61,134296,64.35,64.35,137926,66.09,66.09,141555,67.83,67.83
DCB,15,128082,61.37,61.37,132352,63.42,63.42,136622,65.46,65.46,140892,67.51,67.51,145162,69.56,69.56,149432,71.60,71.60,153702,73.65,73.65,157971,75.69,75.69,160300,76.81,76.81,160300,76.81,76.81
DEN,1,22549,10.80,16.20,23303,11.17,16.76,24052,11.52,17.28,24799,11.88,17.82,25549,12.24,18.36,25987,12.45,18.68,26729,12.81,19.22,27476,13.17,19.76,27506,13.18,19.77,28201,13.51,20.27
DEN,2,25352,12.15,18.23,25955,12.44,18.66,26795,12.84,19.26,27506,13.18,19.77,27818,13.33,20.00,28637,13.72,20.58,29455,14.11,21.17,30274,14.51,21.77,31093,14.90,22.35,31911,15.29,22.94
DEN,3,27662,13.25,19.88,28584,13.70,20.55,29506,14.14,21.21,30428,14.58,21.87,31350,15.02,22.53,32272,15.46,23.19,33194,15.91,23.87,34116,16.35,24.53,35038,16.79,25.19,35959,17.23,25.85
DEN,4,31053,14.88,22.32,32088,15.38,23.07,33123,15.87,23.81,34159,16.37,24.56,35194,16.86,25.29,36229,17.36,26.04,37264,17.86,26.79,38299,18.35,27.53,39334,18.85,28.28,40369,19.34,29.01
DEN,5,34742,16.65,24.98,35900,17.20,25.80,37058,17.76,26.64,38216,18.31,27.47,39374,18.87,28.31,40532,19.42,29.13,41690,19.98,29.97,42848,20.53,30.80,44006,21.09,31.64,45164,21.64,32.46
DEN,6,38728,18.56,27.84,40019,19.18,28.77,41309,19.79,29.69,42600,20.41,30.62,43891,21.03,31.55,45182,21.65,32.48,46472,22.27,33.41,47763,22.89,34.34,49054,23.50,35.25,50345,24.12,36.18
DEN,7,43037,20.62,30.93,44471,21.31,31.97,45906,22.00,33.00,47340,22.68,34.02,48775,23.37,35.06,50210,24.06,36.09,51644,24.75,37.13,53079,25.43,38.15,54513,26.12,39.18,55948,26.81,40.22
DEN,8,47661,22.84,34.26,49249,23.60,35.40,50838,24.36,36.54,52426,25.12,37.68,54014,25.88,38.82,55602,26.64,39.96,57191,27.40,41.10,58779,28.16,41.67,60367,28.93,41.67,61955,29.69,41.67
DEN,9,52642,25.22,37.83,54397,26.06,39.09,56151,26.91,40.37,57905,27.75,41.63,59659,28.59,41.67,61413,29.43,41.67,63168,30.27,41.67,64922,31.11,41.67,66676,31.95,41.67,68430,32.79,41.67
DEN,10,57971,27.78,41.67,59904,28.70,41.67,61836,29.63,41.67,63769,30.56,41.67,65701,31.48,41.67,67634,32.41,41.67,69566,33.33,41.67,71499,34.26,41.67,73431,35.18,41.67,75363,36.11,41.67
