LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
DAY,1,23291,11.16,16.74,24072,11.53,17.30,24847,11.91,17.87,25617,12.27,18.41,26391,12.65,18.98,26844,12.86,19.29,27609,13.23,19.85,28382,13.60,20.40,28413,13.61,20.42,29137,13.96,20.94
DAY,2,26189,12.55,18.83,26812,12.85,19.28,27680,13.26,19.89,28413,13.61,20.42,28732,13.77,20.66,29577,14.17,21.26,30422,14.58,21.87,31267,14.98,22.47,32112,15.39,23.09,32957,15.79,23.69
DAY,3,28575,13.69,20.54,29527,14.15,21.23,30479,14.60,21.90,31431,15.06,22.59,32384,15.52,23.28,33336,15.97,23.96,34288,16.43,24.65,35240,16.89,25.34,36193,17.34,26.01,37145,17.80,26.70
DAY,4,32077,15.37,23.06,33146,15.88,23.82,34215,16.39,24.59,35284,16.91,25.37,36353,17.42,26.13,37423,17.93,26.90,38492,18.44,27.66,39561,18.96,28.44,40630,19.47,29.21,41699,19.98,29.97
DAY,5,35889,17.20,25.80,37085,17.77,26.66,38282,18.34,27.51,39478,18.92,28.38,40675,19.49,29.24,41872,20.06,30.09,43068,20.64,30.96,44265,21.21,31.82,45461,21.78,32.67,46658,22.36,33.54
DAY,6,40005,19.17,28.76,41339,19.81,29.72,42672,20.45,30.68,44006,21.09,31.64,45340,21.72,32.58,46673,22.36,33.54,48007,23.00,34.50,49341,23.64,35.46,50674,24.28,36.42,52008,24.92,37.38
DAY,7,44455,21.30,31.95,45937,22.01,33.02,47418,22.72,34.08,48900,23.43,35.15,50381,24.14,36.21,51862,24.85,37.28,53344,25.56,38.34,54825,26.27,39.41,56307,26.98,40.47,57788,27.69,41.54
DAY,8,49233,23.59,35.39,50874,24.38,36.57,52515,25.16,37.74,54157,25.95,38.93,55798,26.74,40.11,57439,27.52,41.28,59080,28.31,42.47,60721,29.09,43.04,62362,29.88,43.04,64003,30.67,43.04
DAY,9,54378,26.06,39.09,56191,26.92,40.38,58004,27.79,41.69,59816,28.66,42.99,61629,29.53,43.04,63442,30.40,43.04,65255,31.27,43.04,67067,32.14,43.04,68880,33.00,43.04,70693,33.87,43.04
DAY,10,59883,28.69,43.04,61879,29.65,43.04,63876,30.61,43.04,65872,31.56,43.04,67868,32.52,43.04,69865,33.48,43.04,71861,34.43,43.04,73857,35.39,43.04,75853,36.35,43.04,77850,37.30,43.04
DAY,11,65792,31.52,43.04,67985,32.58,43.04,70178,33.63,43.04,72371,34.68,43.04,74564,35.73,43.04,76757,36.78,43.04,78950,37.83,43.04,81143,38.88,43.04,83335,39.93,43.04,85528,40.98,43.04
DAY,12,78858,37.79,43.04,81487,39.05,43.04,84116,40.30,43.04,86745,41.56,43.04,89374,42.82,43.04,92003,44.08,44.08,94632,45.34,45.34,97262,46.60,46.60,99891,47.86,47.86,102520,49.12,49.12
DAY,13,93772,44.93,44.93,96898,46.43,46.43,100024,47.93,47.93,103150,49.43,49.43,106276,50.92,50.92,109402,52.42,52.42,112529,53.92,53.92,115655,55.42,55.42,118781,56.91,56.91,121907,58.41,58.41
DAY,14,110810,53.10,53.10,114503,54.86,54.86,118197,56.63,56.63,121890,58.40,58.40,125584,60.17,60.17,129277,61.94,61.94,132970,63.71,63.71,136664,65.48,65.48,140357,67.25,67.25,144050,69.02,69.02
DAY,15,130342,62.45,62.45,134688,64.54,64.54,139033,66.62,66.62,143378,68.70,68.70,147724,70.78,70.78,152069,72.86,72.86,156414,74.95,74.95,160760,77.03,77.03,165105,79.11,79.11,169450,81.19,81.19
DCB,1,25500,12.22,18.33,26354,12.63,18.95,27202,13.03,19.55,28045,13.44,20.16,28893,13.84,20.76,29389,14.08,21.12,30227,14.48,21.72,31073,14.89,22.34,31106,14.90,22.35,31900,15.29,22.94
DCB,2,28672,13.74,20.61,29354,14.07,21.11,30304,14.52,21.78,31106,14.90,22.35,31456,15.07,22.61,32381,15.52,23.28,33306,15.96,23.94,34231,16.40,24.60,35157,16.85,25.28,36082,17.29,25.94
DCB,3,31284,14.99,22.49,32326,15.49,23.24,33369,15.99,23.99,34411,16.49,24.74,35454,16.99,25.49,36497,17.49,26.24,37539,17.99,26.99,38582,18.49,27.74,39624,18.99,28.49,40667,19.49,29.24
DCB,4,35119,16.83,25.25,36289,17.39,26.09,37460,17.95,26.93,38630,18.51,27.77,39800,19.07,28.61,40971,19.63,29.45,42141,20.19,30.29,43312,20.75,31.13,44482,21.31,31.97,45652,21.87,32.81
DCB,5,39291,18.83,28.25,40601,19.45,29.18,41911,20.08,30.12,43222,20.71,31.07,44532,21.34,32.01,45842,21.97,32.96,47152,22.59,33.89,48462,23.22,34.83,49772,23.85,35.78,51082,24.48,36.72
DCB,6,43798,20.99,31.49,45258,21.69,32.54,46718,22.39,33.59,48178,23.08,34.62,49639,23.78,35.67,51099,24.48,36.72,52559,25.18,37.77,54019,25.88,38.82,55479,26.58,39.87,56939,27.28,40.92
DCB,7,48670,23.32,34.98,50292,24.10,36.15,51914,24.87,37.31,53536,25.65,38.48,55158,26.43,39.65,56780,27.21,40.82,58402,27.98,41.97,60023,28.76,43.14,61645,29.54,44.31,63267,30.31,45.47
DCB,8,53901,25.83,38.75,55698,26.69,40.04,57495,27.55,41.33,59291,28.41,42.62,61088,29.27,43.91,62885,30.13,45.20,64682,30.99,46.49,66478,31.85,47.12,68275,32.71,47.12,70072,33.58,47.12
DCB,9,59534,28.53,42.80,61519,29.48,44.22,63503,30.43,45.65,65488,31.38,47.07,67473,32.33,47.12,69457,33.28,47.12,71442,34.23,47.12,73426,35.18,47.12,75411,36.13,47.12,77396,37.08,47.12
DCB,10,65561,31.41,47.12,67747,32.46,47.12,69932,33.51,47.12,72118,34.56,47.12,74303,35.60,47.12,76489,36.65,47.12,78674,37.70,47.12,80860,38.74,47.12,83045,39.79,47.12,85231,40.84,47.12
DCB,11,72030,34.51,47.12,74431,35.66,47.12,76832,36.81,47.12,79233,37.97,47.12,81634,39.12,47.12,84034,40.27,47.12,86435,41.42,47.12,88836,42.57,47.12,91237,43.72,47.12,93638,44.87,47.12
DCB,12,86335,41.37,47.12,89213,42.75,47.12,92091,44.13,47.12,94970,45.51,47.12,97848,46.88,47.12,100727,48.26,48.26,103605,49.64,49.64,106483,51.02,51.02,109362,52.40,52.40,112240,53.78,53.78
DCB,13,102663,49.19,49.19,106085,50.83,50.83,109508,52.47,52.47,112930,54.11,54.11,116353,55.75,55.75,119775,57.39,57.39,123198,59.03,59.03,126620,60.67,60.67,130043,62.31,62.31,133465,63.95,63.95
DCB,14,121316,58.13,58.13,125360,60.07,60.07,129404,62.00,62.00,133447,63.94,63.94,137491,65.88,65.88,141534,67.82,67.82,145578,69.75,69.75,149621,71.69,71.69,153665,73.63,73.63,157709,75.57,75.57
DCB,15,142701,68.38,68.38,147458,70.66,70.66,152215,72.93,72.93,156973,75.21,75.21,161730,77.49,77.49,166487,79.77,79.77,170800,81.84,81.84,170800,81.84,81.84,170800,81.84,81.84,170800,81.84,81.84
DEN,1,24845,11.90,17.85,25678,12.30,18.45,26504,12.70,19.05,27325,13.09,19.64,28152,13.49,20.24,28635,13.72,20.58,29451,14.11,21.17,30275,14.51,21.77,30308,14.52,21.78,31081,14.89,22.34
DEN,2,27936,13.39,20.09,28600,13.70,20.55,29526,14.15,21.23,30308,14.52,21.78,30649,14.69,22.04,31550,15.12,22.68,32451,15.55,23.33,33353,15.98,23.97,34254,16.41,24.62,35155,16.84,25.26
DEN,3,30481,14.61,21.92,31496,15.09,22.64,32512,15.58,23.37,33528,16.07,24.11,34544,16.55,24.83,35560,17.04,25.56,36575,17.53,26.30,37591,18.01,27.02,38607,18.50,27.75,39623,18.99,28.49
DEN,4,34217,16.40,24.60,35357,16.94,25.41,36498,17.49,26.24,37638,18.03,27.05,38778,18.58,27.87,39919,19.13,28.70,41059,19.67,29.51,42200,20.22,30.33,43340,20.77,31.16,44480,21.31,31.97
DEN,5,38283,18.34,27.51,39559,18.95,28.43,40835,19.57,29.36,42112,20.18,30.27,43388,20.79,31.19,44665,21.40,32.10,45941,22.01,33.02,47217,22.62,33.93,48494,23.24,34.86,49770,23.85,35.78
DEN,6,42674,20.45,30.68,44096,21.13,31.70,45519,21.81,32.72,46941,22.49,33.74,48364,23.17,34.76,49787,23.86,35.79,51209,24.54,36.81,52632,25.22,37.83,54054,25.90,38.85,55477,26.58,39.87
DEN,7,47421,22.72,34.08,49001,23.48,35.22,50581,24.24,36.36,52161,24.99,37.49,53742,25.75,38.63,55322,26.51,39.77,56902,27.26,40.89,58482,28.02,42.03,60063,28.78,43.17,61643,29.54,44.31
DEN,8,52517,25.16,37.74,54268,26.00,39.00,56019,26.84,40.26,57769,27.68,41.52,59520,28.52,42.78,61270,29.36,44.04,63021,30.20,45.30,64771,31.04,45.92,66522,31.87,45.92,68273,32.71,45.92
DEN,9,58006,27.79,41.69,59939,28.72,43.08,61873,29.65,44.48,63807,30.57,45.86,65740,31.50,45.92,67674,32.43,45.92,69607,33.35,45.92,71541,34.28,45.92,73475,35.21,45.92,75408,36.13,45.92
DEN,10,63878,30.61,45.92,66007,31.63,45.92,68137,32.65,45.92,70266,33.67,45.92,72395,34.69,45.92,74525,35.71,45.92,76654,36.73,45.92,78784,37.75,45.92,80913,38.77,45.92,83043,39.79,45.92
DEN,11,70181,33.63,45.92,72520,34.75,45.92,74859,35.87,45.92,77198,36.99,45.92,79538,38.11,45.92,81877,39.23,45.92,84216,40.35,45.92,86555,41.47,45.92,88894,42.59,45.92,91234,43.72,45.92
DEN,12,84118,40.31,45.92,86923,41.65,45.92,89727,42.99,45.92,92532,44.34,45.92,95336,45.68,45.92,98141,47.02,47.02,100945,48.37,48.37,103750,49.71,49.71,106554,51.06,51.06,109358,52.40,52.40
DEN,13,100027,47.93,47.93,103362,49.53,49.53,106696,51.12,51.12,110031,52.72,52.72,113366,54.32,54.32,116700,55.92,55.92,120035,57.52,57.52,123369,59.11,59.11,126704,60.71,60.71,130039,62.31,62.31
DEN,14,118202,56.64,56.64,122141,58.52,58.52,126081,60.41,60.41,130021,62.30,62.30,133961,64.19,64.19,137900,66.08,66.08,141840,67.96,67.96,145780,69.85,69.85,149720,71.74,71.74,153659,73.63,73.63
DEN,15,139037,66.62,66.62,143672,68.84,68.84,148307,71.06,71.06,152942,73.28,73.28,157578,75.50,75.50,162213,77.73,77.73,166848,79.95,79.95,170800,81.84,81.84,170800,81.84,81.84,170800,81.84,81.84
DET,1,24882,11.92,17.88,25716,12.32,18.48,26544,12.72,19.08,27366,13.11,19.67,28194,13.51,20.27,28678,13.74,20.61,29495,14.13,21.20,30320,14.53,21.80,30353,14.54,21.81,31127,14.91,22.37
DET,2,27977,13.41,20.12,28643,13.72,20.58,29570,14.17,21.26,30353,14.54,21.81,30694,14.71,22.07,31597,15.14,22.71,32500,15.57,23.36,33402,16.00,24.00,34305,16.44,24.66,35208,16.87,25.31
DET,3,30526,14.63,21.95,31544,15.11,22.67,32561,15.60,23.40,33578,16.09,24.14,34595,16.58,24.87,35613,17.06,25.59,36630,17.55,26.33,37647,18.04,27.06,38665,18.53,27.80,39682,19.01,28.52
DET,4,34268,16.42,24.63,35410,16.97,25.46,36552,17.51,26.27,37694,18.06,27.09,38836,18.61,27.92,39978,19.16,28.74,41121,19.70,29.55,42263,20.25,30.38,43405,20.80,31.20,44547,21.34,32.01
DET,5,38340,18.37,27.56,39618,18.98,28.47,40896,19.60,29.40,42175,20.21,30.32,43453,20.82,31.23,44731,21.43,32.15,46010,22.05,33.08,47288,22.66,33.99,48566,23.27,34.91,49845,23.88,35.82
DET,6,42738,20.48,30.72,44162,21.16,31.74,45587,21.84,32.76,47012,22.53,33.80,48436,23.21,34.82,49861,23.89,35.84,51286,24.57,36.86,52710,25.26,37.89,54135,25.94,38.91,55560,26.62,39.93
DET,7,47492,22.76,34.14,49074,23.51,35.27,50657,24.27,36.41,52239,25.03,37.55,53822,25.79,38.69,55405,26.55,39.83,56987,27.31,40.97,58570,28.06,42.09,60152,28.82,43.23,61735,29.58,44.37
DET,8,52596,25.20,37.80,54349,26.04,39.06,56102,26.88,40.32,57855,27.72,41.58,59609,28.56,42.84,61362,29.40,44.10,63115,30.24,45.36,64868,31.08,45.98,66621,31.92,45.98,68375,32.76,45.98
DET,9,58092,27.84,41.76,60029,28.76,43.14,61965,29.69,44.54,63902,30.62,45.93,65838,31.55,45.98,67775,32.47,45.98,69712,33.40,45.98,71648,34.33,45.98,73585,35.26,45.98,75521,36.19,45.98
DET,10,63973,30.65,45.98,66106,31.68,45.98,68238,32.70,45.98,70371,33.72,45.98,72504,34.74,45.98,74636,35.76,45.98,76769,36.78,45.98,78901,37.81,45.98,81034,38.83,45.98,83167,39.85,45.98
DET,11,70286,33.68,45.98,72628,34.80,45.98,74971,35.92,45.98,77314,37.05,45.98,79656,38.17,45.98,81999,39.29,45.98,84342,40.41,45.98,86685,41.54,45.98,89027,42.66,45.98,91370,43.78,45.98
DET,12,84244,40.37,45.98,87053,41.71,45.98,89861,43.06,45.98,92670,44.40,45.98,95479,45.75,45.98,98287,47.09,47.09,101096,48.44,48.44,103905,49.79,49.79,106713,51.13,51.13,109522,52.48,52.48
DET,13,100177,48.00,48.00,103516,49.60,49.60,106856,51.20,51.20,110195,52.80,52.80,113535,54.40,54.40,116875,56.00,56.00,120214,57.60,57.60,123554,59.20,59.20,126893,60.80,60.80,130233,62.40,62.40
DET,14,118378,56.72,56.72,122324,58.61,58.61,126270,60.50,60.50,130215,62.39,62.39,134161,64.28,64.28,138107,66.17,66.17,142052,68.07,68.07,145998,69.96,69.96,149943,71.85,71.85,153889,73.74,73.74
DET,15,139245,66.72,66.72,143887,68.94,68.94,148529,71.17,71.17,153171,73.39,73.39,157813,75.62,75.62,162455,77.84,77.84,167097,80.07,80.07,170800,81.84,81.84,170800,81.84,81.84,170800,81.84,81.84
DFW,1,24425,11.70,17.55,25243,12.10,18.15,26056,12.48,18.72,26863,12.87,19.31,27676,13.26,19.89,28150,13.49,20.24,28953,13.87,20.81,29763,14.26,21.39,29795,14.28,21.42,30555,14.64,21.96
DFW,2,27463,13.16,19.74,28117,13.47,20.21,29027,13.91,20.87,29795,14.28,21.42,30130,14.44,21.66,31016,14.86,22.29,31902,15.29,22.94,32789,15.71,23.57,33675,16.14,24.21,34561,16.56,24.84
DFW,3,29965,14.36,21.54,30964,14.84,22.26,31962,15.31,22.97,32961,15.79,23.69,33960,16.27,24.41,34958,16.75,25.13,35957,17.23,25.85,36955,17.71,26.57,37954,18.19,27.29,38953,18.66,27.99
DFW,4,33638,16.12,24.18,34759,16.66,24.99,35881,17.19,25.79,37002,17.73,26.60,38123,18.27,27.41,39244,18.80,28.20,40365,19.34,29.01,41486,19.88,29.82,42607,20.42,30.63,43728,20.95,31.43
DFW,5,37635,18.03,27.05,38890,18.63,27.95,40145,19.24,28.86,41400,19.84,29.76,42654,20.44,30.66,43909,21.04,31.56,45164,21.64,32.46,46419,22.24,33.36,47674,22.84,34.26,48928,23.44,35.16
DFW,6,41952,20.10,30.15,43351,20.77,31.16,44749,21.44,32.16,46148,22.11,33.17,47546,22.78,34.17,48945,23.45,35.18,50343,24.12,36.18,51742,24.79,37.19,53140,25.46,38.19,54539,26.13,39.20
DFW,7,46619,22.34,33.51,48172,23.08,34.62,49726,23.83,35.75,51279,24.57,36.86,52833,25.32,37.98,54386,26.06,39.09,55940,26.80,40.20,57493,27.55,41.33,59047,28.29,42.44,60600,29.04,43.56
DFW,8,51629,24.74,37.11,53350,25.56,38.34,55071,26.39,39.59,56792,27.21,40.82,58513,28.04,42.06,60234,28.86,43.29,61955,29.69,44.54,63676,30.51,45.14,65397,31.34,45.14,67118,32.16,45.14
DFW,9,57025,27.32,40.98,58926,28.23,42.35,60827,29.15,43.73,62727,30.06,45.09,64628,30.97,45.14,66529,31.88,45.14,68430,32.79,45.14,70331,33.70,45.14,72232,34.61,45.14,74133,35.52,45.14
DFW,10,62797,30.09,45.14,64891,31.09,45.14,66984,32.10,45.14,69078,33.10,45.14,71171,34.10,45.14,73265,35.11,45.14,75358,36.11,45.14,77451,37.11,45.14,79545,38.11,45.14,81638,39.12,45.14
DFW,11,68994,33.06,45.14,71294,34.16,45.14,73593,35.26,45.14,75893,36.36,45.14,78192,37.47,45.14,80492,38.57,45.14,82792,39.67,45.14,85091,40.77,45.14,87391,41.87,45.14,89691,42.98,45.14
DFW,12,82696,39.62,45.14,85453,40.95,45.14,88210,42.27,45.14,90967,43.59,45.14,93724,44.91,45.14,96481,46.23,46.23,99238,47.55,47.55,101995,48.87,48.87,104752,50.19,50.19,107509,51.51,51.51
DFW,13,98336,47.12,47.12,101614,48.69,48.69,104892,50.26,50.26,108170,51.83,51.83,111448,53.40,53.40,114727,54.97,54.97,118005,56.54,56.54,121283,58.11,58.11,124561,59.68,59.68,127840,61.26,61.26
DFW,14,116203,55.68,55.68,120076,57.54,57.54,123949,59.39,59.39,127822,61.25,61.25,131695,63.10,63.10,135568,64.96,64.96,139441,66.81,66.81,143315,68.67,68.67,147188,70.53,70.53,151061,72.38,72.38
DFW,15,136686,65.49,65.49,141242,67.68,67.68,145799,69.86,69.86,150356,72.04,72.04,154913,74.23,74.23,159469,76.41,76.41,164026,78.59,78.59,168583,80.78,80.78,170800,81.84,81.84,170800,81.84,81.84
DV,1,22873,10.96,16.44,23640,11.33,17.00,24400,11.69,17.54,25157,12.05,18.08,25917,12.42,18.63,26362,12.63,18.95,27113,12.99,19.49,27872,13.36,20.04,27902,13.37,20.06,28614,13.71,20.57
DV,2,25718,12.32,18.48,26330,12.62,18.93,27183,13.02,19.53,27902,13.37,20.06,28216,13.52,20.28,29046,13.92,20.88,29876,14.32,21.48,30705,14.71,22.07,31535,15.11,22.67,32365,15.51,23.27
DV,3,28062,13.45,20.18,28997,13.89,20.84,29932,14.34,21.51,30867,14.79,22.19,31802,15.24,22.86,32737,15.69,23.54,33672,16.13,24.20,34608,16.58,24.87,35543,17.03,25.55,36478,17.48,26.22
DV,4,31501,15.09,22.64,32551,15.60,23.40,33601,16.10,24.15,34651,16.60,24.90,35701,17.11,25.67,36751,17.61,26.42,37800,18.11,27.17,38850,18.62,27.93,39900,19.12,28.68,40950,19.62,29.43
DV,5,35244,16.89,25.34,36419,17.45,26.18,37594,18.01,27.02,38770,18.58,27.87,39945,19.14,28.71,41120,19.70,29.55,42295,20.27,30.41,43470,20.83,31.25,44645,21.39,32.09,45820,21.95,32.93
DV,6,39287,18.82,28.23,40596,19.45,29.18,41906,20.08,30.12,43216,20.71,31.07,44526,21.33,32.00,45835,21.96,32.94,47145,22.59,33.89,48455,23.22,34.83,49764,23.84,35.76,51074,24.47,36.71
DV,7,43657,20.92,31.38,45112,21.62,32.43,46567,22.31,33.47,48022,23.01,34.52,49476,23.71,35.57,50931,24.40,36.60,52386,25.10,37.65,53841,25.80,38.70,55296,26.50,39.75,56750,27.19,40.79
DV,8,48349,23.17,34.76,49961,23.94,35.91,51573,24.71,37.07,53184,25.48,38.22,54796,26.26,39.39,56407,27.03,40.55,58019,27.80,41.70,59631,28.57,42.27,61242,29.34,42.27,62854,30.12,42.27
DV,9,53402,25.59,38.39,55182,26.44,39.66,56962,27.29,40.94,58742,28.15,42.23,60523,29.00,42.27,62303,29.85,42.27,64083,30.71,42.27,65863,31.56,42.27,67643,32.41,42.27,69423,33.26,42.27
DV,10,58808,28.18,42.27,60768,29.12,42.27,62729,30.06,42.27,64689,31.00,42.27,66650,31.94,42.27,68610,32.87,42.27,70570,33.81,42.27,72531,34.75,42.27,74491,35.69,42.27,76452,36.63,42.27
DV,11,64611,30.96,42.27,66764,31.99,42.27,68918,33.02,42.27,71071,34.05,42.27,73225,35.09,42.27,75378,36.12,42.27,77532,37.15,42.27,79686,38.18,42.27,81839,39.21,42.27,83993,40.25,42.27
DV,12,77442,37.11,42.27,80024,38.34,42.27,82606,39.58,42.27,85188,40.82,42.27,87769,42.06,42.27,90351,43.29,43.29,92933,44.53,44.53,95515,45.77,45.77,98097,47.00,47.00,100679,48.24,48.24
DV,13,92088,44.12,44.12,95158,45.60,45.60,98228,47.07,47.07,101298,48.54,48.54,104368,50.01,50.01,107438,51.48,51.48,110508,52.95,52.95,113578,54.42,54.42,116648,55.89,55.89,119718,57.36,57.36
DV,14,108820,52.14,52.14,112447,53.88,53.88,116074,55.62,55.62,119701,57.36,57.36,123329,59.09,59.09,126956,60.83,60.83,130583,62.57,62.57,134210,64.31,64.31,137837,66.05,66.05,141464,67.78,67.78
DV,15,128002,61.33,61.33,132269,63.38,63.38,136537,65.42,65.42,140804,67.47,67.47,145071,69.51,69.51,149338,71.56,71.56,153606,73.60,73.60,157873,75.65,75.65,162140,77.69,77.69,166407,79.74,79.74
GS,1,19543,9.36,14.04,20198,9.68,14.52,20848,9.99,14.99,21494,10.30,15.45,22144,10.61,15.92,22524,10.79,16.19,23166,11.10,16.65,23814,11.41,17.12,23840,11.42,17.13,24448,11.71,17.57
GS,2,21974,10.53,15.80,22497,10.78,16.17,23225,11.13,16.70,23840,11.42,17.13,24108,11.55,17.33,24817,11.89,17.84,25526,12.23,18.35,26235,12.57,18.86,26944,12.91,19.37,27653,13.25,19.88
GS,3,23976,11.49,17.24,24775,11.87,17.81,25574,12.25,18.38,26373,12.64,18.96,27172,13.02,19.53,27971,13.40,20.10,28770,13.79,20.69,29569,14.17,21.26,30368,14.55,21.83,31167,14.93,22.40
GS,4,26915,12.90,19.35,27812,13.33,20.00,28709,13.76,20.64,29606,14.19,21.29,30503,14.62,21.93,31400,15.05,22.58,32297,15.48,23.22,33194,15.91,23.87,34091,16.33,24.50,34988,16.76,25.14
GS,5,30113,14.43,21.65,31117,14.91,22.37,32121,15.39,23.09,33125,15.87,23.81,34129,16.35,24.53,35133,16.83,25.25,36137,17.32,25.98,37141,17.80,26.70,38145,18.28,27.42,39149,18.76,28.14
GS,6,33567,16.08,24.12,34686,16.62,24.93,35805,17.16,25.74,36924,17.69,26.54,38043,18.23,27.35,39162,18.76,28.14,40281,19.30,28.95,41400,19.84,29.76,42519,20.37,30.56,43638,20.91,31.37
GS,7,37301,17.87,26.81,38544,18.47,27.71,39787,19.06,28.59,41030,19.66,29.49,42273,20.26,30.39,43516,20.85,31.28,44759,21.45,32.18,46002,22.04,33.06,47245,22.64,33.96,48488,23.23,34.85
GS,8,41310,19.79,29.69,42687,20.45,30.68,44064,21.11,31.67,45441,21.77,32.66,46818,22.43,33.65,48195,23.09,34.64,49572,23.75,35.63,50949,24.41,36.12,52326,25.07,36.12,53703,25.73,36.12
GS,9,45627,21.86,32.79,47148,22.59,33.89,48669,23.32,34.98,50190,24.05,36.08,51711,24.78,36.12,53232,25.51,36.12,54753,26.24,36.12,56274,26.96,36.12,57795,27.69,36.12,59316,28.42,36.12
GS,10,50246,24.08,36.12,51921,24.88,36.12,53596,25.68,36.12,55271,26.48,36.12,56946,27.29,36.12,58621,28.09,36.12,60296,28.89,36.12,61971,29.69,36.12,63646,30.50,36.12,65321,31.30,36.12
GS,11,55204,26.45,36.12,57044,27.33,36.12,58884,28.21,36.12,60724,29.10,36.12,62564,29.98,36.12,64404,30.86,36.12,66244,31.74,36.12,68084,32.62,36.12,69924,33.50,36.12,71764,34.39,36.12
GS,12,66167,31.70,36.12,68373,32.76,36.12,70579,33.82,36.12,72785,34.88,36.12,74991,35.93,36.12,77197,36.99,36.99,79403,38.05,38.05,81609,39.10,39.10,83815,40.16,40.16,86021,41.22,41.22
GS,13,78681,37.70,37.70,81304,38.96,38.96,83927,40.21,40.21,86550,41.47,41.47,89173,42.73,42.73,91796,43.98,43.98,94419,45.24,45.24,97042,46.50,46.50,99665,47.76,47.76,102288,49.01,49.01
GS,14,92977,44.55,44.55,96076,46.04,46.04,99175,47.52,47.52,102274,49.01,49.01,105373,50.49,50.49,108472,51.98,51.98,111571,53.46,53.46,114670,54.94,54.94,117769,56.43,56.43,120868,57.91,57.91
GS,15,109366,52.40,52.40,113012,54.15,54.15,116658,55.90,55.90,120304,57.64,57.64,123950,59.39,59.39,127596,61.14,61.14,131242,62.89,62.89,134888,64.63,64.63,138534,66.38,66.38,142180,68.13,68.13
HAR,1,25306,12.13,18.20,26154,12.53,18.80,26996,12.94,19.41,27833,13.34,20.01,28674,13.74,20.61,29166,13.98,20.97,29998,14.37,21.56,30837,14.78,22.17,30870,14.79,22.19,31658,15.17,22.76
HAR,2,28454,13.63,20.45,29131,13.96,20.94,30074,14.41,21.62,30870,14.79,22.19,31217,14.96,22.44,32136,15.40,23.10,33054,15.84,23.76,33972,16.28,24.42,34890,16.72,25.08,35808,17.16,25.74
HAR,3,31047,14.88,22.32,32081,15.37,23.06,33116,15.87,23.81,34150,16.36,24.54,35185,16.86,25.29,36220,17.36,26.04,37254,17.85,26.78,38289,18.35,27.53,39324,18.84,28.26,40358,19.34,29.01
HAR,4,34852,16.70,25.05,36014,17.26,25.89,37175,17.81,26.72,38337,18.37,27.56,39498,18.93,28.40,40660,19.48,29.22,41821,20.04,30.06,42983,20.60,30.90,44144,21.15,31.73,45306,21.71,32.57
HAR,5,38993,18.68,28.02,40293,19.31,28.97,41593,19.93,29.90,42894,20.55,30.83,44194,21.18,31.77,45494,21.80,32.70,46794,22.42,33.63,48094,23.04,34.56,49394,23.67,35.51,50694,24.29,36.44
HAR,6,43466,20.83,31.25,44915,21.52,32.28,46364,22.22,33.33,47813,22.91,34.37,49262,23.60,35.40,50711,24.30,36.45,52160,24.99,37.49,53609,25.69,38.54,55058,26.38,39.57,56507,27.08,40.62
HAR,7,48301,23.14,34.71,49911,23.92,35.88,51520,24.69,37.04,53130,25.46,38.19,54739,26.23,39.35,56349,27.00,40.50,57958,27.77,41.66,59568,28.54,42.81,61178,29.31,43.97,62787,30.08,45.12
HAR,8,53492,25.63,38.45,55275,26.49,39.74,57058,27.34,41.01,58842,28.19,42.29,60625,29.05,43.58,62408,29.90,44.85,64191,30.76,46.14,65974,31.61,46.77,67757,32.47,46.77,69540,33.32,46.77
HAR,9,59082,28.31,42.47,61052,29.25,43.88,63021,30.20,45.30,64991,31.14,46.71,66961,32.08,46.77,68930,33.03,46.77,70900,33.97,46.77,72869,34.92,46.77,74839,35.86,46.77,76808,36.80,46.77
HAR,10,65064,31.18,46.77,67233,32.22,46.77,69401,33.25,46.77,71570,34.29,46.77,73739,35.33,46.77,75908,36.37,46.77,78077,37.41,46.77,80246,38.45,46.77,82415,39.49,46.77,84584,40.53,46.77
HAR,11,71484,34.25,46.77,73866,35.39,46.77,76249,36.54,46.77,78632,37.68,46.77,81014,38.82,46.77,83397,39.96,46.77,85779,41.10,46.77,88162,42.24,46.77,90545,43.39,46.77,92927,44.53,46.77
HAR,12,85680,41.05,46.77,88536,42.42,46.77,91393,43.79,46.77,94249,45.16,46.77,97106,46.53,46.77,99962,47.90,47.90,102819,49.27,49.27,105675,50.63,50.63,108532,52.00,52.00,111389,53.37,53.37
HAR,13,101884,48.82,48.82,105281,50.45,50.45,108677,52.07,52.07,112074,53.70,53.70,115470,55.33,55.33,118867,56.96,56.96,122263,58.58,58.58,125660,60.21,60.21,129056,61.84,61.84,132453,63.47,63.47
